image, x, y, angle, count
9_10_11.tif,0.0,0.0,-90.0,0.17855064570903778
9_10_11.tif,0.0,0.0,-88.0,0.22006158530712128
9_10_11.tif,0.0,0.0,-86.0,0.17956039309501648
9_10_11.tif,0.0,0.0,-84.0,0.18216359615325928
9_10_11.tif,0.0,0.0,-82.0,0.4707048237323761
9_10_11.tif,0.0,0.0,-80.0,0.28272727131843567
9_10_11.tif,0.0,0.0,-78.0,0.24570895731449127
9_10_11.tif,0.0,0.0,-76.0,0.17173287272453308
9_10_11.tif,0.0,0.0,-74.0,0.4120735228061676
9_10_11.tif,0.0,0.0,-72.0,0.4068188965320587
9_10_11.tif,0.0,0.0,-70.0,0.15408332645893097
9_10_11.tif,0.0,0.0,-68.0,0.5897002220153809
9_10_11.tif,0.0,0.0,-66.0,0.34359344840049744
9_10_11.tif,0.0,0.0,-64.0,0.30965864658355713
9_10_11.tif,0.0,0.0,-62.0,0.34658095240592957
9_10_11.tif,0.0,0.0,-60.0,0.8539251089096069
9_10_11.tif,0.0,0.0,-58.0,0.7930476069450378
9_10_11.tif,0.0,0.0,-56.0,0.5786008834838867
9_10_11.tif,0.0,0.0,-54.0,0.5706390142440796
9_10_11.tif,0.0,0.0,-52.0,0.6621227264404297
9_10_11.tif,0.0,0.0,-50.0,0.7866133451461792
9_10_11.tif,0.0,0.0,-48.0,0.6964085102081299
9_10_11.tif,0.0,0.0,-46.0,0.9909423589706421
9_10_11.tif,0.0,0.0,-44.0,0.9427515864372253
9_10_11.tif,0.0,0.0,-42.0,1.083594799041748
9_10_11.tif,0.0,0.0,-40.0,1.0353059768676758
9_10_11.tif,0.0,0.0,-38.0,1.2853573560714722
9_10_11.tif,0.0,0.0,-36.0,1.0067358016967773
9_10_11.tif,0.0,0.0,-34.0,1.267767310142517
9_10_11.tif,0.0,0.0,-32.0,0.8606964945793152
9_10_11.tif,0.0,0.0,-30.0,1.4424617290496826
9_10_11.tif,0.0,0.0,-28.0,1.1187260150909424
9_10_11.tif,0.0,0.0,-26.0,0.9689347743988037
9_10_11.tif,0.0,0.0,-24.0,1.7072250843048096
9_10_11.tif,0.0,0.0,-22.0,1.0590969324111938
9_10_11.tif,0.0,0.0,-20.0,1.9691349267959595
9_10_11.tif,0.0,0.0,-18.0,3.070260524749756
9_10_11.tif,0.0,0.0,-16.0,2.578352928161621
9_10_11.tif,0.0,0.0,-14.0,3.47530198097229
9_10_11.tif,0.0,0.0,-12.0,2.282430410385132
9_10_11.tif,0.0,0.0,-10.0,2.6898107528686523
9_10_11.tif,0.0,0.0,-8.0,1.9735468626022339
9_10_11.tif,0.0,0.0,-6.0,3.3427693843841553
9_10_11.tif,0.0,0.0,-4.0,2.272083044052124
9_10_11.tif,0.0,0.0,-2.0,3.0621607303619385
9_10_11.tif,0.0,0.0,1.272221938257781E-13,3.6909897327423096
9_10_11.tif,0.0,0.0,2.0,2.5041909217834473
9_10_11.tif,0.0,0.0,4.0,1.9309717416763306
9_10_11.tif,0.0,0.0,6.0,1.8213160037994385
9_10_11.tif,0.0,0.0,8.0,4.376819133758545
9_10_11.tif,0.0,0.0,10.0,2.6851882934570312
9_10_11.tif,0.0,0.0,12.0,2.9325077533721924
9_10_11.tif,0.0,0.0,14.0,2.347883939743042
9_10_11.tif,0.0,0.0,16.0,2.3308849334716797
9_10_11.tif,0.0,0.0,18.0,1.9840153455734253
9_10_11.tif,0.0,0.0,20.0,2.429588556289673
9_10_11.tif,0.0,0.0,22.0,1.9161415100097656
9_10_11.tif,0.0,0.0,24.0,2.4375948905944824
9_10_11.tif,0.0,0.0,26.0,2.151151657104492
9_10_11.tif,0.0,0.0,28.0,1.7734683752059937
9_10_11.tif,0.0,0.0,30.0,1.524375081062317
9_10_11.tif,0.0,0.0,32.0,1.262647271156311
9_10_11.tif,0.0,0.0,34.0,0.7629813551902771
9_10_11.tif,0.0,0.0,36.0,0.7301819920539856
9_10_11.tif,0.0,0.0,38.0,0.7094612717628479
9_10_11.tif,0.0,0.0,40.0,0.5986514687538147
9_10_11.tif,0.0,0.0,42.0,0.3655814230442047
9_10_11.tif,0.0,0.0,44.0,0.3775445222854614
9_10_11.tif,0.0,0.0,46.0,0.3364574611186981
9_10_11.tif,0.0,0.0,48.0,0.3099207580089569
9_10_11.tif,0.0,0.0,50.0,0.2694161832332611
9_10_11.tif,0.0,0.0,52.0,0.14641281962394714
9_10_11.tif,0.0,0.0,54.0,0.3609844148159027
9_10_11.tif,0.0,0.0,56.0,0.10981833934783936
9_10_11.tif,0.0,0.0,58.0,0.496519535779953
9_10_11.tif,0.0,0.0,60.0,0.2331395298242569
9_10_11.tif,0.0,0.0,62.0,0.1528971791267395
9_10_11.tif,0.0,0.0,64.0,0.13471727073192596
9_10_11.tif,0.0,0.0,66.0,0.18982887268066406
9_10_11.tif,0.0,0.0,68.0,0.1296074241399765
9_10_11.tif,0.0,0.0,70.0,0.1402292251586914
9_10_11.tif,0.0,0.0,72.0,0.19948484003543854
9_10_11.tif,0.0,0.0,74.0,0.19025009870529175
9_10_11.tif,0.0,0.0,76.0,0.469616174697876
9_10_11.tif,0.0,0.0,78.0,0.27334123849868774
9_10_11.tif,0.0,0.0,80.0,0.29767245054244995
9_10_11.tif,0.0,0.0,82.0,0.3312026560306549
9_10_11.tif,0.0,0.0,84.0,0.25161170959472656
9_10_11.tif,0.0,0.0,86.0,0.2724016308784485
9_10_11.tif,0.0,0.0,88.0,0.13980893790721893
9_10_11.tif,0.0,4.78355,-90.0,0.0109691321849823
9_10_11.tif,0.0,4.78355,-88.0,0.0267631895840168
9_10_11.tif,0.0,4.78355,-86.0,0.11847390979528427
9_10_11.tif,0.0,4.78355,-84.0,0.12531831860542297
9_10_11.tif,0.0,4.78355,-82.0,0.2808194160461426
9_10_11.tif,0.0,4.78355,-80.0,0.0075448015704751015
9_10_11.tif,0.0,4.78355,-78.0,0.0747370719909668
9_10_11.tif,0.0,4.78355,-76.0,0.017563385888934135
9_10_11.tif,0.0,4.78355,-74.0,0.6413577795028687
9_10_11.tif,0.0,4.78355,-72.0,0.0045187934301793575
9_10_11.tif,0.0,4.78355,-70.0,0.09227991849184036
9_10_11.tif,0.0,4.78355,-68.0,0.0012882868759334087
9_10_11.tif,0.0,4.78355,-66.0,0.0756298378109932
9_10_11.tif,0.0,4.78355,-64.0,1.0953315496444702
9_10_11.tif,0.0,4.78355,-62.0,1.582211971282959
9_10_11.tif,0.0,4.78355,-60.0,1.6747314929962158
9_10_11.tif,0.0,4.78355,-58.0,2.4520633220672607
9_10_11.tif,0.0,4.78355,-56.0,1.1008670330047607
9_10_11.tif,0.0,4.78355,-54.0,0.9183811545372009
9_10_11.tif,0.0,4.78355,-52.0,0.17560580372810364
9_10_11.tif,0.0,4.78355,-50.0,1.7611937522888184
9_10_11.tif,0.0,4.78355,-48.0,1.798500657081604
9_10_11.tif,0.0,4.78355,-46.0,1.331112027168274
9_10_11.tif,0.0,4.78355,-44.0,1.4426233768463135
9_10_11.tif,0.0,4.78355,-42.0,2.5817134380340576
9_10_11.tif,0.0,4.78355,-40.0,3.648820161819458
9_10_11.tif,0.0,4.78355,-38.0,3.853095769882202
9_10_11.tif,0.0,4.78355,-36.0,2.79738712310791
9_10_11.tif,0.0,4.78355,-34.0,1.4808056354522705
9_10_11.tif,0.0,4.78355,-32.0,1.7548270225524902
9_10_11.tif,0.0,4.78355,-30.0,2.6851565837860107
9_10_11.tif,0.0,4.78355,-28.0,2.180002212524414
9_10_11.tif,0.0,4.78355,-26.0,3.0099220275878906
9_10_11.tif,0.0,4.78355,-24.0,4.2973480224609375
9_10_11.tif,0.0,4.78355,-22.0,3.0002543926239014
9_10_11.tif,0.0,4.78355,-20.0,5.0448784828186035
9_10_11.tif,0.0,4.78355,-18.0,0.9658657312393188
9_10_11.tif,0.0,4.78355,-16.0,1.7155288457870483
9_10_11.tif,0.0,4.78355,-14.0,1.422263264656067
9_10_11.tif,0.0,4.78355,-12.0,3.1370644569396973
9_10_11.tif,0.0,4.78355,-10.0,3.534424304962158
9_10_11.tif,0.0,4.78355,-8.0,3.0257065296173096
9_10_11.tif,0.0,4.78355,-6.0,3.3611719608306885
