image, x, y, angle, count
9-35-10.tif,0.0,0.0,-90.0,0.7757329344749451
9-35-10.tif,0.0,0.0,-88.0,0.7066091895103455
9-35-10.tif,0.0,0.0,-86.0,0.7775103449821472
9-35-10.tif,0.0,0.0,-84.0,0.6787999868392944
9-35-10.tif,0.0,0.0,-82.0,0.951286792755127
9-35-10.tif,0.0,0.0,-80.0,0.6889063715934753
9-35-10.tif,0.0,0.0,-78.0,0.5974637269973755
9-35-10.tif,0.0,0.0,-76.0,0.7082792520523071
9-35-10.tif,0.0,0.0,-74.0,0.6743060350418091
9-35-10.tif,0.0,0.0,-72.0,0.8270677328109741
9-35-10.tif,0.0,0.0,-70.0,0.8005726337432861
9-35-10.tif,0.0,0.0,-68.0,0.9018488526344299
9-35-10.tif,0.0,0.0,-66.0,0.8671218752861023
9-35-10.tif,0.0,0.0,-64.0,0.8200941681861877
9-35-10.tif,0.0,0.0,-62.0,0.8173709511756897
9-35-10.tif,0.0,0.0,-60.0,0.8656596541404724
9-35-10.tif,0.0,0.0,-58.0,0.7441140413284302
9-35-10.tif,0.0,0.0,-56.0,0.7703850865364075
9-35-10.tif,0.0,0.0,-54.0,0.9077980518341064
9-35-10.tif,0.0,0.0,-52.0,0.7776800394058228
9-35-10.tif,0.0,0.0,-50.0,0.8387860655784607
9-35-10.tif,0.0,0.0,-48.0,0.992222785949707
9-35-10.tif,0.0,0.0,-46.0,0.856200098991394
9-35-10.tif,0.0,0.0,-44.0,0.8901236057281494
9-35-10.tif,0.0,0.0,-42.0,0.9060412645339966
9-35-10.tif,0.0,0.0,-40.0,1.0266351699829102
9-35-10.tif,0.0,0.0,-38.0,1.1859185695648193
9-35-10.tif,0.0,0.0,-36.0,1.1622041463851929
9-35-10.tif,0.0,0.0,-34.0,1.36597740650177
9-35-10.tif,0.0,0.0,-32.0,1.5331562757492065
9-35-10.tif,0.0,0.0,-30.0,1.3294825553894043
9-35-10.tif,0.0,0.0,-28.0,1.5099461078643799
9-35-10.tif,0.0,0.0,-26.0,1.6625484228134155
9-35-10.tif,0.0,0.0,-24.0,1.5555049180984497
9-35-10.tif,0.0,0.0,-22.0,1.6054855585098267
9-35-10.tif,0.0,0.0,-20.0,1.668682336807251
9-35-10.tif,0.0,0.0,-18.0,1.5841506719589233
9-35-10.tif,0.0,0.0,-16.0,1.8522847890853882
9-35-10.tif,0.0,0.0,-14.0,2.727778911590576
9-35-10.tif,0.0,0.0,-12.0,2.1518404483795166
9-35-10.tif,0.0,0.0,-10.0,2.359098434448242
9-35-10.tif,0.0,0.0,-8.0,1.8764444589614868
9-35-10.tif,0.0,0.0,-6.0,2.348660707473755
9-35-10.tif,0.0,0.0,-4.0,2.471925973892212
9-35-10.tif,0.0,0.0,-2.0,2.202693223953247
9-35-10.tif,0.0,0.0,1.272221938257781E-13,2.46909499168396
9-35-10.tif,0.0,0.0,2.0,1.9356404542922974
9-35-10.tif,0.0,0.0,4.0,1.892136812210083
9-35-10.tif,0.0,0.0,6.0,1.5045937299728394
9-35-10.tif,0.0,0.0,8.0,1.9163925647735596
9-35-10.tif,0.0,0.0,10.0,1.6319042444229126
9-35-10.tif,0.0,0.0,12.0,1.857808232307434
9-35-10.tif,0.0,0.0,14.0,1.3177073001861572
9-35-10.tif,0.0,0.0,16.0,1.4345866441726685
9-35-10.tif,0.0,0.0,18.0,1.1551426649093628
9-35-10.tif,0.0,0.0,20.0,1.243852138519287
9-35-10.tif,0.0,0.0,22.0,1.0051286220550537
9-35-10.tif,0.0,0.0,24.0,1.0638329982757568
9-35-10.tif,0.0,0.0,26.0,0.9171216487884521
9-35-10.tif,0.0,0.0,28.0,0.8931056261062622
