image, x, y, angle, count
9_10_11.tif,0.0,0.0,-90.0,0.31148141622543335
9_10_11.tif,0.0,0.0,-88.0,0.287946492433548
9_10_11.tif,0.0,0.0,-86.0,0.2195805162191391
9_10_11.tif,0.0,0.0,-84.0,0.255441278219223
9_10_11.tif,0.0,0.0,-82.0,0.5222086906433105
9_10_11.tif,0.0,0.0,-80.0,0.3370259702205658
9_10_11.tif,0.0,0.0,-78.0,0.35287949442863464
9_10_11.tif,0.0,0.0,-76.0,0.22750695049762726
9_10_11.tif,0.0,0.0,-74.0,0.5203009247779846
9_10_11.tif,0.0,0.0,-72.0,0.4784235656261444
9_10_11.tif,0.0,0.0,-70.0,0.19132879376411438
9_10_11.tif,0.0,0.0,-68.0,0.5703213214874268
9_10_11.tif,0.0,0.0,-66.0,0.36624541878700256
9_10_11.tif,0.0,0.0,-64.0,0.5857369303703308
9_10_11.tif,0.0,0.0,-62.0,0.5453806519508362
9_10_11.tif,0.0,0.0,-60.0,1.010849952697754
9_10_11.tif,0.0,0.0,-58.0,0.9443150162696838
9_10_11.tif,0.0,0.0,-56.0,0.7021692991256714
9_10_11.tif,0.0,0.0,-54.0,0.6387282609939575
9_10_11.tif,0.0,0.0,-52.0,0.6603184342384338
9_10_11.tif,0.0,0.0,-50.0,0.9417765140533447
9_10_11.tif,0.0,0.0,-48.0,0.9485535621643066
9_10_11.tif,0.0,0.0,-46.0,1.2263853549957275
9_10_11.tif,0.0,0.0,-44.0,0.9897112846374512
9_10_11.tif,0.0,0.0,-42.0,1.2260078191757202
9_10_11.tif,0.0,0.0,-40.0,1.4370243549346924
9_10_11.tif,0.0,0.0,-38.0,1.5340453386306763
9_10_11.tif,0.0,0.0,-36.0,1.1595021486282349
9_10_11.tif,0.0,0.0,-34.0,1.3433343172073364
9_10_11.tif,0.0,0.0,-32.0,1.0430073738098145
9_10_11.tif,0.0,0.0,-30.0,1.5738029479980469
9_10_11.tif,0.0,0.0,-28.0,1.124748945236206
9_10_11.tif,0.0,0.0,-26.0,1.1837514638900757
9_10_11.tif,0.0,0.0,-24.0,1.9623417854309082
9_10_11.tif,0.0,0.0,-22.0,1.279314398765564
9_10_11.tif,0.0,0.0,-20.0,2.402366876602173
9_10_11.tif,0.0,0.0,-18.0,2.741607427597046
9_10_11.tif,0.0,0.0,-16.0,2.1907799243927
9_10_11.tif,0.0,0.0,-14.0,2.775845766067505
9_10_11.tif,0.0,0.0,-12.0,2.1400606632232666
9_10_11.tif,0.0,0.0,-10.0,2.3616743087768555
9_10_11.tif,0.0,0.0,-8.0,1.9612364768981934
9_10_11.tif,0.0,0.0,-6.0,3.012317419052124
9_10_11.tif,0.0,0.0,-4.0,2.026327610015869
9_10_11.tif,0.0,0.0,-2.0,2.742703914642334
9_10_11.tif,0.0,0.0,1.272221938257781E-13,3.1087491512298584
9_10_11.tif,0.0,0.0,2.0,2.0127882957458496
9_10_11.tif,0.0,0.0,4.0,1.763170599937439
9_10_11.tif,0.0,0.0,6.0,1.6176220178604126
9_10_11.tif,0.0,0.0,8.0,3.7170345783233643
9_10_11.tif,0.0,0.0,10.0,2.2683229446411133
9_10_11.tif,0.0,0.0,12.0,2.4128196239471436
9_10_11.tif,0.0,0.0,14.0,2.0074470043182373
9_10_11.tif,0.0,0.0,16.0,1.9550195932388306
9_10_11.tif,0.0,0.0,18.0,1.8225833177566528
9_10_11.tif,0.0,0.0,20.0,2.124420166015625
9_10_11.tif,0.0,0.0,22.0,1.6381447315216064
9_10_11.tif,0.0,0.0,24.0,2.110469102859497
9_10_11.tif,0.0,0.0,26.0,1.9278875589370728
9_10_11.tif,0.0,0.0,28.0,1.4981625080108643
9_10_11.tif,0.0,0.0,30.0,1.3854836225509644
9_10_11.tif,0.0,0.0,32.0,1.061193823814392
9_10_11.tif,0.0,0.0,34.0,0.7722005844116211
9_10_11.tif,0.0,0.0,36.0,0.7144048810005188
9_10_11.tif,0.0,0.0,38.0,0.6470656991004944
9_10_11.tif,0.0,0.0,40.0,0.7020794749259949
9_10_11.tif,0.0,0.0,42.0,0.4209524989128113
9_10_11.tif,0.0,0.0,44.0,0.5211467742919922
9_10_11.tif,0.0,0.0,46.0,0.45544666051864624
9_10_11.tif,0.0,0.0,48.0,0.48483315110206604
9_10_11.tif,0.0,0.0,50.0,0.3899720311164856
9_10_11.tif,0.0,0.0,52.0,0.18941441178321838
9_10_11.tif,0.0,0.0,54.0,0.43522652983665466
9_10_11.tif,0.0,0.0,56.0,0.24405770003795624
9_10_11.tif,0.0,0.0,58.0,0.7874940037727356
9_10_11.tif,0.0,0.0,60.0,0.3179006576538086
9_10_11.tif,0.0,0.0,62.0,0.38967829942703247
9_10_11.tif,0.0,0.0,64.0,0.3799619674682617
9_10_11.tif,0.0,0.0,66.0,0.5000602006912231
9_10_11.tif,0.0,0.0,68.0,0.36360636353492737
9_10_11.tif,0.0,0.0,70.0,0.47623440623283386
9_10_11.tif,0.0,0.0,72.0,0.36141887307167053
9_10_11.tif,0.0,0.0,74.0,0.339105486869812
9_10_11.tif,0.0,0.0,76.0,0.5779592394828796
9_10_11.tif,0.0,0.0,78.0,0.31081271171569824
9_10_11.tif,0.0,0.0,80.0,0.38400834798812866
9_10_11.tif,0.0,0.0,82.0,0.44491901993751526
9_10_11.tif,0.0,0.0,84.0,0.3058522045612335
9_10_11.tif,0.0,0.0,86.0,0.3754594922065735
9_10_11.tif,0.0,0.0,88.0,0.2209925353527069
9_10_12.tif,0.0,0.0,-90.0,0.25040125846862793
9_10_12.tif,0.0,0.0,-88.0,0.06126508116722107
9_10_12.tif,0.0,0.0,-86.0,0.24432560801506042
9_10_12.tif,0.0,0.0,-84.0,0.4041461944580078
9_10_12.tif,0.0,0.0,-82.0,0.22878888249397278
9_10_12.tif,0.0,0.0,-80.0,0.26247140765190125
9_10_12.tif,0.0,0.0,-78.0,0.31588825583457947
9_10_12.tif,0.0,0.0,-76.0,0.2732681632041931
9_10_12.tif,0.0,0.0,-74.0,0.4160583019256592
9_10_12.tif,0.0,0.0,-72.0,0.46237912774086
9_10_12.tif,0.0,0.0,-70.0,0.23300480842590332
9_10_12.tif,0.0,0.0,-68.0,0.3079155385494232
9_10_12.tif,0.0,0.0,-66.0,0.4737342894077301
9_10_12.tif,0.0,0.0,-64.0,0.7499387860298157
9_10_12.tif,0.0,0.0,-62.0,0.3135073184967041
9_10_12.tif,0.0,0.0,-60.0,0.578323245048523
9_10_12.tif,0.0,0.0,-58.0,0.7427965998649597
9_10_12.tif,0.0,0.0,-56.0,0.7154310345649719
9_10_12.tif,0.0,0.0,-54.0,0.45791471004486084
9_10_12.tif,0.0,0.0,-52.0,0.5733831524848938
9_10_12.tif,0.0,0.0,-50.0,0.8243392109870911
9_10_12.tif,0.0,0.0,-48.0,0.9328070878982544
9_10_12.tif,0.0,0.0,-46.0,1.187745451927185
9_10_12.tif,0.0,0.0,-44.0,1.3405156135559082
9_10_12.tif,0.0,0.0,-42.0,1.8028199672698975
9_10_12.tif,0.0,0.0,-40.0,1.291594386100769
9_10_12.tif,0.0,0.0,-38.0,1.3403213024139404
