image,time_in_serie,segment_id,length,direction,start_x,start_y,end_x,end_y,environment,reporter_id,intensity,intensity_ratio,diameter,rep_x,rep_y
60-17-col-wd-1.tif,1,052865b4-5ef5-41b3-9fc3-89dbca4042fa,27.166155,83.65981861895665,1068,971,1095,974,40.9739,-1,-1,-1,-1,-1,-1
60-17-col-wd-1.tif,1,2e246dce-0153-4ed3-b154-be19d5d14cf5,38.013157,54.63753750675974,999,1061,968,1083,41.6594,-1,-1,-1,-1,-1,-1
60-17-col-wd-1.tif,1,bab1ad13-866a-4dc4-b3c8-1868e394f2c9,32.24903,60.2551222122851,996,1095,968,1111,42.4105,-1,-1,-1,-1,-1,-1
60-17-col-wd-1.tif,1,09987171-674a-4f09-a2ef-cbcc541ffb0c,19.209373,51.34018308915671,999,1165,1014,1177,43.1697,-1,-1,-1,-1,-1,-1
60-17-col-wd-1.tif,1,566eb21c-7112-4fe6-b51f-03226683b688,31.575306,10.954065462324365,996,1409,990,1440,43.0563,-1,-1,-1,-1,-1,-1
60-17-col-wd-1.tif,1,0e20cda5-1622-45fd-9daf-5bc8fc415702,18.973665,18.434953094185886,979,1497,973,1515,41.1838,-1,-1,-1,-1,-1,-1
60-17-col-wd-1.tif,1,ce613cd5-9344-4139-9846-a2fe2072cddd,34.48188,16.858408829963537,973,1595,963,1628,40.6144,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,f3e5cdfa-d923-4b43-9c5e-77dbd5c188b5,29.15476,5.906147220825403,942,47,945,76,52.6616,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,d51157db-d7c8-4a71-b44b-1ec04445d596,54.56189,63.904587908471285,880,106,831,130,50.1376,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,3df678fb-ca20-4485-97e1-39ebf7cb99ca,26.172504,6.58195345806314,960,315,963,341,44.8226,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,57f9bd9d-fb8e-4981-9b0b-d53551c8bf13,18.973665,18.434954460676522,969,424,975,442,44.0141,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,b1613f57-f973-4237-8e07-769360263bb1,62.361847,15.819181887367762,687,465,670,525,44.293,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,d566265c-3964-4487-91cb-a528d8ea4402,51.24451,17.020531566593604,959,529,974,578,43.7703,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,a622071f-0877-4587-b16e-31848cd43e61,145.6022,15.945405149720273,1181,529,1221,669,42.9456,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,07452981-5d25-4b67-9d9e-5d38861e3b1f,49.76947,22.442744174609288,906,570,887,616,44.188,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,6bd795ad-618a-4939-883a-9d7e82d12c77,20.248457,20.22487246807944,1000,591,993,610,44.3717,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,30121dfb-1884-4658-a0fe-4c18d895ce0b,19.697716,23.96248858569379,997,611,989,629,43.5007,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,00e6da00-2300-4a48-b031-176b39e215dd,24.186773,60.25510991839741,1166,686,1187,698,44.6259,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,aabe1d21-b9eb-4c55-a604-5b999badef45,26.076809,32.47118308385885,924,707,910,729,44.4179,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,04ffbf74-6311-4ca9-ab46-e102126bb460,58.60034,25.253149818506756,1172,740,1197,793,42.4154,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,402c753e-8ab4-48ae-be7f-ba2329c66caa,40.311287,7.1250067721018695,611,756,606,796,45.1744,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,171fb8d8-b308-4155-9e25-079fcdd8a396,20.12461,26.565063867035462,635,764,626,782,44.1659,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,38907daa-07f4-4a4e-9e77-84e4ef851ce4,29.966648,25.709952870197185,1022,795,1035,822,43.1829,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,c16e4a08-4c70-46c0-b5c7-30a80a27e1ec,50.358715,6.842783355596907,610,799,604,849,44.9118,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,6c9b4cdb-fcc9-40d0-8325-d7db016851aa,18.384777,45.00000398408835,575,822,562,835,43.6913,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,f15fac80-1bac-49df-aadb-d3fd7bb1e32d,49.658836,64.98310209917298,920,859,875,880,41.6373,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,b8aa524a-a42d-4797-8e63-b08cb53d3721,27.202942,53.972619957549625,1168,882,1190,898,43.1006,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,35ba0a49-ad42-46b5-85a4-913f9e62d5dc,22.847319,23.198600228919588,1016,886,1007,907,43.1148,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,57005027-3b54-420f-b63a-319143ee6099,47.707443,33.023856037230246,1125,904,1151,944,40.3575,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,367dc4a2-f584-43d0-83f5-8e19315c4f67,32.01562,14.470301488560295,1025,914,1017,945,42.8784,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,25083244-e061-4277-bc9a-1991a9151226,29.15476,67.83365422852111,980,922,953,933,42.2881,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,ddafaea5-cb91-4d73-8ddc-991cf67eda4f,28.600698,53.53075999327251,901,976,878,993,41.6005,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,16e3926d-0731-490d-a384-5991b7ba315c,65.0,30.510237139638832,1098,976,1131,1032,42.9045,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,75d7a47c-1df9-48e6-9ac8-eed61f2f70b9,19.313208,21.250493673848553,1016,1068,1009,1086,43.0338,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,da7fe814-9b0e-4445-9ed7-ad5540962619,49.20366,52.43141372560228,962,1087,923,1117,44.1656,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,3bafdfa4-5957-4799-a053-7d6a872acc9b,22.803509,37.87498286836282,970,1110,956,1128,45.3916,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,f94427f4-9203-4c54-8ffb-6e2e778c530a,31.38471,67.52057201734607,968,1126,939,1138,45.0144,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,fa4eb053-c6e4-4b90-9303-d0094f543b14,22.090721,5.1944415093100815,1001,1128,1003,1150,44.2896,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,50e6791d-bd80-4a97-a34a-14ba3822d6ad,22.022715,50.52755450246525,1021,1179,1038,1193,42.7486,-1,-1,-1,-1,-1,-1
60-18-col-wd-1.tif,2,9a7ac395-3a7b-4945-b33c-38e49c4ade8c,133.93282,23.310943180387937,967,1633,914,1756,42.1342,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,7a8bd3a0-6ea0-4ad4-b3fa-93b02e4dc880,27.313,23.749497333106774,1048,175,1059,200,52.1972,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,8a069ad2-1f37-4028-8c5f-f7664be61dd0,19.924858,17.525581708090385,684,478,678,497,45.1187,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,ea93ca73-370c-4400-8b25-179838f994d8,90.24411,12.804254425454076,671,528,651,616,43.6622,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,7d63cce2-0f0e-4fe6-a62a-da167d397d9a,53.851646,15.068489456070012,888,616,874,668,44.2283,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,a2c97c9a-e237-497b-a32a-e0268b826b81,77.10383,43.42344742597834,1129,639,1182,695,45.0747,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,d592ee8d-2ca6-4886-ac19-7ac1891f908a,19.313208,21.250495040339217,1280,665,1287,683,44.7066,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,8a3e66a9-1839-4a15-bab4-ad870f461592,42.107006,4.085628599450217,1220,674,1223,716,43.1071,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,1bcf74af-96ce-4851-bbc0-8d36db405451,50.447994,50.63069035893244,1275,720,1314,752,42.5012,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,9d938cb4-6769-403b-a3a9-6ffd6022bd31,18.973665,71.56505487399079,886,742,868,748,43.982,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,3179b9fa-ea87-402e-b392-386f98bc5230,23.323807,30.963761700527698,1022,796,1034,816,43.3,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,0bb0ab3f-ad26-4b12-adaf-29829630cc65,76.29548,10.57351600901859,1146,802,1160,877,43.9882,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,a231f1b4-8092-4845-8b0a-91a1973de441,71.17584,24.044232289680508,559,836,530,901,43.5318,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,3b23e55e-3be7-4549-9ac7-c6673f65ffb4,66.189125,26.95217303492575,1228,837,1258,896,40.6435,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,ceba3ab7-cdb4-42ae-8a6f-1f4b6ad293f1,14.142136,45.00000398408835,1163,878,1153,888,44.419,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,261c2919-04c6-4c99-a738-bff51c093c14,29.068884,26.565063867035462,844,899,831,925,40.6883,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,8359501a-c2da-4304-85bb-c3130ca00fa8,75.82216,48.74298999688102,1200,900,1257,950,41.5198,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,56d4ce14-93ed-4b56-99d3-0027e675d598,35.35534,45.00000398408835,608,901,583,926,44.3496,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,a1ef05bf-3236-46db-bc4f-4ddc8fccd971,32.572994,17.87870248818004,1025,917,1015,948,42.7856,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,a8c88175-3b5b-45dc-8b40-e4c8847179ed,16.155495,21.801418098792453,931,941,937,956,42.0435,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,55b49a0a-3d66-4bc8-8ec4-05f53231631b,63.387695,6.3401920822013835,1146,947,1153,1010,42.2826,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,34a8220c-523f-4317-a3d4-d57c3287c632,44.102154,57.03060356550043,852,1005,815,1029,44.5416,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,7d79e13c-51a1-41b8-9e3b-d6c27175e58d,64.07808,22.963778325254538,1121,1038,1096,1097,43.2604,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,967188f4-851d-4bf3-a135-4ed1f5b9ed16,24.186773,60.2551222122851,923,1118,902,1130,44.7556,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,97fe5368-1326-4d6d-8c23-1c9e376c1f71,53.851646,31.32868368101248,935,1138,907,1184,45.1837,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,9c7ee628-a4ea-460a-9a4a-5b0d50017656,27.658634,49.39870045108992,932,1139,911,1157,45.9759,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,01f22791-ff69-4ab9-9c5d-a8eeddcbb8e1,18.788294,25.20112973129727,994,1149,986,1166,44.9316,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,77973f08-3160-46b0-924e-1c3b577f0f71,40.718548,65.32313760330356,1049,1195,1086,1212,42.0814,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,277c4cc9-8075-4738-89d2-95091fdc6645,51.62364,45.784820040479474,969,1248,932,1284,43.1717,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,bcba3313-b757-4cc4-90d3-6429b05b3602,30.413813,43.66777695296804,1067,1258,1088,1280,42.6669,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,31474f50-7baf-40ed-81e0-0f96dfc40c82,25.298222,71.56504121361246,992,1394,968,1402,44.0184,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,38acc607-fb4d-49b0-be83-4505a64b4cd2,20.615528,75.96375134099236,989,1457,969,1462,43.8056,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,2aceed39-355f-46cc-85dd-dcc6fff12818,74.54529,6.9343365777224335,904,1755,913,1829,41.6591,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,abde26a6-0e28-418a-be6c-5157e2a34b68,16.643316,32.73523956366222,913,1830,922,1844,40.8856,-1,-1,-1,-1,-1,-1
60-19-col-wd-1.tif,3,74edff87-aaa6-4a99-9f01-2c5a0fc62880,58.137768,3.9451725893580374,922,1863,926,1921,41.3405,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,6f127abc-2d0b-4203-a86b-ee1edc909404,25.179358,6.842783355596907,945,51,942,76,52.4702,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,7f3e4123-9084-44b3-b8c3-2526a6e4618d,31.890438,48.814077239271825,757,235,733,256,49.8895,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,4ef9a2dd-513a-4565-9571-9de7c3fdc2e4,38.63936,10.437484595017963,1010,242,1003,280,49.4059,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,63345e45-bfa9-4af5-a39e-76b681d1b460,27.202942,53.972619957549625,980,250,1002,266,49.7154,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,83eba45c-6fd8-4207-8d9e-460359f1853f,48.166378,41.633528052084785,1153,255,1185,291,49.9539,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,f0f5fb9c-1237-488e-9521-9bd8c3c394e0,26.172504,6.58195345806314,961,327,964,353,46.6161,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,dbfe2f63-d054-4f07-92ac-e614666a26e3,40.853397,21.540969325361516,915,383,930,421,44.9417,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,f78e56b9-9020-40bd-b11a-1c06c10ecac6,23.769728,22.249014055481723,968,419,977,441,44.3229,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,09ded305-042c-46ba-b4e9-2931af2a834b,51.86521,19.133655492012167,958,523,975,572,44.5743,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,05a73c4d-3592-46a2-a7f6-48ce5870dfbb,67.17886,45.60309602742211,641,648,593,695,45.8623,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,709afbed-a08a-4001-84e9-9589cb0f51ed,75.9276,40.192057608888604,1288,684,1337,742,42.6856,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,890d7c19-9b4e-4cad-a15d-3f43a99f1035,40.804413,36.02736342285169,1182,695,1206,728,44.8559,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,f031a562-3060-4a7c-b2c7-25ef86974825,65.0,36.869906871617104,868,750,829,802,44.5125,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,ff3345be-461d-4e51-a5e1-d20f31996122,79.64923,51.115497186219955,1316,750,1378,800,40.7284,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,d34b107f-4453-4f2c-ba6c-9a34eb55e081,108.90822,30.33218776835497,1214,791,1269,885,40.8256,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,bdda39e2-b14e-431a-8370-9f9006a30026,59.464275,19.653815378443653,1257,903,1277,959,40.9477,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,dcdbf13a-5964-4ec5-8ddf-295755c44236,54.08327,19.440030457422267,1216,908,1234,959,40.6797,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,2136b415-d40e-449e-b158-9873bba25818,78.58753,14.743563696874162,834,927,814,1003,44.1247,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,32df64bb-9af5-4221-ac60-f2d03f643a23,49.0408,16.587332282184065,584,928,570,975,43.884,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,b8e86cb0-b89c-4a33-a0e4-71e16369b430,34.20526,52.125025099813854,921,959,894,980,41.3832,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,7ba5497b-527f-49c4-963b-e26d85be7e03,40.311287,7.125008138592534,1277,962,1282,1002,42.7871,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,f2575344-a562-40a5-be6e-ee5425547204,57.567352,17.17590470983305,1293,968,1310,1023,41.2343,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,4f59394b-995c-4916-b346-dcf76ad5e4e0,25.495098,64.44003375826526,578,970,555,981,43.5204,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,df452214-88fb-4a07-abd6-8fcecb9a4d32,65.0,14.2500415482057,966,981,950,1044,41.3307,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,c1997e40-2b2f-4200-b540-8367d0e9afdc,77.781746,8.130110089604273,504,987,493,1064,43.1437,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,1a9c6724-19b9-4c31-9106-32dc68d2051a,69.92139,16.620746934094427,1156,1009,1176,1076,42.9434,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,d3e022c5-c85d-4c3f-9592-efea9cd91529,94.02127,51.91122651841411,802,1029,728,1087,41.0482,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,f16173c4-8d5a-4052-a54f-42f1504335d9,65.551506,21.47679286792004,1143,1087,1167,1148,42.7064,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,b64aa575-63d6-48c1-9318-806e3bc5ecbb,42.755116,10.784294280314498,1098,1097,1090,1139,44.2432,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,3959a943-028c-4443-a469-5aa18c7f8daf,51.62364,21.59530894390747,895,1135,876,1183,43.6235,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,474e177b-d466-41db-8741-4af4fe80f91f,39.59798,45.00000398408835,918,1154,890,1182,44.1885,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,2b527ed1-84fe-4d4e-bf74-7c145f273921,26.907248,41.987207541195716,981,1179,963,1199,45.5128,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,27f0ab9e-ab73-4654-8baf-33db6aeeaa32,27.294687,8.426977431689693,909,1186,905,1213,45.1113,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,83352bd9-d662-498e-9d2b-2a4f6bcdfdda,61.554855,43.025056152069794,1091,1216,1133,1261,42.1248,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,dc635483-8d20-4e0a-a70a-151bc0f6a010,64.899925,33.69007268887333,1090,1283,1126,1337,43.8313,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,b2792cf4-f533-414c-a54f-9aa48547c945,55.542778,13.535849647832492,935,1284,922,1338,43.5804,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,a81e3ae3-c8d9-42a4-bf0d-67efb2ef9c5c,36.124783,41.633528052084785,1056,1340,1080,1367,44.5035,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,3f62e4c1-556a-4c1f-a1c7-36b114990148,59.413803,46.363924459448185,966,1403,923,1444,41.0973,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,e431ddf7-9c47-46e5-a7a4-10a779cd6a45,48.79549,44.16968657393721,1019,1502,1053,1537,42.9277,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,06aada32-2ca1-4663-b218-ebbeba823c56,41.617306,54.78240718554633,982,1566,1016,1590,41.6178,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,509b1059-b1ab-49ba-a799-a5c926bd3a02,65.51336,12.339091222219565,933,1916,919,1980,43.2527,-1,-1,-1,-1,-1,-1
60-20-col-wd-1.tif,4,159227bd-d286-4034-967a-b3dc3eafcdad,86.28442,4.653353923261648,906,1982,913,2068,41.712,-1,-1,-1,-1,-1,-1
60-21-col-wd-1.tif,5,a8a511fb-5170-40b8-9987-8bf8631748c2,21.095022,5.4403283194305345,1172,310,1174,331,51.4858,-1,-1,-1,-1,-1,-1
60-21-col-wd-1.tif,5,95295ea6-c479-4c28-bf17-cafb42d185c1,19.104973,6.009009869725787,960,313,962,332,50.3559,-1,-1,-1,-1,-1,-1
60-21-col-wd-1.tif,5,151d76aa-95c7-4faf-80d7-06dd633f6a04,21.095022,31.429580601922567,959,527,970,545,42.9094,-1,-1,-1,-1,-1,-1
60-21-col-wd-1.tif,5,2fa103f3-077e-4f19-9560-9e56afb066ce,18.110771,6.3401920822013835,972,563,974,581,42.6052,-1,-1,-1,-1,-1,-1
