image,time_in_serie,segment_id,length,direction,start_x,start_y,end_x,end_y,environment,reporter_id,intensity,intensity_ratio,diameter,rep_x,rep_y
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,8b01a3a4-7e78-40b6-bdca-eb541939cdb0,31.320919,73.30075620625277,921,1216,891,1225,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,f918cc22-1998-4c2b-b463-25331e6bd760,70.837845,41.56637363216521,961,1217,1008,1270,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,34f8f81d-186a-4d68-92f9-fa229f06893f,11.661903,30.963760334037033,1048,1217,1042,1227,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,a9a4457d-d55e-4420-a1b5-2bc234e901a5,23.769728,22.249014055481723,924,1218,933,1240,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,6261a729-184d-449f-ac94-748c170cb522,10.198039,78.69007598971632,738,1219,728,1221,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,ae11061b-5a80-4e63-8b7d-13c54a93b89a,12.649111,18.434953094185886,923,1219,919,1231,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,89393ca3-82b5-443e-9cf6-2ce8d8372cf8,19.104973,6.009009869725787,1021,1220,1023,1239,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,d10207dd-c54a-44f7-8366-860af1355881,16.643316,57.26478343138348,853,1221,839,1230,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,f9b81017-b615-41b8-a516-a1852a714ea8,13.601471,17.102739723443904,728,1222,732,1235,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,78ccea59-ced4-4fac-89fb-a0d73b5a330d,14.142136,8.130110089604273,961,1222,959,1236,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,4b53a0fe-7f61-4d79-baea-907c5cdeabbc,14.764823,28.300751538919116,1183,1223,1176,1236,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,a5ff09ab-cd7e-4bfa-a6f1-93067de6b68a,12.165525,9.462324826836891,1240,1224,1238,1236,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,d70a7a64-4aec-4959-95d7-bf733057bbae,10.630146,41.18593072890485,877,1225,870,1233,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,79959007-9ea4-4d0a-97ff-9761f861eea3,14.3178215,65.22484981465641,701,1226,688,1232,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,ba557cfe-d868-4d8b-a478-bfe779b89b01,17.492855,30.963760334037033,686,1227,677,1242,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,8d27216a-f989-4ab5-979c-3caf80f7b0e5,11.401754,37.87498423485346,780,1227,787,1236,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,610024f7-9914-4940-8ccf-12ba72e3eff2,16.155495,21.80141673230176,888,1227,882,1242,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,202b94b8-dd0b-484c-84ad-7baf9ebc9bcd,14.764823,61.69924276887923,1058,1227,1045,1234,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,0a5790a1-91d5-4a9e-afbf-67e40c70e9ff,15.6205,39.80557681840193,742,1229,732,1241,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,f446f1cb-0af2-4e0f-8a08-65f7263b8448,11.661903,59.03624900063028,1081,1229,1091,1235,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,2e2b018c-10bf-46ef-9d04-25cccc51c784,11.18034,10.304843687826974,819,1230,821,1241,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,cec331b6-2b1c-4f02-9125-e80d0ca4b2f1,14.866069,42.27368070185503,753,1231,763,1242,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,004495ec-b63b-4484-9432-82c1bb819d17,11.7046995,19.983111092217655,768,1231,764,1242,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,601cf7b8-809b-474e-945f-fd079a425568,17.720045,16.389531370311147,838,1231,843,1248,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,d818a7f3-0bbe-4bdb-b4fd-231aede3a21c,9.899495,45.00000398408835,1141,1232,1134,1239,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,d2bff78c-542d-45ed-953b-73cceab73294,11.401754,37.87498286836282,709,1233,702,1242,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,97990ddd-0e2e-4a50-a90c-ad0f1c738417,15.6205,39.80557681840193,854,1236,844,1248,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,6b680ddd-11bd-4b4d-a193-e16ff4f6ad70,17.464249,13.24051363461183,1065,1236,1069,1253,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,524fbb39-ac2c-41f6-b9d8-3f97512da94e,40.024994,12.994625458000712,962,1237,953,1276,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,ffc17798-79bd-4aeb-922e-620337e98fa2,15.0,36.869906871617104,861,1241,852,1253,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,6e4e2117-79c2-4393-900e-e207e8d039d1,17.464249,23.629367965984613,1023,1241,1030,1257,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,35f3fe6c-572c-4978-ab05-300a24397bc3,21.633308,56.309938012284704,823,1243,841,1255,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,5a781a27-1a2d-4121-a982-85c94f360fb0,10.29563,60.9453961566756,866,1243,875,1248,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,1c85350d-3f41-47f4-8b1b-a5e21cd88032,13.038404,32.47118308385885,1206,1244,1199,1255,-1.0,-1,-1,-1,-1,-1,-1
