image, x, y, angle, count
wd-24.tif,0.0,0.0,-90.0,0.5012879371643066
wd-24.tif,0.0,0.0,-88.0,0.3323844373226166
wd-24.tif,0.0,0.0,-86.0,0.43067777156829834
wd-24.tif,0.0,0.0,-84.0,0.4500519931316376
wd-24.tif,0.0,0.0,-82.0,0.35912764072418213
wd-24.tif,0.0,0.0,-80.0,0.42217549681663513
wd-24.tif,0.0,0.0,-78.0,0.41125428676605225
wd-24.tif,0.0,0.0,-76.0,0.48598021268844604
wd-24.tif,0.0,0.0,-74.0,0.5680505633354187
wd-24.tif,0.0,0.0,-72.0,0.6457319855690002
wd-24.tif,0.0,0.0,-70.0,0.5475940108299255
wd-24.tif,0.0,0.0,-68.0,0.7060956954956055
wd-24.tif,0.0,0.0,-66.0,0.5917434096336365
wd-24.tif,0.0,0.0,-64.0,0.647411048412323
wd-24.tif,0.0,0.0,-62.0,0.6748876571655273
wd-24.tif,0.0,0.0,-60.0,0.7488444447517395
wd-24.tif,0.0,0.0,-58.0,0.7426266074180603
wd-24.tif,0.0,0.0,-56.0,0.9088950157165527
wd-24.tif,0.0,0.0,-54.0,0.8886922597885132
wd-24.tif,0.0,0.0,-52.0,0.8186647891998291
wd-24.tif,0.0,0.0,-50.0,0.9021165370941162
wd-24.tif,0.0,0.0,-48.0,0.9503009915351868
wd-24.tif,0.0,0.0,-46.0,1.250390648841858
wd-24.tif,0.0,0.0,-44.0,0.9040755033493042
wd-24.tif,0.0,0.0,-42.0,0.8382087349891663
wd-24.tif,0.0,0.0,-40.0,1.044723629951477
wd-24.tif,0.0,0.0,-38.0,0.939784049987793
wd-24.tif,0.0,0.0,-36.0,1.1531953811645508
wd-24.tif,0.0,0.0,-34.0,1.2894022464752197
wd-24.tif,0.0,0.0,-32.0,1.1566141843795776
wd-24.tif,0.0,0.0,-30.0,1.2023422718048096
wd-24.tif,0.0,0.0,-28.0,1.4377471208572388
wd-24.tif,0.0,0.0,-26.0,1.5028185844421387
wd-24.tif,0.0,0.0,-24.0,1.5091370344161987
wd-24.tif,0.0,0.0,-22.0,1.5521036386489868
wd-24.tif,0.0,0.0,-20.0,1.6563036441802979
wd-24.tif,0.0,0.0,-18.0,1.7678864002227783
wd-24.tif,0.0,0.0,-16.0,1.883784532546997
wd-24.tif,0.0,0.0,-14.0,2.159698724746704
wd-24.tif,0.0,0.0,-12.0,1.6653838157653809
wd-24.tif,0.0,0.0,-10.0,1.5822290182113647
wd-24.tif,0.0,0.0,-8.0,1.5011436939239502
wd-24.tif,0.0,0.0,-6.0,1.4475804567337036
wd-24.tif,0.0,0.0,-4.0,1.836730718612671
wd-24.tif,0.0,0.0,-2.0,1.8952680826187134
wd-24.tif,0.0,0.0,1.272221938257781E-13,3.0091300010681152
wd-24.tif,0.0,0.0,2.0,1.7581156492233276
wd-24.tif,0.0,0.0,4.0,1.544480562210083
wd-24.tif,0.0,0.0,6.0,1.4963080883026123
wd-24.tif,0.0,0.0,8.0,1.77512788772583
wd-24.tif,0.0,0.0,10.0,1.5969948768615723
wd-24.tif,0.0,0.0,12.0,1.9220638275146484
wd-24.tif,0.0,0.0,14.0,1.8444513082504272
wd-24.tif,0.0,0.0,16.0,1.6741186380386353
wd-24.tif,0.0,0.0,18.0,1.7198543548583984
wd-24.tif,0.0,0.0,20.0,1.527679204940796
wd-24.tif,0.0,0.0,22.0,1.5921342372894287
wd-24.tif,0.0,0.0,24.0,1.8039798736572266
wd-24.tif,0.0,0.0,26.0,1.788515329360962
wd-24.tif,0.0,0.0,28.0,1.5095003843307495
wd-24.tif,0.0,0.0,30.0,1.5683680772781372
wd-24.tif,0.0,0.0,32.0,1.5685492753982544
wd-24.tif,0.0,0.0,34.0,1.4038819074630737
wd-24.tif,0.0,0.0,36.0,1.3231014013290405
wd-24.tif,0.0,0.0,38.0,1.2534505128860474
wd-24.tif,0.0,0.0,40.0,1.2099261283874512
wd-24.tif,0.0,0.0,42.0,1.1636278629302979
wd-24.tif,0.0,0.0,44.0,1.362610101699829
wd-24.tif,0.0,0.0,46.0,1.0687757730484009
wd-24.tif,0.0,0.0,48.0,0.9304149746894836
wd-24.tif,0.0,0.0,50.0,0.916876494884491
wd-24.tif,0.0,0.0,52.0,0.8144228458404541
