image, x, y, angle, count
51-22-low-1-3.tif,0.0,0.0,-90.0,0.49128228425979614
51-22-low-1-3.tif,0.0,0.0,-88.0,0.3725486397743225
51-22-low-1-3.tif,0.0,0.0,-86.0,0.4833061099052429
51-22-low-1-3.tif,0.0,0.0,-84.0,0.3730813264846802
51-22-low-1-3.tif,0.0,0.0,-82.0,0.3490372896194458
51-22-low-1-3.tif,0.0,0.0,-80.0,0.3641892373561859
51-22-low-1-3.tif,0.0,0.0,-78.0,0.3506776690483093
51-22-low-1-3.tif,0.0,0.0,-76.0,0.37122809886932373
51-22-low-1-3.tif,0.0,0.0,-74.0,0.4423368275165558
51-22-low-1-3.tif,0.0,0.0,-72.0,0.4576457440853119
51-22-low-1-3.tif,0.0,0.0,-70.0,0.45228010416030884
51-22-low-1-3.tif,0.0,0.0,-68.0,0.6217383146286011
51-22-low-1-3.tif,0.0,0.0,-66.0,0.7928415536880493
51-22-low-1-3.tif,0.0,0.0,-64.0,0.7147923707962036
51-22-low-1-3.tif,0.0,0.0,-62.0,0.8116094470024109
51-22-low-1-3.tif,0.0,0.0,-60.0,0.9923736453056335
51-22-low-1-3.tif,0.0,0.0,-58.0,1.067471981048584
51-22-low-1-3.tif,0.0,0.0,-56.0,1.1666643619537354
51-22-low-1-3.tif,0.0,0.0,-54.0,1.0817031860351562
51-22-low-1-3.tif,0.0,0.0,-52.0,0.989617645740509
51-22-low-1-3.tif,0.0,0.0,-50.0,1.1700208187103271
51-22-low-1-3.tif,0.0,0.0,-48.0,1.382177710533142
51-22-low-1-3.tif,0.0,0.0,-46.0,1.2439441680908203
51-22-low-1-3.tif,0.0,0.0,-44.0,1.1397926807403564
51-22-low-1-3.tif,0.0,0.0,-42.0,1.1118179559707642
51-22-low-1-3.tif,0.0,0.0,-40.0,1.0912775993347168
51-22-low-1-3.tif,0.0,0.0,-38.0,1.4488048553466797
51-22-low-1-3.tif,0.0,0.0,-36.0,2.5539944171905518
51-22-low-1-3.tif,0.0,0.0,-34.0,2.3788013458251953
51-22-low-1-3.tif,0.0,0.0,-32.0,1.541505217552185
51-22-low-1-3.tif,0.0,0.0,-30.0,0.9499293565750122
51-22-low-1-3.tif,0.0,0.0,-28.0,0.603602945804596
51-22-low-1-3.tif,0.0,0.0,-26.0,0.6937651038169861
51-22-low-1-3.tif,0.0,0.0,-24.0,0.7243791222572327
51-22-low-1-3.tif,0.0,0.0,-22.0,0.7471601963043213
51-22-low-1-3.tif,0.0,0.0,-20.0,0.6167271733283997
51-22-low-1-3.tif,0.0,0.0,-18.0,0.7363318204879761
51-22-low-1-3.tif,0.0,0.0,-16.0,0.7850196957588196
51-22-low-1-3.tif,0.0,0.0,-14.0,0.7774983644485474
51-22-low-1-3.tif,0.0,0.0,-12.0,0.9335654973983765
51-22-low-1-3.tif,0.0,0.0,-10.0,0.89009690284729
51-22-low-1-3.tif,0.0,0.0,-8.0,1.129699468612671
51-22-low-1-3.tif,0.0,0.0,-6.0,1.1580575704574585
51-22-low-1-3.tif,0.0,0.0,-4.0,1.3814657926559448
51-22-low-1-3.tif,0.0,0.0,-2.0,1.7417881488800049
51-22-low-1-3.tif,0.0,0.0,1.272221938257781E-13,2.566765546798706
51-22-low-1-3.tif,0.0,0.0,2.0,2.9247379302978516
51-22-low-1-3.tif,0.0,0.0,4.0,3.020012378692627
51-22-low-1-3.tif,0.0,0.0,6.0,3.001915693283081
51-22-low-1-3.tif,0.0,0.0,8.0,3.025378465652466
51-22-low-1-3.tif,0.0,0.0,10.0,3.765550374984741
51-22-low-1-3.tif,0.0,0.0,12.0,3.036092758178711
51-22-low-1-3.tif,0.0,0.0,14.0,2.3253676891326904
51-22-low-1-3.tif,0.0,0.0,16.0,2.3357338905334473
