image, x, y, angle, count
32-20-col-dark-14-1.tif,0.0,0.0,-90.0,0.5400437712669373
32-20-col-dark-14-1.tif,0.0,0.0,-88.0,0.5331754088401794
32-20-col-dark-14-1.tif,0.0,0.0,-86.0,0.44219961762428284
32-20-col-dark-14-1.tif,0.0,0.0,-84.0,0.4752194583415985
32-20-col-dark-14-1.tif,0.0,0.0,-82.0,0.6064829230308533
32-20-col-dark-14-1.tif,0.0,0.0,-80.0,0.44838351011276245
32-20-col-dark-14-1.tif,0.0,0.0,-78.0,0.5053015947341919
32-20-col-dark-14-1.tif,0.0,0.0,-76.0,0.7684851884841919
32-20-col-dark-14-1.tif,0.0,0.0,-74.0,1.1153453588485718
32-20-col-dark-14-1.tif,0.0,0.0,-72.0,1.027707576751709
32-20-col-dark-14-1.tif,0.0,0.0,-70.0,1.0773134231567383
32-20-col-dark-14-1.tif,0.0,0.0,-68.0,1.0474053621292114
32-20-col-dark-14-1.tif,0.0,0.0,-66.0,0.9998659491539001
32-20-col-dark-14-1.tif,0.0,0.0,-64.0,0.9674251675605774
32-20-col-dark-14-1.tif,0.0,0.0,-62.0,0.9914031624794006
32-20-col-dark-14-1.tif,0.0,0.0,-60.0,1.2204395532608032
32-20-col-dark-14-1.tif,0.0,0.0,-58.0,1.1656570434570312
32-20-col-dark-14-1.tif,0.0,0.0,-56.0,1.3669077157974243
32-20-col-dark-14-1.tif,0.0,0.0,-54.0,1.1893805265426636
32-20-col-dark-14-1.tif,0.0,0.0,-52.0,0.9994170069694519
32-20-col-dark-14-1.tif,0.0,0.0,-50.0,1.2984364032745361
32-20-col-dark-14-1.tif,0.0,0.0,-48.0,1.3850419521331787
32-20-col-dark-14-1.tif,0.0,0.0,-46.0,2.024872064590454
32-20-col-dark-14-1.tif,0.0,0.0,-44.0,1.349014401435852
32-20-col-dark-14-1.tif,0.0,0.0,-42.0,1.1211150884628296
32-20-col-dark-14-1.tif,0.0,0.0,-40.0,1.1743417978286743
32-20-col-dark-14-1.tif,0.0,0.0,-38.0,1.0649440288543701
32-20-col-dark-14-1.tif,0.0,0.0,-36.0,1.2123322486877441
32-20-col-dark-14-1.tif,0.0,0.0,-34.0,1.1733369827270508
32-20-col-dark-14-1.tif,0.0,0.0,-32.0,0.9063939452171326
32-20-col-dark-14-1.tif,0.0,0.0,-30.0,0.8255245685577393
32-20-col-dark-14-1.tif,0.0,0.0,-28.0,0.8770561814308167
32-20-col-dark-14-1.tif,0.0,0.0,-26.0,0.8431365489959717
32-20-col-dark-14-1.tif,0.0,0.0,-24.0,0.7199974656105042
32-20-col-dark-14-1.tif,0.0,0.0,-22.0,0.5883128046989441
32-20-col-dark-14-1.tif,0.0,0.0,-20.0,0.5945813059806824
32-20-col-dark-14-1.tif,0.0,0.0,-18.0,0.48286014795303345
32-20-col-dark-14-1.tif,0.0,0.0,-16.0,0.5817269682884216
32-20-col-dark-14-1.tif,0.0,0.0,-14.0,0.4475061893463135
32-20-col-dark-14-1.tif,0.0,0.0,-12.0,0.43188560009002686
32-20-col-dark-14-1.tif,0.0,0.0,-10.0,0.38148221373558044
32-20-col-dark-14-1.tif,0.0,0.0,-8.0,0.5305787324905396
32-20-col-dark-14-1.tif,0.0,0.0,-6.0,0.5638561248779297
32-20-col-dark-14-1.tif,0.0,0.0,-4.0,0.5307840704917908
32-20-col-dark-14-1.tif,0.0,0.0,-2.0,0.511559247970581
