"","experiment","das","genotype","light","plant","aq","x","y","angle","count"
"789","41","21","col","dark","1","1",0,0,46,1.242688179
"790","41","21","col","dark","1","1",0,0,48,1.18370235
"791","41","21","col","dark","1","1",0,0,50,0.9970954061
"792","41","21","col","dark","1","1",0,0,52,1.02548182
"793","41","21","col","dark","1","1",0,0,54,1.205723047
"794","41","21","col","dark","1","1",0,0,56,1.055793643
"795","41","21","col","dark","1","1",0,0,58,0.8880026937
"796","41","21","col","dark","1","1",0,0,60,0.8519175053
"797","41","21","col","dark","1","1",0,0,62,0.8103064299
"798","41","21","col","dark","1","1",0,0,64,0.8182163239
"799","41","21","col","dark","1","1",0,0,66,0.8372634053
"800","41","21","col","dark","1","1",0,0,68,0.6805883646
"801","41","21","col","dark","1","1",0,0,70,0.6424183249
"802","41","21","col","dark","1","1",0,0,72,0.5908314586
"803","41","21","col","dark","1","1",0,0,74,0.5871673226
"804","41","21","col","dark","1","1",0,0,76,0.6022654772
"805","41","21","col","dark","1","1",0,0,78,0.5908655524
"806","41","21","col","dark","1","1",0,0,80,0.5452264547
"807","41","21","col","dark","1","1",0,0,82,0.4577047527
"808","41","21","col","dark","1","1",0,0,84,0.4557353556
"809","41","21","col","dark","1","1",0,0,86,0.5040041208
"810","41","21","col","dark","1","1",0,0,88,0.5181375742
"811","41","21","col","dark","2","1",0,0,90,0.7371263504
"812","41","21","col","dark","2","1",0,0,88,0.6168884635
"813","41","21","col","dark","2","1",0,0,86,0.4846668243
"814","41","21","col","dark","2","1",0,0,84,0.5568922162
"815","41","21","col","dark","2","1",0,0,82,0.697419703
"816","41","21","col","dark","2","1",0,0,80,0.6268917322
"817","41","21","col","dark","2","1",0,0,78,0.7417090535
"818","41","21","col","dark","2","1",0,0,76,0.8533111811
"819","41","21","col","dark","2","1",0,0,74,0.731564939
"820","41","21","col","dark","2","1",0,0,72,0.8709215522
"821","41","21","col","dark","2","1",0,0,70,0.7852495909
"822","41","21","col","dark","2","1",0,0,68,0.8139668703
"823","41","21","col","dark","2","1",0,0,66,1.026901484
"824","41","21","col","dark","2","1",0,0,64,1.012146592
"825","41","21","col","dark","2","1",0,0,62,1.109904766
"826","41","21","col","dark","2","1",0,0,60,1.195417881
"827","41","21","col","dark","2","1",0,0,58,1.066083431
"828","41","21","col","dark","2","1",0,0,56,1.220620155
"829","41","21","col","dark","2","1",0,0,54,1.161353469
"830","41","21","col","dark","2","1",0,0,52,0.9721593261
"831","41","21","col","dark","2","1",0,0,50,1.208025813
"832","41","21","col","dark","2","1",0,0,48,1.191595554
"833","41","21","col","dark","2","1",0,0,46,1.345516086
"834","41","21","col","dark","2","1",0,0,44,1.172207594
"835","41","21","col","dark","2","1",0,0,42,1.355451465
"836","41","21","col","dark","2","1",0,0,40,1.204003811
"837","41","21","col","dark","2","1",0,0,38,1.35842967
"838","41","21","col","dark","2","1",0,0,36,1.443756104
"839","41","21","col","dark","2","1",0,0,34,1.481830955
"840","41","21","col","dark","2","1",0,0,32,1.354635239
"841","41","21","col","dark","2","1",0,0,30,1.307120919
"842","41","21","col","dark","2","1",0,0,28,1.233012438
"843","41","21","col","dark","2","1",0,0,26,1.502542734
"844","41","21","col","dark","2","1",0,0,24,1.36241436
"845","41","21","col","dark","2","1",0,0,22,1.218407631
"846","41","21","col","dark","2","1",0,0,20,1.418703914
"847","41","21","col","dark","2","1",0,0,18,1.456412911
"848","41","21","col","dark","2","1",0,0,16,1.449647903
"849","41","21","col","dark","2","1",0,0,14,1.748873472
"850","41","21","col","dark","2","1",0,0,12,1.367595315
"851","41","21","col","dark","2","1",0,0,10,1.164427161
"852","41","21","col","dark","2","1",0,0,8,1.176157236
"853","41","21","col","dark","2","1",0,0,6,1.117321372
"854","41","21","col","dark","2","1",0,0,4,1.228000045
"855","41","21","col","dark","2","1",0,0,2,1.570265293
"856","41","21","col","dark","2","1",0,0,1.27e-13,2.590723753
"857","41","21","col","dark","2","1",0,0,2,1.416605949
"858","41","21","col","dark","2","1",0,0,4,1.060858965
"859","41","21","col","dark","2","1",0,0,6,1.263278127
"860","41","21","col","dark","2","1",0,0,8,1.227017164
"861","41","21","col","dark","2","1",0,0,10,1.291666508
"862","41","21","col","dark","2","1",0,0,12,1.51890099
"863","41","21","col","dark","2","1",0,0,14,1.263160586
"864","41","21","col","dark","2","1",0,0,16,1.243276715
"865","41","21","col","dark","2","1",0,0,18,1.21652627
"866","41","21","col","dark","2","1",0,0,20,1.416282654
"867","41","21","col","dark","2","1",0,0,22,1.381045461
"868","41","21","col","dark","2","1",0,0,24,1.473254919
"869","41","21","col","dark","2","1",0,0,26,1.344952345
"870","41","21","col","dark","2","1",0,0,28,1.447449327
"871","41","21","col","dark","2","1",0,0,30,1.228285193
"872","41","21","col","dark","2","1",0,0,32,1.330642462
"873","41","21","col","dark","2","1",0,0,34,1.36168623
"874","41","21","col","dark","2","1",0,0,36,1.120300412
"875","41","21","col","dark","2","1",0,0,38,1.121038437
"876","41","21","col","dark","2","1",0,0,40,1.343885899
"877","41","21","col","dark","2","1",0,0,42,1.304654241
"878","41","21","col","dark","2","1",0,0,44,1.703696609
"879","41","21","col","dark","2","1",0,0,46,1.237941027
"880","41","21","col","dark","2","1",0,0,48,1.305151582
"881","41","21","col","dark","2","1",0,0,50,1.001188874
"882","41","21","col","dark","2","1",0,0,52,1.143820167
"883","41","21","col","dark","2","1",0,0,54,1.176071525
"884","41","21","col","dark","2","1",0,0,56,1.000516176
"885","41","21","col","dark","2","1",0,0,58,0.8693563938
"886","41","21","col","dark","2","1",0,0,60,0.8781039715
"887","41","21","col","dark","2","1",0,0,62,0.6638780832
"888","41","21","col","dark","2","1",0,0,64,0.7702907324
"889","41","21","col","dark","2","1",0,0,66,0.8056082129
"890","41","21","col","dark","2","1",0,0,68,0.5901914239
"891","41","21","col","dark","2","1",0,0,70,0.6703162193
"892","41","21","col","dark","2","1",0,0,72,0.8130534887
"893","41","21","col","dark","2","1",0,0,74,0.7489835024
"894","41","21","col","dark","2","1",0,0,76,0.632178545
"895","41","21","col","dark","2","1",0,0,78,0.6300200224
"896","41","21","col","dark","2","1",0,0,80,0.5931743979
"897","41","21","col","dark","2","1",0,0,82,0.5163653493
"898","41","21","col","dark","2","1",0,0,84,0.4668592811
"899","41","21","col","dark","2","1",0,0,86,0.5289256573
"900","41","21","col","dark","2","1",0,0,88,0.5712656379
"901","41","21","col","dark","3","1",0,0,90,0.7163887024
"902","41","21","col","dark","3","1",0,0,88,0.4204549193
"903","41","21","col","dark","3","1",0,0,86,0.5102935433
"904","41","21","col","dark","3","1",0,0,84,0.5124821067
"905","41","21","col","dark","3","1",0,0,82,0.4408459365
"906","41","21","col","dark","3","1",0,0,80,0.5000098944
"907","41","21","col","dark","3","1",0,0,78,0.4829096794
"908","41","21","col","dark","3","1",0,0,76,0.5591422319
"909","41","21","col","dark","3","1",0,0,74,0.4929605126
"910","41","21","col","dark","3","1",0,0,72,0.6795783639
"911","41","21","col","dark","3","1",0,0,70,0.5571683049
"912","41","21","col","dark","3","1",0,0,68,0.7070866823
"913","41","21","col","dark","3","1",0,0,66,0.8468769193
"914","41","21","col","dark","3","1",0,0,64,0.7074801922
"915","41","21","col","dark","3","1",0,0,62,0.7309129238
"916","41","21","col","dark","3","1",0,0,60,0.876115799
"917","41","21","col","dark","3","1",0,0,58,0.6451874375
"918","41","21","col","dark","3","1",0,0,56,0.7422761321
"919","41","21","col","dark","3","1",0,0,54,0.6766887307
"920","41","21","col","dark","3","1",0,0,52,0.6972414255
"921","41","21","col","dark","3","1",0,0,50,0.6725698709
"922","41","21","col","dark","3","1",0,0,48,0.9071368575
"923","41","21","col","dark","3","1",0,0,46,1.200874567
"924","41","21","col","dark","3","1",0,0,44,0.8604854345
"925","41","21","col","dark","3","1",0,0,42,0.8125296831
"926","41","21","col","dark","3","1",0,0,40,0.8154544234
"927","41","21","col","dark","3","1",0,0,38,0.826395452
"928","41","21","col","dark","3","1",0,0,36,0.9130482674
"929","41","21","col","dark","3","1",0,0,34,1.019961238
"930","41","21","col","dark","3","1",0,0,32,1.002904654
"931","41","21","col","dark","3","1",0,0,30,1.109216571
"932","41","21","col","dark","3","1",0,0,28,1.080341935
"933","41","21","col","dark","3","1",0,0,26,1.28236568
"934","41","21","col","dark","3","1",0,0,24,1.131148815
"935","41","21","col","dark","3","1",0,0,22,1.07570219
"936","41","21","col","dark","3","1",0,0,20,1.037935257
"937","41","21","col","dark","3","1",0,0,18,1.162169576
"938","41","21","col","dark","3","1",0,0,16,1.082143307
"939","41","21","col","dark","3","1",0,0,14,1.011948943
"940","41","21","col","dark","3","1",0,0,12,0.9445558786
"941","41","21","col","dark","3","1",0,0,10,0.9322933555
"942","41","21","col","dark","3","1",0,0,8,1.033718467
"943","41","21","col","dark","3","1",0,0,6,1.249850512
"944","41","21","col","dark","3","1",0,0,4,1.426534534
"945","41","21","col","dark","3","1",0,0,2,1.582024693
"946","41","21","col","dark","3","1",0,0,1.27e-13,2.818627119
"947","41","21","col","dark","3","1",0,0,2,1.530340672
"948","41","21","col","dark","3","1",0,0,4,1.579840183
"949","41","21","col","dark","3","1",0,0,6,1.373334646
"950","41","21","col","dark","3","1",0,0,8,1.561894298
"951","41","21","col","dark","3","1",0,0,10,1.535364509
"952","41","21","col","dark","3","1",0,0,12,1.641144276
"953","41","21","col","dark","3","1",0,0,14,1.901050568
"954","41","21","col","dark","3","1",0,0,16,2.038054466
"955","41","21","col","dark","3","1",0,0,18,2.003064871
"956","41","21","col","dark","3","1",0,0,20,2.05539155
"957","41","21","col","dark","3","1",0,0,22,1.727676868
"958","41","21","col","dark","3","1",0,0,24,2.150354862
"959","41","21","col","dark","3","1",0,0,26,2.28785491
"960","41","21","col","dark","3","1",0,0,28,1.912274599
"961","41","21","col","dark","3","1",0,0,30,1.692551851
"962","41","21","col","dark","3","1",0,0,32,1.93542695
"963","41","21","col","dark","3","1",0,0,34,1.782704353
"964","41","21","col","dark","3","1",0,0,36,1.504577398
"965","41","21","col","dark","3","1",0,0,38,1.65886271
"966","41","21","col","dark","3","1",0,0,40,1.493885756
"967","41","21","col","dark","3","1",0,0,42,1.498880625
"968","41","21","col","dark","3","1",0,0,44,1.706377625
"969","41","21","col","dark","3","1",0,0,46,1.305644512
"970","41","21","col","dark","3","1",0,0,48,1.441162586
"971","41","21","col","dark","3","1",0,0,50,1.185976386
"972","41","21","col","dark","3","1",0,0,52,1.359674692
"973","41","21","col","dark","3","1",0,0,54,1.470614314
"974","41","21","col","dark","3","1",0,0,56,1.426487565
"975","41","21","col","dark","3","1",0,0,58,1.245041251
"976","41","21","col","dark","3","1",0,0,60,1.201989412
"977","41","21","col","dark","3","1",0,0,62,1.110129595
"978","41","21","col","dark","3","1",0,0,64,0.9930514097
"979","41","21","col","dark","3","1",0,0,66,0.8777250648
"980","41","21","col","dark","3","1",0,0,68,0.6894184947
"981","41","21","col","dark","3","1",0,0,70,0.6575388908
"982","41","21","col","dark","3","1",0,0,72,0.6738078594
"983","41","21","col","dark","3","1",0,0,74,0.6730020046
"984","41","21","col","dark","3","1",0,0,76,0.6263139248
"985","41","21","col","dark","3","1",0,0,78,0.6234775186
"986","41","21","col","dark","3","1",0,0,80,0.5614264607
"987","41","21","col","dark","3","1",0,0,82,0.4439198673
"988","41","21","col","dark","3","1",0,0,84,0.5292384028
"989","41","21","col","dark","3","1",0,0,86,0.5081065893
"990","41","21","col","dark","3","1",0,0,88,0.3313067853
"991","41","21","col","dark","4","1",0,0,90,0.4607211947
"992","41","21","col","dark","4","1",0,0,88,0.3993203044
"993","41","21","col","dark","4","1",0,0,86,0.4385299683
"994","41","21","col","dark","4","1",0,0,84,0.4403878152
"995","41","21","col","dark","4","1",0,0,82,0.4353370368
"996","41","21","col","dark","4","1",0,0,80,0.5125203729
"997","41","21","col","dark","4","1",0,0,78,0.443655014
"998","41","21","col","dark","4","1",0,0,76,0.5707986951
"999","41","21","col","dark","4","1",0,0,74,0.5855031013
"1000","41","21","col","dark","4","1",0,0,72,0.7297360897
"1001","41","21","col","dark","4","1",0,0,70,0.682218492
"1002","41","21","col","dark","4","1",0,0,68,0.6935504675
"1003","41","21","col","dark","4","1",0,0,66,0.7521100044
"1004","41","21","col","dark","4","1",0,0,64,0.8766638041
"1005","41","21","col","dark","4","1",0,0,62,0.7896401286
"1006","41","21","col","dark","4","1",0,0,60,0.8272161484
"1007","41","21","col","dark","4","1",0,0,58,0.9777595401
"1008","41","21","col","dark","4","1",0,0,56,1.03183639
"1009","41","21","col","dark","4","1",0,0,54,1.067240953
"1010","41","21","col","dark","4","1",0,0,52,1.12882185
"1011","41","21","col","dark","4","1",0,0,50,1.257885814
"1012","41","21","col","dark","4","1",0,0,48,1.31461668
"1013","41","21","col","dark","4","1",0,0,46,1.523816586
"1014","41","21","col","dark","4","1",0,0,44,1.217850447
"1015","41","21","col","dark","4","1",0,0,42,1.257886291
"1016","41","21","col","dark","4","1",0,0,40,1.05019784
"1017","41","21","col","dark","4","1",0,0,38,1.150962114
"1018","41","21","col","dark","4","1",0,0,36,1.097496033
"1019","41","21","col","dark","4","1",0,0,34,1.080083847
"1020","41","21","col","dark","4","1",0,0,32,1.142609
"1021","41","21","col","dark","4","1",0,0,30,1.134538412
"1022","41","21","col","dark","4","1",0,0,28,1.318727255
"1023","41","21","col","dark","4","1",0,0,26,1.471681356
"1024","41","21","col","dark","4","1",0,0,24,1.281672835
"1025","41","21","col","dark","4","1",0,0,22,1.385615468
"1026","41","21","col","dark","4","1",0,0,20,1.39979732
"1027","41","21","col","dark","4","1",0,0,18,1.539121389
"1028","41","21","col","dark","4","1",0,0,16,1.623982072
"1029","41","21","col","dark","4","1",0,0,14,1.668361664
"1030","41","21","col","dark","4","1",0,0,12,1.634193301
"1031","41","21","col","dark","4","1",0,0,10,1.407114744
"1032","41","21","col","dark","4","1",0,0,8,1.310314894
"1033","41","21","col","dark","4","1",0,0,6,1.494027495
"1034","41","21","col","dark","4","1",0,0,4,1.37193048
"1035","41","21","col","dark","4","1",0,0,2,1.909295201
"1036","41","21","col","dark","4","1",0,0,1.27e-13,2.020640135
"1037","41","21","col","dark","4","1",0,0,2,1.432431698
"1038","41","21","col","dark","4","1",0,0,4,1.430900455
"1039","41","21","col","dark","4","1",0,0,6,1.604598045
"1040","41","21","col","dark","4","1",0,0,8,1.374813676
"1041","41","21","col","dark","4","1",0,0,10,1.618713021
"1042","41","21","col","dark","4","1",0,0,12,2.088453054
"1043","41","21","col","dark","4","1",0,0,14,1.647592425
"1044","41","21","col","dark","4","1",0,0,16,1.503333211
"1045","41","21","col","dark","4","1",0,0,18,1.298186898
"1046","41","21","col","dark","4","1",0,0,20,1.485821724
"1047","41","21","col","dark","4","1",0,0,22,1.284362435
"1048","41","21","col","dark","4","1",0,0,24,1.314562559
"1049","41","21","col","dark","4","1",0,0,26,1.344668508
"1050","41","21","col","dark","4","1",0,0,28,1.01829493
"1051","41","21","col","dark","4","1",0,0,30,1.255512834
"1052","41","21","col","dark","4","1",0,0,32,1.358663321
"1053","41","21","col","dark","4","1",0,0,34,1.264713168
"1054","41","21","col","dark","4","1",0,0,36,1.028127789
"1055","41","21","col","dark","4","1",0,0,38,0.9914737344
"1056","41","21","col","dark","4","1",0,0,40,1.090258598
"1057","41","21","col","dark","4","1",0,0,42,1.067786813
"1058","41","21","col","dark","4","1",0,0,44,1.432194233
"1059","41","21","col","dark","4","1",0,0,46,1.186306953
"1060","41","21","col","dark","4","1",0,0,48,1.019931555
"1061","41","21","col","dark","4","1",0,0,50,1.149280071
"1062","41","21","col","dark","4","1",0,0,52,1.06373632
"1063","41","21","col","dark","4","1",0,0,54,1.204560995
"1064","41","21","col","dark","4","1",0,0,56,1.069677353
"1065","41","21","col","dark","4","1",0,0,58,1.11061728
"1066","41","21","col","dark","4","1",0,0,60,1.206046224
"1067","41","21","col","dark","4","1",0,0,62,1.13433063
"1068","41","21","col","dark","4","1",0,0,64,1.486612558
"1069","41","21","col","dark","4","1",0,0,66,1.303879499
"1070","41","21","col","dark","4","1",0,0,68,0.885931313
"1071","41","21","col","dark","4","1",0,0,70,1.059532285
"1072","41","21","col","dark","4","1",0,0,72,1.045657158
"1073","41","21","col","dark","4","1",0,0,74,0.840890646
"1074","41","21","col","dark","4","1",0,0,76,0.7009983659
"1075","41","21","col","dark","4","1",0,0,78,0.5661400557
"1076","41","21","col","dark","4","1",0,0,80,0.4668499231
"1077","41","21","col","dark","4","1",0,0,82,0.4634678364
"1078","41","21","col","dark","4","1",0,0,84,0.4143249989
"1079","41","21","col","dark","4","1",0,0,86,0.3162193596
"1080","41","21","col","dark","4","1",0,0,88,0.4615591168
"1081","41","21","col","dark","6","1",0,0,90,1.272355437
"1082","41","21","col","dark","6","1",0,0,88,0.7792159915
"1083","41","21","col","dark","6","1",0,0,86,0.6118674278
"1084","41","21","col","dark","6","1",0,0,84,0.5743324757
"1085","41","21","col","dark","6","1",0,0,82,0.7024893761
"1086","41","21","col","dark","6","1",0,0,80,0.5990817547
"1087","41","21","col","dark","6","1",0,0,78,0.5609115958
"1088","41","21","col","dark","6","1",0,0,76,0.7263249755
"1089","41","21","col","dark","6","1",0,0,74,0.7308722734
"1090","41","21","col","dark","6","1",0,0,72,0.870385468
"1091","41","21","col","dark","6","1",0,0,70,0.7548792362
"1092","41","21","col","dark","6","1",0,0,68,0.6522152424
"1093","41","21","col","dark","6","1",0,0,66,0.7194788456
"1094","41","21","col","dark","6","1",0,0,64,0.7625734806
"1095","41","21","col","dark","6","1",0,0,62,0.7446349263
"1096","41","21","col","dark","6","1",0,0,60,0.9121402502
"1097","41","21","col","dark","6","1",0,0,58,0.8243198991
"1098","41","21","col","dark","6","1",0,0,56,0.9413047433
"1099","41","21","col","dark","6","1",0,0,54,0.8407796621
"1100","41","21","col","dark","6","1",0,0,52,0.8673203588
"1101","41","21","col","dark","6","1",0,0,50,0.8862957358
"1102","41","21","col","dark","6","1",0,0,48,0.9448328614
"1103","41","21","col","dark","6","1",0,0,46,1.406283736
"1104","41","21","col","dark","6","1",0,0,44,0.7381033897
"1105","41","21","col","dark","6","1",0,0,42,0.8319823146
"1106","41","21","col","dark","6","1",0,0,40,0.9084837437
"1107","41","21","col","dark","6","1",0,0,38,0.83101964
"1108","41","21","col","dark","6","1",0,0,36,1.051287055
"1109","41","21","col","dark","6","1",0,0,34,0.908450067
"1110","41","21","col","dark","6","1",0,0,32,0.8938689232
"1111","41","21","col","dark","6","1",0,0,30,0.8844509721
"1112","41","21","col","dark","6","1",0,0,28,0.8827922344
"1113","41","21","col","dark","6","1",0,0,26,1.079287291
"1114","41","21","col","dark","6","1",0,0,24,1.065430522
"1115","41","21","col","dark","6","1",0,0,22,0.9502065182
"1116","41","21","col","dark","6","1",0,0,20,1.304122925
"1117","41","21","col","dark","6","1",0,0,18,1.385728002
"1118","41","21","col","dark","6","1",0,0,16,1.213894606
"1119","41","21","col","dark","6","1",0,0,14,1.153592467
"1120","41","21","col","dark","6","1",0,0,12,1.053351402
"1121","41","21","col","dark","6","1",0,0,10,1.144234776
"1122","41","21","col","dark","6","1",0,0,8,0.9808092713
"1123","41","21","col","dark","6","1",0,0,6,1.062010527
"1124","41","21","col","dark","6","1",0,0,4,1.320947289
"1125","41","21","col","dark","6","1",0,0,2,1.375641227
"1126","41","21","col","dark","6","1",0,0,1.27e-13,2.430500746
"1127","41","21","col","dark","6","1",0,0,2,1.376896143
"1128","41","21","col","dark","6","1",0,0,4,1.154020309
"1129","41","21","col","dark","6","1",0,0,6,1.166062951
"1130","41","21","col","dark","6","1",0,0,8,1.24743247
"1131","41","21","col","dark","6","1",0,0,10,1.352895975
"1132","41","21","col","dark","6","1",0,0,12,1.335650921
"1133","41","21","col","dark","6","1",0,0,14,1.484056115
"1134","41","21","col","dark","6","1",0,0,16,1.489318132
"1135","41","21","col","dark","6","1",0,0,18,1.662588954
"1136","41","21","col","dark","6","1",0,0,20,1.442317605
"1137","41","21","col","dark","6","1",0,0,22,1.443366051
"1138","41","21","col","dark","6","1",0,0,24,1.729092598
"1139","41","21","col","dark","6","1",0,0,26,1.463971257
"1140","41","21","col","dark","6","1",0,0,28,1.40571034
"1141","41","21","col","dark","6","1",0,0,30,1.533600211
"1142","41","21","col","dark","6","1",0,0,32,1.442116857
"1143","41","21","col","dark","6","1",0,0,34,1.256667256
"1144","41","21","col","dark","6","1",0,0,36,1.344050884
"1145","41","21","col","dark","6","1",0,0,38,1.42516923
"1146","41","21","col","dark","6","1",0,0,40,0.904594183
"1147","41","21","col","dark","6","1",0,0,42,1.07726109
"1148","41","21","col","dark","6","1",0,0,44,1.412019491
"1149","41","21","col","dark","6","1",0,0,46,1.233579636
"1150","41","21","col","dark","6","1",0,0,48,1.189551234
"1151","41","21","col","dark","6","1",0,0,50,1.122594953
"1152","41","21","col","dark","6","1",0,0,52,1.181313634
"1153","41","21","col","dark","6","1",0,0,54,1.279884338
"1154","41","21","col","dark","6","1",0,0,56,1.374330044
"1155","41","21","col","dark","6","1",0,0,58,1.454972982
"1156","41","21","col","dark","6","1",0,0,60,1.271347404
"1157","41","21","col","dark","6","1",0,0,62,1.538092256
"1158","41","21","col","dark","6","1",0,0,64,1.653664947
"1159","41","21","col","dark","6","1",0,0,66,1.647619605
"1160","41","21","col","dark","6","1",0,0,68,1.423364997
"1161","41","21","col","dark","6","1",0,0,70,1.133621216
"1162","41","21","col","dark","6","1",0,0,72,1.311475992
"1163","41","21","col","dark","6","1",0,0,74,0.971967876
"1164","41","21","col","dark","6","1",0,0,76,1.010656476
"1165","41","21","col","dark","6","1",0,0,78,0.8532791138
"1166","41","21","col","dark","6","1",0,0,80,0.9762650132
"1167","41","21","col","dark","6","1",0,0,82,0.8398174644
"1168","41","21","col","dark","6","1",0,0,84,0.8888435364
"1169","41","21","col","dark","6","1",0,0,86,0.7558474541
"1170","41","21","col","dark","6","1",0,0,88,0.6039590836
"1171","41","21","col","dark","6","1wd.tif",0,0,90,0.9116093516
"1172","41","21","col","dark","6","1wd.tif",0,0,88,0.680750668
"1173","41","21","col","dark","6","1wd.tif",0,0,86,0.8063971996
"1174","41","21","col","dark","6","1wd.tif",0,0,84,0.5342289805
"1175","41","21","col","dark","6","1wd.tif",0,0,82,0.6904476881
"1176","41","21","col","dark","6","1wd.tif",0,0,80,0.9500270486
"1177","41","21","col","dark","6","1wd.tif",0,0,78,1.137022257
"1178","41","21","col","dark","6","1wd.tif",0,0,76,1.225148082
"1179","41","21","col","dark","6","1wd.tif",0,0,74,1.175646067
"1180","41","21","col","dark","6","1wd.tif",0,0,72,1.167735815
"1181","41","21","col","dark","6","1wd.tif",0,0,70,1.157592893
"1182","41","21","col","dark","6","1wd.tif",0,0,68,1.298332572
"1183","41","21","col","dark","6","1wd.tif",0,0,66,1.271558046
"1184","41","21","col","dark","6","1wd.tif",0,0,64,1.559937358
"1185","41","21","col","dark","6","1wd.tif",0,0,62,1.339459062
"1186","41","21","col","dark","6","1wd.tif",0,0,60,1.427515268
"1187","41","21","col","dark","6","1wd.tif",0,0,58,1.556819558
"1188","41","21","col","dark","6","1wd.tif",0,0,56,1.577895999
"1189","41","21","col","dark","6","1wd.tif",0,0,54,1.227445364
"1190","41","21","col","dark","6","1wd.tif",0,0,52,1.272690415
"1191","41","21","col","dark","6","1wd.tif",0,0,50,1.340845108
"1192","41","21","col","dark","6","1wd.tif",0,0,48,1.582254291
"1193","41","21","col","dark","6","1wd.tif",0,0,46,1.940139294
"1194","41","21","col","dark","6","1wd.tif",0,0,44,1.468051076
"1195","41","21","col","dark","6","1wd.tif",0,0,42,1.59893012
"1196","41","21","col","dark","6","1wd.tif",0,0,40,1.660561323
"1197","41","21","col","dark","6","1wd.tif",0,0,38,1.730827332
"1198","41","21","col","dark","6","1wd.tif",0,0,36,1.700435042
"1199","41","21","col","dark","6","1wd.tif",0,0,34,1.560016036
"1200","41","21","col","dark","6","1wd.tif",0,0,32,1.534522414
"1201","41","21","col","dark","6","1wd.tif",0,0,30,1.481375217
"1202","41","21","col","dark","6","1wd.tif",0,0,28,1.623271465
"1203","41","21","col","dark","6","1wd.tif",0,0,26,1.749572873
"1204","41","21","col","dark","6","1wd.tif",0,0,24,1.483216166
"1205","41","21","col","dark","6","1wd.tif",0,0,22,1.512044787
"1206","41","21","col","dark","6","1wd.tif",0,0,20,1.306502104
"1207","41","21","col","dark","6","1wd.tif",0,0,18,1.752454996
"1208","41","21","col","dark","6","1wd.tif",0,0,16,1.732300878
"1209","41","21","col","dark","6","1wd.tif",0,0,14,1.524496675
"1210","41","21","col","dark","6","1wd.tif",0,0,12,1.521140337
"1211","41","21","col","dark","6","1wd.tif",0,0,10,1.498592973
"1212","41","21","col","dark","6","1wd.tif",0,0,8,1.22735393
"1213","41","21","col","dark","6","1wd.tif",0,0,6,1.639457226
"1214","41","21","col","dark","6","1wd.tif",0,0,4,1.609365463
"1215","41","21","col","dark","6","1wd.tif",0,0,2,1.62056911
"1216","41","21","col","dark","6","1wd.tif",0,0,1.27e-13,2.620419979
"1217","41","21","col","dark","6","1wd.tif",0,0,2,1.332338691
"1218","41","21","col","dark","6","1wd.tif",0,0,4,1.158141255
"1219","41","21","col","dark","6","1wd.tif",0,0,6,1.112090826
"1220","41","21","col","dark","6","1wd.tif",0,0,8,1.116019726
"1221","41","21","col","dark","6","1wd.tif",0,0,10,1.079422355
"1222","41","21","col","dark","6","1wd.tif",0,0,12,1.469956398
"1223","41","21","col","dark","6","1wd.tif",0,0,14,1.24727273
"1224","41","21","col","dark","6","1wd.tif",0,0,16,1.415771842
"1225","41","21","col","dark","6","1wd.tif",0,0,18,1.246954203
"1226","41","21","col","dark","6","1wd.tif",0,0,20,1.072126269
"1227","41","21","col","dark","6","1wd.tif",0,0,22,1.020910978
"1228","41","21","col","dark","6","1wd.tif",0,0,24,1.023391366
"1229","41","21","col","dark","6","1wd.tif",0,0,26,0.9734863043
"1230","41","21","col","dark","6","1wd.tif",0,0,28,0.9835867882
"1231","41","21","col","dark","6","1wd.tif",0,0,30,0.865668714
"1232","41","21","col","dark","6","1wd.tif",0,0,32,0.7938081026
"1233","41","21","col","dark","6","1wd.tif",0,0,34,0.890922904
"1234","41","21","col","dark","6","1wd.tif",0,0,36,0.9123865366
"1235","41","21","col","dark","6","1wd.tif",0,0,38,0.7372784615
"1236","41","21","col","dark","6","1wd.tif",0,0,40,0.8663945794
"1237","41","21","col","dark","6","1wd.tif",0,0,42,0.9265269637
"1238","41","21","col","dark","6","1wd.tif",0,0,44,1.123426199
"1239","41","21","col","dark","6","1wd.tif",0,0,46,0.7736484408
"1240","41","21","col","dark","6","1wd.tif",0,0,48,0.5938907266
"1241","41","21","col","dark","6","1wd.tif",0,0,50,0.6392210722
"1242","41","21","col","dark","6","1wd.tif",0,0,52,0.6265308261
"1243","41","21","col","dark","6","1wd.tif",0,0,54,0.6937463284
"1244","41","21","col","dark","6","1wd.tif",0,0,56,0.7214203477
"1245","41","21","col","dark","6","1wd.tif",0,0,58,0.6404992938
"1246","41","21","col","dark","6","1wd.tif",0,0,60,0.6187770963
"1247","41","21","col","dark","6","1wd.tif",0,0,62,0.5454480052
"1248","41","21","col","dark","6","1wd.tif",0,0,64,0.4982613325
"1249","41","21","col","dark","6","1wd.tif",0,0,66,0.5300781727
"1250","41","21","col","dark","6","1wd.tif",0,0,68,0.4018907845
"1251","41","21","col","dark","6","1wd.tif",0,0,70,0.4151475132
"1252","41","21","col","dark","6","1wd.tif",0,0,72,0.362611413
"1253","41","21","col","dark","6","1wd.tif",0,0,74,0.3868538141
"1254","41","21","col","dark","6","1wd.tif",0,0,76,0.4811055064
"1255","41","21","col","dark","6","1wd.tif",0,0,78,0.4772793353
