image, index, ax, ay, bx, by, efd
50-22-sha-2-1.tif,2,45.583435324698996,-841.7875575849374,-270.8694769385312,-41.357241027535714,2.0
50-22-sha-2-1.tif,3,-3.8505163040805805,13.132689149662552,-156.2432401072688,11.62546338062081,0.5880231532685027
50-22-sha-2-1.tif,4,-4.314422303417025,163.4709972276607,41.6914122144749,66.25062946369333,0.479652776501728
50-22-sha-2-1.tif,5,9.927327136342452,-68.54263917004552,31.613213386656422,18.095449919087404,0.21509113787656706
50-22-sha-3-1.tif,1,942.3636363636364,1398.4242424242425,0.0,0.0,2.2547871994364903
50-22-sha-3-1.tif,2,-102.93148749586787,-740.7624968833858,-327.09407141305877,-51.06949835983695,2.0
50-22-sha-3-1.tif,3,41.33244050420074,106.33764707213402,-169.55711810527487,66.29907807981334,0.7024788935491328
50-22-sha-3-1.tif,4,-15.472642982113708,125.85746328513012,27.314701227062073,72.79904201123634,0.4044207939135466
50-22-sha-3-1.tif,5,-44.212417765167565,-106.13277328217995,-36.16108149257548,-52.697806789252674,0.34678563327499623
50-22-sha-4-2.tif,1,734.1111111111111,1156.2222222222222,0.0,0.0,2.1336525914985383
50-22-sha-4-2.tif,2,59.18806050461386,-639.1632846984808,-277.7764815221208,-192.53147582114397,2.0
50-22-sha-4-2.tif,3,32.098444968965936,69.40603451257842,-118.35763026920398,91.6787363348068,0.5620935710129119
50-22-sha-4-2.tif,4,-104.83333333333348,39.333333333333385,31.273139581105017,89.8741919038518,0.4559921371868849
50-22-sha-4-2.tif,5,-30.075717248829978,-38.73209183579143,10.45429342799728,-116.79561310515761,0.4233500222096831
50-22-sha-5-3.tif,1,897.0,907.0,0.0,0.0,2.283322386232917
50-22-sha-5-3.tif,2,27.499999999999716,-558.0000000000001,-390.5774571067819,-3.464101615137688,2.0
50-22-sha-5-3.tif,3,-4.500000000000132,258.9999999999999,68.41600689897093,-25.980762113533093,0.6510289090295296
50-22-sha-5-3.tif,4,-73.0,-303.0,9.319562141511359E-14,1.1744362803823113E-13,0.5578707684527182
50-22-sha-5-3.tif,5,-4.499999999999734,259.0,-68.41600689897002,25.980762113533252,0.6510289090295278
50-22-sha-6-4.tif,1,890.0645161290322,1242.258064516129,0.0,0.0,2.065926840528137
50-22-sha-6-4.tif,2,-32.518312678880015,-739.0052261789534,-291.40948790011004,164.29902142898098,2.0
50-22-sha-6-4.tif,3,-53.146433082953315,142.31174330982083,-134.23901742482886,-62.535543756743564,0.6480395339839977
50-22-sha-6-4.tif,4,19.67519802521242,102.26856185925541,38.383843414238804,-80.01530177412158,0.4060685852078984
50-22-sha-6-4.tif,5,-10.836003772735177,-99.08615603312897,-20.32646493113616,122.43839644457087,0.5057544831764653
50-22-sha-7-5.tif,1,848.4,1536.4,0.0,0.0,2.098535716737232
50-22-sha-7-5.tif,2,-30.640304195070115,-835.7743085617714,-217.4625937119373,-188.55355129048698,2.0
50-22-sha-7-5.tif,3,38.54770795010282,-55.47115880696437,-123.84067948464947,-14.166171251202996,0.513840555391584
50-22-sha-7-5.tif,4,-33.958194468631966,165.84273974391633,36.43339174453511,154.55271609720052,0.7540996541699222
50-22-sha-7-5.tif,5,-67.70668009697421,12.828432999366226,27.065745856866265,13.086038336614688,0.18684691820041993
59-22-bay-2-1.tif,1,821.6923076923077,1958.846153846154,0.0,0.0,2.666342777332609
59-22-bay-2-1.tif,2,-0.8554892386715359,-796.6740277884337,-257.55049402814024,413.64932615632836,2.0
59-22-bay-2-1.tif,3,-106.16797554531233,-54.2229437373835,-55.200993497609666,43.599431677080965,0.2939969205623904
59-22-bay-2-1.tif,4,58.480273872674765,-25.982787816719576,32.571686853071796,-99.28578118857642,0.2947656723601651
59-22-bay-2-1.tif,5,32.803059265488194,6.786960426738784,-32.4470832686607,106.27917920236123,0.2700941419475852
59-22-bay-3-1.tif,1,672.0,1299.4285714285713,0.0,0.0,2.9427933275805866
59-22-bay-3-1.tif,2,126.34306585392935,-480.79210828213917,-299.7800429054003,-215.47039228525068,2.0
59-22-bay-3-1.tif,3,-30.840092738915903,-112.66306804499663,-23.755550962169014,212.72434642671837,0.8147572155548969
59-22-bay-3-1.tif,4,-11.502973115013576,-53.259109387149884,-28.72330492037213,-110.46592066616213,0.4187741784514565
59-22-bay-3-1.tif,5,-11.502973115013543,-53.259109387149806,28.72330492037229,110.46592066616218,0.4187741784514565
59-22-bay-4-1.tif,1,980.5714285714286,1026.0,0.0,0.0,2.2614513730316754
59-22-bay-4-1.tif,2,-106.56287238013564,-618.4586710849627,-192.58893514813008,188.4054766107892,2.0
59-22-bay-4-1.tif,3,53.12514750128535,69.44918162907202,72.53218897272609,-199.30835918554783,0.9265601660153947
59-22-bay-4-1.tif,4,-13.84798940686403,36.00948945589088,28.483291717222283,167.11838421258733,0.6907101326323293
59-22-bay-4-1.tif,5,-13.847989406864047,36.0094894558907,-28.48329171722213,-167.11838421258742,0.6907101326323292
59-22-bay-5-1.tif,1,772.0,2505.2727272727275,0.0,0.0,3.330468797600661
59-22-bay-5-1.tif,2,0.9138187615022482,-787.1323771501328,-172.57303420825977,105.42910123212172,2.0
59-22-bay-5-1.tif,3,-45.22865813656429,-386.7750754345821,-171.14081865117765,99.21563276474379,1.472918179999147
59-22-bay-5-1.tif,4,-55.301220438128794,-50.84825345751509,-125.05360330272813,-8.214356913240941,0.7151488385184772
59-22-bay-5-1.tif,5,-27.438969963265063,65.4528530860789,-29.301542447080553,-86.02857589785701,0.5395640457743376
59-22-bay-6-1.tif,1,818.125,2034.25,0.0,0.0,2.1158601437632156
59-22-bay-6-1.tif,2,6.259182093250484,-1036.2507014662126,-130.51158334768823,-120.45247548467486,2.0
59-22-bay-6-1.tif,3,-14.096973253178245,-155.73198509900985,-64.32449194955939,-46.08283238403793,0.5964350943994904
59-22-bay-6-1.tif,4,-12.104109564776682,209.02742909213958,30.080891706619028,82.45102941620222,0.696230004951516
59-22-bay-6-1.tif,5,-13.272208691208146,57.87678566873391,35.01421804909185,59.3356015255749,0.4452288535319937
59-22-col-1-1.tif,1,797.76,1209.92,0.0,0.0,3.4039837639287667
59-22-col-1-1.tif,2,72.29910178198107,-419.56768433919177,-248.80615306434524,-328.46111049165404,2.0
59-22-col-1-1.tif,3,54.990968633664195,-92.11364849827542,-35.550405329362924,4.313324364471128,0.3388854330747787
59-22-col-1-1.tif,4,-62.5246670268656,-59.207159087233585,-85.23133820719792,42.6204501142396,0.43351586834953254
59-22-col-1-1.tif,5,-21.03820837457912,-0.3605737339931784,-21.18030054326964,56.124141460448556,0.1950025444905829
59-22-col-3-1.tif,1,699.4285714285714,818.5714285714286,0.0,0.0,2.8830253867512994
59-22-col-3-1.tif,2,44.21939615813375,-370.83094125659204,-261.5992929292175,-34.26709187806825,2.0
59-22-col-3-1.tif,3,-40.879432283941824,22.517634317340097,5.979120125743131,103.76713803171465,0.5189264403392316
59-22-col-3-1.tif,4,30.945750411522273,-60.97240734646228,11.978674087058469,-67.70105754870315,0.4436790905291371
59-22-col-3-1.tif,5,30.94575041152226,-60.97240734646226,-11.978674087058371,67.70105754870318,0.44367909052913707
59-22-col-4-1.tif,1,807.5714285714286,1143.9285714285713,0.0,0.0,3.2192026720500633
59-22-col-4-1.tif,2,-42.459620800640565,-432.8955527844017,-375.2507039121715,43.60345379616553,2.0
59-22-col-4-1.tif,3,-46.05851215606758,-33.948349629631025,-44.93462090831549,-63.27969107141799,0.3369850188719934
59-22-col-4-1.tif,4,8.174803342461123,-45.22040650091541,-12.024051860735016,-10.13887956939391,0.14728011996004503
59-22-col-4-1.tif,5,-35.38398422146362,53.56996237601423,-71.47434300441269,13.588674462724635,0.3401845838300459
59-22-col-5-1.tif,1,731.2,1253.6,0.0,0.0,3.5668809283221448
59-22-col-5-1.tif,2,98.8044352558173,-394.6928558898095,-262.4353689309412,-206.77664724410906,2.0
59-22-col-5-1.tif,3,-31.293249887635678,-147.90366247607318,-106.93520909806904,137.94605186759026,0.8939659424172888
59-22-col-5-1.tif,4,-29.53041608574711,-3.752658445918284,-37.804447295729744,141.6673724002838,0.5120157416386683
59-22-col-5-1.tif,5,-30.38756443232123,-45.00401405226131,17.170728948907495,30.025466895104653,0.23698794548076954
59-22-col-6-1.tif,1,919.4,1259.1333333333332,0.0,0.0,2.8776907172342194
59-22-col-6-1.tif,2,-5.846921743753982,-541.7481583030519,-301.6424983681962,-4.3645936189195345,2.0
59-22-col-6-1.tif,3,-29.06889605448357,33.096096835961205,-91.56492403035547,0.8401969535325208,0.38484051848171363
59-22-col-6-1.tif,4,-6.338157059748698,-25.939679662832688,49.62367780517526,15.666569445008296,0.2217845181225886
59-22-col-6-1.tif,5,-11.979793763735316,-39.291612165353726,-48.34135872555366,9.479393530086721,0.2391147091799391
59-22-sha-1-1.tif,1,1027.7142857142856,1067.142857142857,0.0,0.0,2.9920602540743784
59-22-sha-1-1.tif,2,-130.92305642267937,-477.5385548231328,-350.96244182556967,82.0178750410155,2.0
59-22-sha-1-1.tif,3,31.63746863363784,9.116566237966886,-46.58834069162906,-172.57809334391948,0.5624606159198178
59-22-sha-1-1.tif,4,2.4284449318986066,-65.14943998626248,-16.562593723897617,132.81678524554926,0.5030249884814444
59-22-sha-1-1.tif,5,2.4284449318985737,-65.1494399862626,16.56259372389783,-132.81678524554917,0.5030249884814446
59-22-sha-2-1.tif,1,1030.5833333333333,1788.25,0.0,0.0,2.223255085258312
59-22-sha-2-1.tif,2,-64.28457774071242,-926.1231169538584,-205.35117255458135,137.74469671775094,2.0
59-22-sha-2-1.tif,3,-24.705127018922315,-133.78807291765287,-157.18389854064736,28.176385290730785,0.792358333142662
59-22-sha-2-1.tif,4,28.907870358560594,200.8002824431523,1.0183621758777452,-105.36819980370672,0.6446727374864636
59-22-sha-2-1.tif,5,15.041666666666561,63.04166666666632,57.80719570261139,-46.26019031881853,0.36923578562046
59-22-sha-3-1.tif,1,846.5,1889.5,0.0,0.0,2.5625977869485004
59-22-sha-3-1.tif,2,-81.72017786476434,-803.8071128692984,-201.21290443896606,52.235537962668005,2.0
59-22-sha-3-1.tif,3,-40.68909544686666,-205.41878364870303,-194.91669337606464,60.68931022920592,1.2412132051062044
59-22-sha-3-1.tif,4,1.8298641199713188,142.15928620319104,-60.41337179005919,42.84911913021617,0.532254285440047
59-22-sha-3-1.tif,5,21.291666666666647,96.99999999999974,38.46596168475893,25.40341184434367,0.34466196201028265
59-22-sha-4-1.tif,1,898.3157894736842,2166.6315789473683,0.0,0.0,3.329404411755267
59-22-sha-4-1.tif,2,-72.73301112880075,-700.7088288199775,-163.67604378794766,5.862313096789415,2.0
59-22-sha-4-1.tif,3,-33.89756370932064,-371.00856778561996,-168.22550876349894,11.082227077722827,1.5582034695980058
59-22-sha-4-1.tif,4,-14.609196256203072,-65.85468250362364,-110.14136892957498,15.809289522860059,0.7751373191791777
59-22-sha-4-1.tif,5,7.183438966405056,73.52423287754472,-2.3180802006932923,20.285847648973608,0.22953021425114928
59-22-sha-5-1.tif,1,731.0434782608695,1714.782608695652,0.0,0.0,2.5296268634113885
59-22-sha-5-1.tif,2,65.13010276852185,-734.0270018556481,-198.30536632041932,-551.5752687859014,2.0
59-22-sha-5-1.tif,3,105.19487760822788,-65.96672422478598,-61.01535749296869,-68.42802017938367,0.3249108577390746
59-22-sha-5-1.tif,4,-56.664354607281005,-139.89000563921135,-27.474935481181703,205.71921506773572,0.5589044175103233
59-22-sha-5-1.tif,5,-55.77829868194744,-36.424407205938124,-63.94604491195062,22.01118391354316,0.20578077374827003
59-22-sha-6-1.tif,1,770.9677419354839,1326.9032258064515,0.0,0.0,2.5484536718515285
59-22-sha-6-1.tif,2,9.615548095828048,-602.1007760532636,-309.74047906505575,71.08605398683417,2.0
59-22-sha-6-1.tif,3,-56.54404740616038,30.29087291189422,-131.3427311150286,-26.956863980059726,0.5284356280148647
59-22-sha-6-1.tif,4,9.821595546380257,32.223422044269334,4.086701261064648,14.984051119785645,0.10481448511362829
59-22-sha-6-1.tif,5,-17.205999623583335,-25.54634751809263,-42.01156263906992,44.590752650739134,0.24392862525332681
