image, coord_x0,coord_y0,coord_x1,coord_y1,coord_x2,coord_y2,coord_x3,coord_y3,coord_x4,coord_y4,coord_x5,coord_y5,coord_x6,coord_y6,coord_x7,coord_y7,coord_x8,coord_y8,coord_x9,coord_y9,coord_x10,coord_y10,coord_x11,coord_y11,coord_x12,coord_y12,coord_x13,coord_y13,coord_x14,coord_y14,coord_x15,coord_y15,coord_x16,coord_y16,coord_x17,coord_y17,coord_x18,coord_y18,coord_x19,coord_y19,coord_x20,coord_y20,coord_x21,coord_y21,coord_x22,coord_y22,coord_x23,coord_y23,coord_x24,coord_y24,coord_x25,coord_y25,coord_x26,coord_y26,coord_x27,coord_y27,coord_x28,coord_y28,coord_x29,coord_y29,coord_x30,coord_y30,coord_x31,coord_y31,coord_x32,coord_y32,coord_x33,coord_y33,coord_x34,coord_y34,coord_x35,coord_y35,coord_x36,coord_y36,coord_x37,coord_y37,coord_x38,coord_y38,coord_x39,coord_y39,diff_x0,cumul_x0,diff_x1,cumul_x1,diff_x2,cumul_x2,diff_x3,cumul_x3,diff_x4,cumul_x4,diff_x5,cumul_x5,diff_x6,cumul_x6,diff_x7,cumul_x7,diff_x8,cumul_x8,diff_x9,cumul_x9,diff_x10,cumul_x10,diff_x11,cumul_x11,diff_x12,cumul_x12,diff_x13,cumul_x13,diff_x14,cumul_x14,diff_x15,cumul_x15,diff_x16,cumul_x16,diff_x17,cumul_x17,diff_x18,cumul_x18,diff_x19,cumul_x19,index
50-22-sha-2-1.tif387.0,0.0,274.0,76.36842,167.0,152.73685,179.0,229.10526,47.0,305.4737,0.0,381.84213,104.0,458.2105,94.0,534.5789,49.0,610.9474,269.0,687.3158,303.0,763.68427,362.0,840.0526,362.0,916.421,323.0,992.7895,346.0,1069.1578,366.0,1145.5264,357.0,1221.8948,341.0,1298.2632,296.0,1374.6316,326.0,1436.49,333.0,1436.49,376.0,1374.6316,359.0,1298.2632,362.0,1221.8948,371.0,1145.5264,391.0,1069.1578,418.0,992.7895,435.0,916.421,530.0,840.0526,475.0,763.68427,757.0,687.3158,653.0,610.9474,668.0,534.5789,759.0,458.2105,753.0,381.84213,531.0,305.4737,602.0,229.10526,736.0,152.73685,658.0,76.36842,464.0,0.0,0.09935484,0.09935484,0.49548388,0.59483874,0.73419356,1.3290323,0.54580647,1.8748388,0.6245161,2.4993548,0.97161293,3.4709678,0.8451613,4.316129,0.7406452,5.056774,0.7793548,5.836129,0.6296774,6.4658065,0.22193548,6.6877418,0.2167742,6.9045157,0.09419355,6.998709,0.12258065,7.1212897,0.058064517,7.179354,0.006451613,7.185806,0.006451613,7.1922574,0.023225807,7.215483,0.103225805,7.318709,0.009032258,7.327741,1
50-22-sha-3-1.tif436.0,0.0,375.0,71.94737,208.0,143.89474,81.0,215.8421,68.0,287.7895,122.0,359.73685,0.0,431.6842,126.0,503.63156,273.0,575.579,343.0,647.5263,414.0,719.4737,453.0,791.421,403.0,863.3684,477.0,935.3158,383.0,1007.2631,530.0,1079.2106,553.0,1151.158,578.0,1223.1052,586.0,1295.0526,572.0,1353.33,584.0,1353.33,596.0,1295.0526,589.0,1223.1052,564.0,1151.158,543.0,1079.2106,538.0,1007.2631,589.0,935.3158,540.0,863.3684,561.0,791.421,699.0,719.4737,776.0,647.5263,729.0,575.579,804.0,503.63156,816.0,431.6842,770.0,359.73685,814.0,287.7895,785.0,215.8421,751.0,143.89474,560.0,71.94737,470.0,0.0,0.041666668,0.041666668,0.22671568,0.26838234,0.66544116,0.93382347,0.8627451,1.7965686,0.9142157,2.7107844,0.7941176,3.5049021,1.0,4.504902,0.8308824,5.3357844,0.5588235,5.894608,0.53063726,6.4252453,0.3492647,6.77451,0.13235295,6.9068627,0.16789216,7.0747547,0.13725491,7.2120094,0.18995099,7.4019604,0.015931373,7.417892,0.013480392,7.431372,0.013480392,7.4448524,0.012254902,7.457107,0.014705882,7.4718127,1
50-22-sha-4-2.tif391.0,0.0,236.0,63.68421,181.0,127.36842,106.0,191.05263,95.0,254.73685,12.0,318.42105,0.0,382.10526,128.0,445.78946,80.0,509.4737,313.0,573.1579,117.0,636.8421,327.0,700.5263,343.0,764.2105,337.0,827.8948,353.0,891.5789,355.0,955.2632,355.0,1018.9474,244.0,1082.6316,274.0,1146.3158,314.0,1197.9,315.0,1197.9,377.0,1146.3158,369.0,1082.6316,361.0,1018.9474,361.0,955.2632,505.0,891.5789,363.0,827.8948,407.0,764.2105,492.0,700.5263,497.0,636.8421,643.0,573.1579,616.0,509.4737,634.0,445.78946,767.0,382.10526,711.0,318.42105,808.0,254.73685,747.0,191.05263,569.0,127.36842,515.0,63.68421,473.0,0.0,0.10148515,0.10148515,0.34529704,0.44678217,0.48019803,0.9269802,0.79331684,1.7202971,0.8824257,2.602723,0.865099,3.4678218,0.94925743,4.4170794,0.62623763,5.043317,0.6633663,5.706683,0.40841585,6.115099,0.47029704,6.585396,0.20420793,6.7896037,0.07920792,6.8688116,0.03217822,6.90099,0.18811882,7.089109,0.0074257427,7.0965347,0.0074257427,7.1039605,0.15470298,7.2586637,0.12747525,7.386139,0.0012376237,7.3873763,1
50-22-sha-5-3.tif422.0,0.0,427.0,53.789474,291.0,107.57895,200.0,161.36841,150.0,215.1579,213.0,268.9474,93.0,322.73682,149.0,376.5263,77.0,430.3158,129.0,484.1053,169.0,537.8948,146.0,591.6842,147.0,645.47363,248.0,699.2632,347.0,753.0526,392.0,806.84216,381.0,860.6316,441.0,914.421,450.0,968.2106,447.0,1011.78,449.0,1011.78,451.0,968.2106,452.0,914.421,495.0,860.6316,468.0,806.84216,550.0,753.0526,706.0,699.2632,692.0,645.47363,696.0,591.6842,688.0,537.8948,638.0,484.1053,793.0,430.3158,734.0,376.5263,790.0,322.73682,780.0,268.9474,769.0,215.1579,655.0,161.36841,562.0,107.57895,500.0,53.789474,447.0,0.0,0.031210987,0.031210987,0.09113608,0.12234707,0.33832708,0.46067417,0.56803995,1.0287142,0.772784,1.8014982,0.7078652,2.5093634,0.8701623,3.3795257,0.7303371,4.109863,0.89388263,5.0037456,0.63545567,5.639201,0.6479401,6.2871413,0.6866417,6.973783,0.6803995,7.6541824,0.5717853,8.225967,0.2534332,8.479401,0.0948814,8.574282,0.1423221,8.716604,0.013732834,8.730337,0.0012484394,8.7315855,0.0024968788,8.734082,1
50-22-sha-6-4.tif421.0,0.0,288.0,69.68421,157.0,139.36842,132.0,209.05263,191.0,278.73685,119.0,348.42105,55.0,418.10526,104.0,487.78946,255.0,557.4737,269.0,627.1579,292.0,696.8421,382.0,766.5263,365.0,836.2105,387.0,905.8948,401.0,975.5789,428.0,1045.2632,425.0,1114.9474,425.0,1184.6316,421.0,1254.3158,421.0,1310.76,423.0,1310.76,428.0,1254.3158,427.0,1184.6316,430.0,1114.9474,434.0,1045.2632,423.0,975.5789,601.0,905.8948,444.0,836.2105,455.0,766.5263,475.0,696.8421,445.0,627.1579,740.0,557.4737,744.0,487.78946,819.0,418.10526,775.0,348.42105,712.0,278.73685,821.0,209.05263,785.0,139.36842,671.0,69.68421,451.0,0.0,0.036363635,0.036363635,0.46424243,0.50060606,0.7612121,1.2618182,0.8351515,2.0969696,0.63151515,2.7284846,0.79515153,3.523636,0.9260606,4.4496965,0.77575755,5.2254543,0.58787876,5.813333,0.21333334,6.026666,0.22181818,6.248484,0.088484846,6.336969,0.095757574,6.4327264,0.25939393,6.6921206,0.026666667,6.718787,0.0072727273,6.72606,0.006060606,6.7321205,0.0024242424,6.7345448,0.008484849,6.7430296,0.0024242424,6.745454,1
50-22-sha-7-5.tif394.0,0.0,254.0,74.52631,113.0,149.05263,139.0,223.57893,20.0,298.10526,93.0,372.6316,78.0,447.15787,1.0,521.6842,130.0,596.2105,170.0,670.7369,287.0,745.2632,368.0,819.7895,382.0,894.31573,262.0,968.8421,400.0,1043.3684,453.0,1117.8948,486.0,1192.421,373.0,1266.9474,481.0,1341.4738,463.0,1401.84,472.0,1401.84,492.0,1341.4738,485.0,1266.9474,495.0,1192.421,485.0,1117.8948,541.0,1043.3684,462.0,968.8421,488.0,894.31573,486.0,819.7895,575.0,745.2632,510.0,670.7369,759.0,596.2105,690.0,521.6842,803.0,447.15787,794.0,372.6316,734.0,298.10526,794.0,223.57893,645.0,149.05263,578.0,74.52631,455.0,0.0,0.0747549,0.0747549,0.3970588,0.4718137,0.6519608,1.1237745,0.80269605,1.9264705,0.875,2.8014705,0.85906863,3.6605392,0.88848037,4.5490193,0.84436274,5.393382,0.7708333,6.1642156,0.41666666,6.580882,0.3529412,6.933823,0.14460784,7.078431,0.12990196,7.208333,0.24509804,7.453431,0.17279412,7.6262255,0.039215688,7.665441,0.011029412,7.6764703,0.13725491,7.813725,0.013480392,7.827205,0.011029412,7.8382344,1
59-22-bay-2-1.tif285.0,0.0,270.0,88.36842,230.0,176.73685,194.0,265.10526,161.0,353.4737,113.0,441.84213,134.0,530.2105,59.0,618.5789,97.0,706.9474,37.0,795.3158,128.0,883.68427,115.0,972.0526,188.0,1060.421,201.0,1148.7896,211.0,1237.1578,266.0,1325.5264,276.0,1413.8948,243.0,1502.2632,200.0,1590.6316,184.0,1662.21,193.0,1662.21,216.0,1590.6316,273.0,1502.2632,290.0,1413.8948,294.0,1325.5264,307.0,1237.1578,310.0,1148.7896,401.0,1060.421,525.0,972.0526,591.0,883.68427,626.0,795.3158,658.0,706.9474,648.0,618.5789,650.0,530.2105,613.0,441.84213,511.0,353.4737,511.0,265.10526,382.0,176.73685,382.0,88.36842,354.0,0.0,0.10222222,0.10222222,0.16592592,0.26814812,0.22518519,0.4933333,0.46962962,0.9629629,0.5185185,1.4814814,0.7407407,2.222222,0.7644445,2.9866667,0.87259257,3.8592591,0.83111113,4.69037,0.87259257,5.5629625,0.6859259,6.2488885,0.6074074,6.856296,0.31555554,7.1718516,0.16148148,7.333333,0.14222223,7.4755554,0.04148148,7.517037,0.02074074,7.5377774,0.044444446,7.582222,0.023703704,7.6059256,0.013333334,7.619259,1
59-22-bay-3-1.tif322.0,0.0144300135,298.0,72.63158,253.0,145.26315,203.0,217.89473,157.0,290.5263,92.0,363.1579,56.0,435.78946,29.0,508.42105,4.0,581.0526,119.0,653.6842,128.0,726.3158,111.0,798.9474,103.0,871.5789,131.0,944.2106,187.0,1016.8421,214.0,1089.4738,229.0,1162.1052,227.0,1234.7368,272.0,1307.3684,285.0,1366.2,286.0,1366.2,305.0,1307.3684,350.0,1234.7368,409.0,1162.1052,451.0,1089.4738,513.0,1016.8421,492.0,944.2106,544.0,871.5789,539.0,798.9474,554.0,726.3158,561.0,653.6842,537.0,581.0526,612.0,508.42105,627.0,435.78946,609.0,363.1579,529.0,290.5263,512.0,217.89473,423.0,145.26315,404.0,72.63158,380.0,0.0144300135,0.09220985,0.09220985,0.16852146,0.2607313,0.27027026,0.53100157,0.49125597,1.0222576,0.5914149,1.6136725,0.8219396,2.4356122,0.9077901,3.3434024,0.926868,4.2702703,0.84737676,5.117647,0.7027027,5.8203497,0.6772655,6.4976153,0.68044513,7.1780605,0.70111287,7.8791733,0.57392687,8.4531,0.518283,8.971383,0.37678856,9.348171,0.28616852,9.634339,0.19554849,9.829887,0.052464228,9.882352,0.0015898251,9.883942,1
59-22-bay-4-1.tif179.0,0.0,140.0,78.52631,120.0,157.05263,114.0,235.57893,86.0,314.10526,105.0,392.6316,80.0,471.15787,49.0,549.6842,43.0,628.2105,2.0,706.7369,17.0,785.2632,59.0,863.7895,150.0,942.31573,116.0,1020.8421,147.0,1099.3684,172.0,1177.8948,196.0,1256.421,231.0,1334.9474,266.0,1413.4738,281.0,1477.08,291.0,1477.08,303.0,1413.4738,330.0,1334.9474,352.0,1256.421,375.0,1177.8948,403.0,1099.3684,423.0,1020.8421,399.0,942.31573,393.0,863.7895,493.0,785.2632,516.0,706.7369,500.0,628.2105,403.0,549.6842,480.0,471.15787,411.0,392.6316,361.0,314.10526,364.0,235.57893,317.0,157.05263,266.0,78.52631,231.0,0.0,0.10058027,0.10058027,0.24371374,0.344294,0.38104448,0.72533846,0.48355898,1.2088975,0.5319149,1.7408123,0.5918762,2.3326886,0.7736944,3.1063828,0.68471956,3.7911024,0.8839458,4.6750484,0.9941973,5.6692457,0.9206963,6.589942,0.64603484,7.2359767,0.48162475,7.7176013,0.59381044,8.311412,0.49516442,8.806577,0.3926499,9.199226,0.30174083,9.500967,0.19148937,9.692456,0.07156673,9.764023,0.01934236,9.783365,1
59-22-bay-6-1.tif190.0,0.0,176.0,92.1579,87.0,184.3158,90.0,276.47366,84.0,368.6316,91.0,460.7895,17.0,552.9473,128.0,645.1052,125.0,737.2632,103.0,829.4211,176.0,921.579,121.0,1013.7368,183.0,1105.8947,200.0,1198.0526,211.0,1290.2104,223.0,1382.3685,232.0,1474.5264,226.0,1566.6842,218.0,1658.8422,219.0,1733.49,229.0,1733.49,230.0,1658.8422,290.0,1566.6842,243.0,1474.5264,354.0,1382.3685,281.0,1290.2104,251.0,1198.0526,352.0,1105.8947,387.0,1013.7368,464.0,921.579,518.0,829.4211,526.0,737.2632,447.0,645.1052,419.0,552.9473,412.0,460.7895,401.0,368.6316,353.0,276.47366,322.0,184.3158,316.0,92.1579,262.0,0.0,0.13688213,0.13688213,0.26615968,0.4030418,0.44676808,0.8498099,0.5,1.3498099,0.6026616,1.9524715,0.61026615,2.5627377,0.76425856,3.3269963,0.60646385,3.9334602,0.7623574,4.6958175,0.7889734,5.484791,0.5475285,6.032319,0.50570345,6.5380225,0.3212928,6.8593154,0.096958175,6.9562736,0.13307984,7.0893536,0.24904943,7.3384027,0.020912547,7.3593154,0.121673,7.4809885,0.022813689,7.5038023,0.019011406,7.522814,1
