image, length, angle, x, y
50-22-bay-1-1.tif,10.198039,-11.309929,5.093795,1.6161615
50-22-bay-1-1.tif,21.095022,5.4403305,5.5699854,1.6305915
50-22-bay-1-1.tif,8.944272,-63.434948,5.353535,1.6594516
50-22-bay-1-1.tif,10.29563,-29.054604,5.454545,1.6594516
50-22-bay-1-1.tif,7.2111025,-56.309933,5.2236648,1.6883116
50-22-bay-1-1.tif,1.4142135,45.0,5.1948047,1.7460316
50-22-bay-1-1.tif,1.4142135,45.0,5.396825,1.7460316
50-22-bay-1-1.tif,5.0,53.130096,6.1327558,1.7460316
50-22-bay-1-1.tif,1.4142135,45.0,5.137085,1.7604617
50-22-bay-1-1.tif,10.049875,5.710594,5.353535,1.7748916
50-22-bay-1-1.tif,4.472136,-26.565052,5.165945,1.7893217
50-22-bay-1-1.tif,4.1231055,14.036247,5.440115,1.8037517
50-22-bay-1-1.tif,37.12142,4.63546,5.0072145,1.8326117
50-22-bay-1-1.tif,1.4142135,45.0,5.122655,1.8326117
50-22-bay-1-1.tif,8.602325,54.462326,5.440115,1.8759017
50-22-bay-1-1.tif,17.088007,20.556046,5.165945,1.8903317
50-22-bay-1-1.tif,11.18034,-63.434948,4.6464643,1.9047618
50-22-bay-1-1.tif,2.828427,-45.0,5.396825,1.9047618
50-22-bay-1-1.tif,2.236068,26.565048,5.367965,1.9624819
50-22-bay-1-1.tif,2.236068,26.565048,5.5844154,1.9769119
50-22-bay-1-1.tif,8.062258,-29.74488,5.281385,2.020202
50-22-bay-1-1.tif,6.708204,26.565048,5.3823953,2.020202
50-22-bay-1-1.tif,3.1622777,71.56505,5.627705,2.020202
50-22-bay-1-1.tif,15.297058,11.309929,5.598845,2.049062
50-22-bay-1-1.tif,4.2426405,45.0,5.122655,2.178932
50-22-bay-1-1.tif,7.28011,74.05461,5.266955,2.178932
50-22-bay-1-1.tif,2.236068,26.565048,5.411255,2.178932
50-22-bay-1-1.tif,1.4142135,45.0,5.2092347,2.207792
50-22-bay-1-1.tif,9.486833,-18.434952,5.137085,2.2510822
50-22-bay-1-1.tif,3.6055512,33.69007,5.396825,2.2510822
50-22-bay-1-1.tif,9.486833,-71.56505,5.468975,2.279942
50-22-bay-1-1.tif,21.095022,5.4403305,5.642135,2.3088021
50-22-bay-1-1.tif,7.28011,15.945396,5.468975,2.3376622
50-22-bay-1-1.tif,27.658634,-77.47119,4.025974,2.3665223
50-22-bay-1-1.tif,2.236068,26.565048,5.3823953,2.3809521
50-22-bay-1-1.tif,5.0,-36.869896,5.238095,2.3953822
50-22-bay-1-1.tif,28.600698,-36.469234,4.9062047,2.4098122
50-22-bay-1-1.tif,4.472136,26.565048,5.3823953,2.4531024
50-22-bay-1-1.tif,2.236068,63.43495,5.425685,2.4531024
50-22-bay-1-1.tif,5.8309517,59.03624,5.2092347,2.4675324
50-22-bay-1-1.tif,4.1231055,14.036247,3.434343,2.4819622
50-22-bay-1-1.tif,8.246211,14.036247,5.497835,2.4819622
50-22-bay-1-1.tif,26.476404,79.11447,5.8874454,2.4819622
50-22-bay-1-1.tif,14.21267,39.289413,5.1948047,2.4963923
50-22-bay-1-1.tif,18.384777,45.0,4.213564,2.5396824
50-22-bay-1-1.tif,21.633308,-56.309933,4.430014,2.5396824
50-22-bay-1-1.tif,22.090721,84.80557,3.4487731,2.5541124
50-22-bay-1-1.tif,1.4142135,45.0,3.8383837,2.5541124
50-22-bay-1-1.tif,10.0,-53.130104,3.290043,2.5685425
50-22-bay-1-1.tif,6.0827627,9.462318,5.367965,2.5685425
50-22-bay-1-1.tif,4.1231055,14.036247,5.137085,2.5829725
50-22-bay-1-1.tif,1.4142135,45.0,3.7950935,2.6118324
50-22-bay-1-1.tif,2.236068,26.565048,3.8528135,2.6118324
50-22-bay-1-1.tif,27.018513,-51.009007,4.444444,2.6118324
50-22-bay-1-1.tif,7.071068,45.0,5.5411253,2.6406925
50-22-bay-1-1.tif,7.2111025,56.309937,5.6854253,2.6406925
50-22-bay-1-1.tif,7.2111025,-56.309933,5.1803746,2.6551225
50-22-bay-1-1.tif,2.236068,63.43495,5.483405,2.6551225
50-22-bay-1-1.tif,3.6055512,-33.690067,5.642135,2.6551225
50-22-bay-1-1.tif,1.4142135,45.0,5.137085,2.6839826
50-22-bay-1-1.tif,3.1622777,18.434952,5.353535,2.6839826
50-22-bay-1-1.tif,7.2111025,56.309937,4.7907643,2.6984124
50-22-bay-1-1.tif,7.81025,50.194427,5.7720056,2.7128425
50-22-bay-1-1.tif,4.1231055,14.036247,5.122655,2.7417026
50-22-bay-1-1.tif,3.6055512,33.69007,5.367965,2.7417026
50-22-bay-1-1.tif,6.3245554,18.434952,5.642135,2.7417026
50-22-bay-1-1.tif,3.6055512,-33.690067,5.7287154,2.7417026
50-22-bay-1-1.tif,7.2111025,-56.309933,5.238095,2.7561326
50-22-bay-1-1.tif,31.320919,-16.699242,4.7763343,2.7849927
50-22-bay-1-1.tif,1.4142135,45.0,5.1948047,2.7849927
50-22-bay-1-1.tif,2.236068,63.43495,5.165945,2.8282826
50-22-bay-1-1.tif,17.029387,49.76364,5.425685,2.8282826
50-22-bay-1-1.tif,1.4142135,45.0,4.357864,2.8427126
50-22-bay-1-1.tif,12.369317,-14.036247,5.093795,2.8427126
50-22-bay-1-1.tif,4.1231055,14.036247,5.353535,2.8427126
50-22-bay-1-1.tif,9.055386,6.3401947,5.9595957,2.8427126
50-22-bay-1-1.tif,5.8309517,30.963753,5.670995,2.8571427
50-22-bay-1-1.tif,2.236068,63.43495,4.372294,2.8715727
50-22-bay-1-1.tif,21.931713,-43.15239,4.112554,2.9004328
50-22-bay-1-1.tif,1.4142135,45.0,4.430014,2.9004328
50-22-bay-1-1.tif,13.038404,57.52881,6.0606055,2.9004328
50-22-bay-1-1.tif,25.059929,61.38954,3.7229435,3.001443
50-22-bay-1-1.tif,1.4142135,45.0,5.6854253,3.001443
50-22-bay-1-1.tif,3.1622777,71.56505,5.598845,3.0158727
50-22-bay-1-1.tif,2.828427,-45.0,5.9740257,3.0158727
50-22-bay-1-1.tif,6.4031243,51.340195,6.0173154,3.0158727
50-22-bay-1-1.tif,36.05551,70.55997,6.2626257,3.0158727
50-22-bay-1-1.tif,8.944272,-63.434948,6.1327558,3.0303028
50-22-bay-1-1.tif,21.260292,-48.814075,4.8340545,3.0447328
50-22-bay-1-1.tif,23.409399,19.983109,5.108225,3.0447328
50-22-bay-1-1.tif,14.3178215,-24.775139,5.497835,3.0447328
50-22-bay-1-1.tif,1.4142135,45.0,5.642135,3.0591629
50-22-bay-1-1.tif,5.0,36.869896,5.7287154,3.0591629
50-22-bay-1-1.tif,1.4142135,45.0,4.054834,3.088023
50-22-bay-1-1.tif,2.828427,-45.0,5.324675,3.088023
50-22-bay-1-1.tif,1.4142135,45.0,5.396825,3.088023
50-22-bay-1-1.tif,1.4142135,45.0,5.670995,3.102453
50-22-bay-1-1.tif,7.28011,15.945396,6.1183257,3.102453
50-22-bay-1-1.tif,3.6055512,33.69007,5.295815,3.1168828
50-22-bay-1-1.tif,10.049875,5.710594,5.627705,3.1168828
50-22-bay-1-1.tif,5.0,53.130096,5.8297253,3.1168828
50-22-bay-1-1.tif,8.602325,35.53768,5.3823953,3.1313128
50-22-bay-1-1.tif,6.4031243,-38.65981,4.040404,3.145743
50-22-bay-1-1.tif,5.0990195,11.309929,5.9595957,3.160173
50-22-bay-1-1.tif,18.439089,12.528809,5.238095,3.174603
50-22-bay-1-1.tif,1.4142135,45.0,6.7965364,3.203463
50-22-bay-1-1.tif,1.4142135,45.0,3.9826837,3.2178931
50-22-bay-1-1.tif,1.4142135,45.0,6.9408364,3.2178931
50-22-bay-1-1.tif,24.698177,-31.75948,3.8528135,3.232323
50-22-bay-1-1.tif,7.28011,-74.0546,6.0173154,3.232323
50-22-bay-1-1.tif,4.2426405,45.0,6.161616,3.232323
50-22-bay-1-1.tif,2.236068,26.565048,6.7676764,3.232323
50-22-bay-1-1.tif,3.1622777,71.56505,6.9841266,3.232323
50-22-bay-1-1.tif,3.1622777,18.434952,4.7330446,3.246753
50-22-bay-1-1.tif,6.4031243,-38.65981,4.7619042,3.261183
50-22-bay-1-1.tif,9.899495,-45.0,6.507936,3.261183
50-22-bay-1-1.tif,1.4142135,45.0,5.468975,3.275613
50-22-bay-1-1.tif,8.944272,-63.434948,5.8441553,3.275613
50-22-bay-1-1.tif,1.4142135,45.0,6.9264064,3.275613
50-22-bay-1-1.tif,3.6055512,56.309937,5.396825,3.290043
50-22-bay-1-1.tif,1.4142135,45.0,5.598845,3.290043
50-22-bay-1-1.tif,3.1622777,18.434952,6.2337656,3.290043
50-22-bay-1-1.tif,2.828427,45.0,5.483405,3.3044732
50-22-bay-1-1.tif,2.236068,26.565048,6.0173154,3.3044732
50-22-bay-1-1.tif,7.615773,66.80141,6.363636,3.3044732
50-22-bay-1-1.tif,1.4142135,45.0,5.5555553,3.3189032
50-22-bay-1-1.tif,3.6055512,-56.309933,6.291486,3.3189032
50-22-bay-1-1.tif,16.124516,-29.74488,4.6320343,3.333333
50-22-bay-1-1.tif,9.055386,83.659805,6.0750356,3.347763
50-22-bay-1-1.tif,7.2111025,-56.309933,6.666666,3.347763
50-22-bay-1-1.tif,2.828427,-45.0,6.8253965,3.347763
50-22-bay-1-1.tif,2.236068,63.43495,6.8975463,3.347763
50-22-bay-1-1.tif,7.28011,15.945396,5.5555553,3.362193
50-22-bay-1-1.tif,6.3245554,71.56505,5.642135,3.362193
50-22-bay-1-1.tif,11.7046995,19.983109,6.0173154,3.3766232
50-22-bay-1-1.tif,7.071068,8.130104,6.2770557,3.3766232
50-22-bay-1-1.tif,39.0,22.619865,6.493506,3.3766232
50-22-bay-1-1.tif,2.236068,26.565048,6.8831162,3.3766232
50-22-bay-1-1.tif,1.4142135,45.0,6.334776,3.3910532
50-22-bay-1-1.tif,18.384777,-67.619865,3.5209234,3.4054832
50-22-bay-1-1.tif,34.828148,-39.173656,4.8051944,3.4199133
50-22-bay-1-1.tif,2.236068,26.565048,5.238095,3.4199133
50-22-bay-1-1.tif,3.1622777,71.56505,3.434343,3.4776332
50-22-bay-1-1.tif,65.863495,30.06858,5.627705,3.4776332
50-22-bay-1-1.tif,13.453624,41.987213,5.310245,3.4920633
50-22-bay-1-1.tif,5.3851647,-68.19859,5.468975,3.4920633
50-22-bay-1-1.tif,15.524175,14.931419,5.598845,3.5064933
50-22-bay-1-1.tif,30.805843,-35.753887,3.0591629,3.5209234
50-22-bay-1-1.tif,3.1622777,18.434952,3.5209234,3.5209234
50-22-bay-1-1.tif,33.24154,-74.29136,4.1269836,3.5209234
50-22-bay-1-1.tif,6.3245554,-18.434952,5.266955,3.5209234
50-22-bay-1-1.tif,40.853397,21.540977,4.0115438,3.5353534
50-22-bay-1-1.tif,10.0,36.869896,6.1038957,3.5497832
50-22-bay-1-1.tif,7.071068,8.130104,4.6176043,3.5642133
50-22-bay-1-1.tif,4.472136,-26.565052,6.0606055,3.5786433
50-22-bay-1-1.tif,13.892444,30.25644,6.450216,3.5930734
50-22-bay-1-1.tif,2.236068,26.565048,6.9264064,3.5930734
50-22-bay-1-1.tif,1.4142135,45.0,5.483405,3.6075034
50-22-bay-1-1.tif,40.311287,23.385223,3.6219335,3.6363635
50-22-bay-1-1.tif,4.472136,-26.565052,5.252525,3.6363635
50-22-bay-1-1.tif,3.1622777,71.56505,6.8542566,3.6363635
50-22-bay-1-1.tif,3.1622777,71.56505,5.9740257,3.6507933
50-22-bay-1-1.tif,2.828427,45.0,6.9408364,3.6507933
50-22-bay-1-1.tif,1.4142135,45.0,5.483405,3.6652234
50-22-bay-1-1.tif,1.4142135,45.0,6.0606055,3.6652234
50-22-bay-1-1.tif,5.656854,45.0,6.190476,3.6796534
50-22-bay-1-1.tif,4.2426405,45.0,4.6320343,3.6940835
50-22-bay-1-1.tif,4.472136,-63.434948,6.0894656,3.6940835
50-22-bay-1-1.tif,13.0,-22.619865,4.5310245,3.7085135
50-22-bay-1-1.tif,6.3245554,71.56505,6.392496,3.7085135
50-22-bay-1-1.tif,2.236068,26.565048,3.0303028,3.7229435
50-22-bay-1-1.tif,1.4142135,45.0,6.0461755,3.7229435
50-22-bay-1-1.tif,3.1622777,71.56505,6.291486,3.7229435
50-22-bay-1-1.tif,4.1231055,14.036247,5.2236648,3.7373736
50-22-bay-1-1.tif,17.492855,30.963753,6.2770557,3.7662334
50-22-bay-1-1.tif,3.1622777,71.56505,6.5945163,3.7662334
50-22-bay-1-1.tif,7.28011,-15.945396,6.8109665,3.7806635
50-22-bay-1-1.tif,5.0,-53.130104,2.9725828,3.7950935
50-22-bay-1-1.tif,6.3245554,-71.56505,2.7994225,3.8095236
50-22-bay-1-1.tif,1.4142135,45.0,6.0606055,3.8095236
50-22-bay-1-1.tif,9.219544,40.601288,6.580086,3.8095236
50-22-bay-1-1.tif,2.828427,-45.0,2.9004328,3.8239536
50-22-bay-1-1.tif,14.764823,-61.69924,5.0072145,3.8239536
50-22-bay-1-1.tif,2.236068,63.43495,6.1183257,3.8239536
50-22-bay-1-1.tif,10.198039,11.309929,5.2236648,3.8383837
50-22-bay-1-1.tif,1.4142135,45.0,6.1038957,3.8528135
50-22-bay-1-1.tif,1.4142135,45.0,2.9437227,3.8672435
50-22-bay-1-1.tif,5.3851647,-21.801407,4.5165944,3.9105337
50-22-bay-1-1.tif,1.4142135,45.0,4.7474747,3.9249637
50-22-bay-1-1.tif,7.2111025,-56.309933,4.8340545,3.9249637
50-22-bay-1-1.tif,12.806249,38.659805,3.4632032,3.9393938
50-22-bay-1-1.tif,8.5440035,20.556046,6.695526,3.9393938
50-22-bay-1-1.tif,13.038404,-57.52881,4.6176043,3.9826837
50-22-bay-1-1.tif,14.142136,45.0,4.8051944,3.9971137
50-22-bay-1-1.tif,14.21267,50.710587,5.266955,3.9971137
50-22-bay-1-1.tif,5.0,53.130096,6.421356,4.0115438
50-22-bay-1-1.tif,9.055386,6.3401947,5.238095,4.025974
50-22-bay-1-1.tif,17.804493,-38.157227,6.2481956,4.025974
50-22-bay-1-1.tif,9.219544,40.601288,7.0274167,4.054834
50-22-bay-1-1.tif,3.1622777,18.434952,5.165945,4.069264
50-22-bay-1-1.tif,6.4031243,-51.34019,4.5021644,4.083694
50-22-bay-1-1.tif,7.81025,-39.805573,4.5310245,4.098124
50-22-bay-1-1.tif,7.071068,45.0,6.551226,4.098124
50-22-bay-1-1.tif,2.236068,26.565048,6.7388163,4.098124
50-22-bay-1-1.tif,26.24881,40.364532,6.7676764,4.098124
50-22-bay-1-1.tif,3.1622777,18.434952,4.430014,4.1269836
50-22-bay-1-1.tif,2.236068,26.565048,3.189033,4.1414137
50-22-bay-1-1.tif,3.6055512,-56.309933,6.666666,4.1414137
50-22-bay-1-1.tif,9.219544,-49.398705,4.0115438,4.1558437
50-22-bay-1-1.tif,6.708204,-26.565052,2.6262624,4.170274
50-22-bay-1-1.tif,8.944272,-26.565052,3.5642133,4.170274
50-22-bay-1-1.tif,19.697716,23.962486,5.425685,4.170274
50-22-bay-1-1.tif,6.3245554,71.56505,5.454545,4.170274
50-22-bay-1-1.tif,6.3245554,18.434952,6.7388163,4.170274
50-22-bay-1-1.tif,3.6055512,-56.309933,5.137085,4.199134
50-22-bay-1-1.tif,13.0,22.619865,5.238095,4.199134
50-22-bay-1-1.tif,5.3851647,21.801407,5.5699854,4.199134
50-22-bay-1-1.tif,6.4031243,38.659805,6.652236,4.199134
50-22-bay-1-1.tif,2.828427,-45.0,3.189033,4.213564
50-22-bay-1-1.tif,16.03122,86.42366,3.246753,4.213564
50-22-bay-1-1.tif,23.600847,-36.384354,4.242424,4.213564
50-22-bay-1-1.tif,13.0,-67.380135,4.9206347,4.213564
50-22-bay-1-1.tif,5.8309517,-30.963757,6.147186,4.213564
50-22-bay-1-1.tif,2.828427,45.0,3.9393938,4.227994
50-22-bay-1-1.tif,29.068884,-3.9451828,5.151515,4.256854
50-22-bay-1-1.tif,1.4142135,45.0,2.5974023,4.271284
50-22-bay-1-1.tif,10.198039,78.69006,2.6551225,4.271284
50-22-bay-1-1.tif,14.56022,-15.945396,3.0591629,4.271284
50-22-bay-1-1.tif,2.236068,63.43495,5.108225,4.271284
50-22-bay-1-1.tif,7.071068,81.8699,4.0115438,4.285714
50-22-bay-1-1.tif,9.219544,40.601288,6.7388163,4.300144
50-22-bay-1-1.tif,5.3851647,68.19859,6.147186,4.329004
50-22-bay-1-1.tif,2.236068,26.565048,3.5353534,4.343434
50-22-bay-1-1.tif,24.738634,14.036247,5.642135,4.343434
50-22-bay-1-1.tif,13.0,-67.380135,7.056277,4.343434
50-22-bay-1-1.tif,5.8309517,59.03624,4.1558437,4.372294
50-22-bay-1-1.tif,24.596748,63.43495,6.305916,4.372294
50-22-bay-1-1.tif,7.28011,74.05461,2.8571427,4.386724
50-22-bay-1-1.tif,7.81025,50.194427,5.3823953,4.401154
50-22-bay-1-1.tif,7.28011,-74.0546,6.868686,4.401154
50-22-bay-1-1.tif,5.3851647,21.801407,6.666666,4.430014
50-22-bay-1-1.tif,27.513634,19.09349,7.0274167,4.430014
50-22-bay-1-1.tif,15.6205,-39.805573,4.054834,4.444444
50-22-bay-1-1.tif,6.708204,26.565048,6.8542566,4.444444
50-22-bay-1-1.tif,15.811388,-18.434952,4.329004,4.458874
50-22-bay-1-1.tif,13.341664,12.994614,5.310245,4.458874
50-22-bay-1-1.tif,3.1622777,18.434952,5.5555553,4.4733043
50-22-bay-1-1.tif,2.828427,45.0,5.497835,4.5021644
50-22-bay-1-1.tif,2.828427,-45.0,4.256854,4.5165944
50-22-bay-1-1.tif,5.8309517,-30.963757,2.9725828,4.5310245
50-22-bay-1-1.tif,1.4142135,45.0,3.9393938,4.559884
50-22-bay-1-1.tif,4.1231055,14.036247,4.7330446,4.559884
50-22-bay-1-1.tif,12.0415945,41.633545,5.5555553,4.559884
50-22-bay-1-1.tif,13.453624,-41.987213,6.507936,4.574314
50-22-bay-1-1.tif,1.4142135,45.0,6.8831162,4.574314
50-22-bay-1-1.tif,11.313708,45.0,6.9119763,4.574314
50-22-bay-1-1.tif,4.1231055,75.96376,3.9538238,4.588744
50-22-bay-1-1.tif,4.472136,63.43495,6.7532463,4.6176043
50-22-bay-1-1.tif,2.236068,26.565048,2.9870129,4.6320343
50-22-bay-1-1.tif,12.083046,-24.443954,3.9826837,4.6320343
50-22-bay-1-1.tif,1.4142135,45.0,6.8975463,4.6320343
50-22-bay-1-1.tif,1.4142135,45.0,2.9292927,4.6464643
50-22-bay-1-1.tif,13.341664,77.00539,4.935065,4.6464643
50-22-bay-1-1.tif,12.369317,75.96376,6.7965364,4.6608944
50-22-bay-1-1.tif,17.20465,-54.462322,2.7128425,4.6753244
50-22-bay-1-1.tif,8.944272,-63.434948,5.2092347,4.6753244
50-22-bay-1-1.tif,5.8309517,30.963753,5.367965,4.6753244
50-22-bay-1-1.tif,8.944272,26.565048,7.1428566,4.6753244
50-22-bay-1-1.tif,3.6055512,-33.690067,2.9725828,4.7041845
50-22-bay-1-1.tif,3.6055512,33.69007,3.0158727,4.7041845
50-22-bay-1-1.tif,4.1231055,75.96376,4.357864,4.7041845
50-22-bay-1-1.tif,1.4142135,45.0,5.165945,4.7041845
50-22-bay-1-1.tif,2.236068,26.565048,4.329004,4.7186146
50-22-bay-1-1.tif,35.468296,21.501434,5.6998553,4.7186146
50-22-bay-1-1.tif,1.4142135,45.0,7.0129867,4.7330446
50-22-bay-1-1.tif,1.4142135,45.0,5.454545,4.7474747
50-22-bay-1-1.tif,1.4142135,45.0,3.3189032,4.7619042
50-22-bay-1-1.tif,3.6055512,-56.309933,4.357864,4.7619042
50-22-bay-1-1.tif,8.944272,26.565048,7.0129867,4.7763343
50-22-bay-1-1.tif,1.4142135,45.0,2.6551225,4.7907643
50-22-bay-1-1.tif,19.646883,-14.743561,4.271284,4.7907643
50-22-bay-1-1.tif,50.0,-36.869896,4.7186146,4.7907643
50-22-bay-1-1.tif,9.848858,23.962486,5.1948047,4.7907643
50-22-bay-1-1.tif,10.440307,16.699242,5.425685,4.7907643
50-22-bay-1-1.tif,30.675724,70.974396,3.333333,4.8051944
50-22-bay-1-1.tif,2.828427,45.0,3.9971137,4.8051944
50-22-bay-1-1.tif,5.8309517,30.963753,7.200577,4.8196244
50-22-bay-1-1.tif,3.6055512,-33.690067,3.9393938,4.8340545
50-22-bay-1-1.tif,21.470911,-27.758541,2.5685425,4.8484845
50-22-bay-1-1.tif,4.1231055,75.96376,2.5396824,4.8629146
50-22-bay-1-1.tif,4.472136,26.565048,7.1139965,4.8773446
50-22-bay-1-1.tif,5.0,53.130096,3.9538238,4.8917747
50-22-bay-1-1.tif,4.472136,-63.434948,3.8528135,4.9206347
50-22-bay-1-1.tif,1.4142135,45.0,7.1861467,4.9206347
50-22-bay-1-1.tif,1.4142135,45.0,7.3160167,4.9206347
50-22-bay-1-1.tif,15.264338,58.3925,5.497835,4.935065
50-22-bay-1-1.tif,1.4142135,45.0,7.229437,4.949495
50-22-bay-1-1.tif,56.938564,-30.618607,5.0072145,4.9639244
50-22-bay-1-1.tif,19.313208,21.250504,7.1572866,4.9639244
50-22-bay-1-1.tif,6.4031243,51.340195,7.373737,4.9639244
50-22-bay-1-1.tif,18.681541,15.524109,5.497835,4.9783545
50-22-bay-1-1.tif,1.4142135,45.0,7.344877,5.0072145
50-22-bay-1-1.tif,8.246211,75.96376,5.093795,5.0360746
50-22-bay-1-1.tif,12.369317,75.96376,7.460317,5.0360746
50-22-bay-1-1.tif,1.4142135,45.0,5.627705,5.0649347
50-22-bay-1-1.tif,16.27882,47.489548,5.6854253,5.0649347
50-22-bay-1-1.tif,4.2426405,-45.0,7.388167,5.0649347
50-22-bay-1-1.tif,3.6055512,-56.309933,3.6940835,5.079365
50-22-bay-1-1.tif,1.4142135,45.0,4.227994,5.079365
50-22-bay-1-1.tif,3.1622777,71.56505,5.0072145,5.079365
50-22-bay-1-1.tif,2.236068,26.565048,5.093795,5.093795
50-22-bay-1-1.tif,15.132746,7.5946426,4.256854,5.108225
50-22-bay-1-1.tif,16.40122,52.43141,7.633477,5.108225
50-22-bay-1-1.tif,5.0990195,11.309929,7.373737,5.122655
50-22-bay-1-1.tif,18.384777,-67.619865,2.9725828,5.137085
50-22-bay-1-1.tif,3.1622777,71.56505,7.546897,5.137085
50-22-bay-1-1.tif,7.81025,39.805573,2.8138525,5.151515
50-22-bay-1-1.tif,3.6055512,-33.690067,7.3015866,5.151515
50-22-bay-1-1.tif,8.485281,-45.0,7.388167,5.151515
50-22-bay-1-1.tif,15.6205,-50.194427,2.3953822,5.165945
