image,time_in_serie,segment_id,length,direction,startx,starty,endx,endy,apex_id,intensity,intensity_ratio,diameter,repx,repy
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,af3e2d42-2a5c-4cfd-b4f2-94e53b72205d,26.172504,6.58195345806314,1305,1166,1308,1192,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,75ab02d4-0849-4f3c-9956-8cea6c87b699,79.397736,40.91439109475249,1331,1171,1383,1231,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,bf3fbf79-e85e-4764-bb91-494941f86b20,59.5063,24.84238224182218,1369,1171,1394,1225,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,b2bf89dd-5e19-49ab-9a2b-53507ecf47d1,20.615528,75.96375270748302,858,1173,878,1178,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,bc729ca2-0643-41ed-8e69-55621f397535,101.17806,42.997462187822975,1119,1173,1188,1247,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,1ebf46d1-e256-4259-8b33-60b7d1415ff0,26.683329,77.00538387666666,903,1182,929,1188,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,981bc3d4-fe5e-45c2-b9bd-085f00d1efdb,209.15306,20.42778372794217,642,1183,569,1379,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,d1d27201-0831-4d13-b98e-75f43286e7e6,36.345562,82.09286257383832,499,1186,463,1191,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,5f9cd207-a82a-493e-85b5-98c256a5ad21,140.60228,5.30511652813027,858,1187,845,1327,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,58dac5ca-e10b-4570-8f5b-4e444a2cc566,24.839485,40.10091419811329,1034,1187,1018,1206,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,15883e53-27ff-4510-b9d3-8fb7c572c95f,38.8973,46.04162285938429,826,1188,854,1215,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,3e6c4cf4-e446-449d-8686-9b99229b7596,69.12308,14.237282754836116,1314,1193,1297,1260,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,ef9e2b46-50f6-4078-aa8c-a4b03f5e12ac,30.232433,34.215695360150136,747,1198,730,1223,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,c19be25e-5fd4-4d08-9dd0-8985252f0dec,21.633308,33.690071322382636,988,1199,976,1217,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,7e7a7876-03bf-482f-8c66-be0b0cbdbd6d,80.77747,21.801418098792453,1062,1206,1092,1281,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,da6dbf7f-fcdc-42d1-9cf7-f853a91eac2d,26.400757,37.30395309948375,1100,1211,1116,1232,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,e6919de3-e825-4834-a514-bdf8bfa19c9d,20.615528,67.16634474661089,1431,1214,1412,1222,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,fd8d899f-f684-4271-a974-e342a82abea9,21.095022,5.4403283194305345,1016,1219,1018,1240,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,0f2c86c8-e4fa-4b81-871e-ba9685b2ca45,22.203604,35.837648088465414,697,1221,710,1239,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,4df9b21f-0d9a-4d2b-9e0b-9142ea87b44d,27.202942,36.02736342285169,1386,1226,1402,1248,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,5350ac24-6c07-4a82-a466-3a9961a1f598,21.095022,31.429579235431902,1015,1227,1004,1245,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,d832f4bf-7ec8-4cfb-a6c4-7d2bd28ac742,30.610456,38.36749551552475,1398,1229,1417,1253,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,cce496dc-15d3-432c-b459-5ebd2c451c8a,31.257,7.352371475683924,1383,1231,1387,1262,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,4ea3d950-81e4-4a01-842f-fb60af3b6ac3,54.571056,13.781601220660207,558,1233,571,1286,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,2898ed6a-af53-4d83-b002-5fe3c3d76aad,33.42155,51.072451967579866,537,1234,511,1255,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,6168d0ce-ba48-4dd3-b45f-8c00ac6d8c33,52.801514,52.69605760167428,701,1240,743,1272,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,193f9fb4-d97a-473c-82b2-35d9c8df28b5,28.84441,33.690071322382636,1027,1241,1011,1265,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,de290c19-fcad-4d7b-bd1a-2c4923f356fd,48.76474,15.461226699836402,1681,1247,1694,1294,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,b43c09ad-9e76-402f-a4a1-b71b693752d0,19.313208,21.250493673848553,597,1252,590,1270,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,077c1e63-001a-4aff-83af-21deeee72aba,30.594116,11.309945638838713,510,1254,504,1284,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,081db026-3fc1-425c-8031-6fea18979a1f,30.413813,46.332206427433334,1177,1261,1199,1282,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,756f0d5a-83bf-4650-ac25-e4d186479786,32.24903,7.125008138592534,1057,1264,1061,1296,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,8a021af6-8aee-4287-9116-e4ddba102c44,17.464249,23.629367965984613,1424,1264,1431,1280,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,2c2941f8-4471-4d70-9ff3-cf0b575d1dac,34.713108,11.633641963983962,844,1271,837,1305,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,e0b23cf0-3b99-4137-8cf4-d3850fad0d42,28.635643,24.77514449314191,1310,1271,1298,1297,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,cc7052f7-4b7c-4b62-ab09-377bf8092131,25.23886,56.309938012284704,748,1275,769,1289,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,ab0c3aad-9dfd-4ccb-b120-52817a54184b,66.52819,42.56336268493362,1425,1281,1470,1330,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,e2b7b27d-8838-4ded-9168-8ba74b735dff,33.06055,3.468234139994422,548,1286,550,1319,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,5891e102-e2bc-4d03-9a8c-a26c29df3f8c,43.68066,15.945405149720273,1392,1286,1404,1328,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,dded6ab8-b748-4b1a-8630-d296a7673b2a,14.422205,56.30993664579404,579,1287,567,1295,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,bb864f9e-8d33-45ea-8d13-e5d525144025,53.75872,9.637534205916722,1694,1291,1703,1344,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,352af4ba-abfe-4f30-a820-70ced61812f7,62.936478,44.35624499443631,925,1300,881,1345,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,f6e66f37-5d6d-4a10-9716-96186bf98aef,20.615528,39.09387110688661,997,1312,984,1328,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,f94a2776-9d98-4f9b-9c34-4684c9c618b5,106.51291,24.399429447277868,1415,1322,1371,1419,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,5d07dec9-a306-49c3-8b02-4dd84e6ce456,17.464249,23.62936659949395,867,1325,860,1341,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,7adad447-69da-417b-a86e-91023e64d52c,17.888544,63.43494546763185,1437,1328,1453,1336,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,32254429-fb44-4575-b77f-d38cc9233d6f,35.805027,54.09029045657064,1454,1331,1483,1352,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,ddfebfac-9c2b-475e-ad6c-ead442175074,28.635643,65.2248648415254,692,1346,718,1358,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,85d2a21f-9e6a-44ab-bc0e-06df2c374284,108.706024,39.400657250137556,1483,1352,1552,1436,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,7e015727-948b-4436-b806-867c9871695c,57.384666,48.53229095487379,844,1353,801,1391,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,a08222bc-bb00-48a1-b598-5e9ab10ddea7,24.207438,51.709831560547116,559,1361,540,1376,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,f3ebc964-dc9c-4895-b392-46c9f3937c10,21.587032,13.392497637532244,1198,1363,1193,1384,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,26232b2e-929d-478f-a33e-b43449597157,64.070274,34.18613430142233,866,1364,830,1417,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,24940810-49af-44a0-b829-7d9a58ef94b3,42.426407,8.130110089604273,959,1380,953,1422,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,d96db31c-ccb2-40e8-96df-1a325cd309d0,46.957428,26.565063867035462,525,1387,504,1429,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,b118226b-6b16-4fda-877e-2ece3a0c179a,98.0612,11.768278652903234,806,1405,786,1501,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,246677aa-eb11-4b33-9a05-6eddcd299490,36.891735,57.17145572656443,769,1423,738,1443,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,44d702ee-6b1b-4845-839e-566d83539c6d,90.97253,33.34069485244879,883,1423,933,1499,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,9ac15caa-a42b-4d5e-9e4b-5f32f1592a53,51.0392,34.62416799327357,1168,1434,1139,1476,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,5f79ff96-649b-4570-b5c4-4f16e3fea027,27.45906,56.888646280281534,1065,1446,1088,1461,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,754905a7-4bb9-4367-b302-7a3754be3033,42.579338,9.462324826836891,957,1450,950,1492,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,f92bc67d-1c09-4aff-a857-1744a714d679,48.754486,25.513870433013807,761,1451,740,1495,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,3cf0d900-7888-42ab-84c8-0d7bd55793ae,72.00694,62.72323838962589,703,1469,639,1502,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,66871812-371e-4161-bc0f-f600bf4d5806,31.112698,44.99999169020066,1198,1480,1220,1502,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,83b4897a-f10b-4ecc-b44f-3625879e4a2e,60.00833,23.574697765377152,1131,1485,1107,1540,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,f9d60762-577a-4457-9075-d74543df0f8b,29.410883,35.31120306150683,1198,1488,1181,1512,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,ee337234-8d30-4f32-aa77-aa08a0f128ad,22.022715,39.472456198692726,1011,1493,1025,1510,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,e167c8da-d5b4-4563-827a-66d710d705f6,27.658634,49.39871547795889,740,1500,761,1518,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,16da596a-3c75-465f-8101-9881f2f429f4,23.345236,43.26428899144801,774,1507,758,1524,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,04c95620-a8a2-4e23-a2e3-e8096b68103a,62.641838,16.69923946803624,1070,1514,1088,1574,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,abb06d56-ae40-45b6-8523-2a1231e7469c,54.56189,41.284723951550575,1033,1515,1069,1556,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,c217b444-6aaf-4d45-9726-dfc00466747f,35.902645,12.87501518525545,929,1517,921,1552,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,d0872f16-ec33-443f-837e-f50104e82a45,59.548298,49.08561823991488,385,1523,340,1562,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,0030b41a-1d56-4263-aff7-61fb8a1eef8b,47.38143,45.85510268703891,1159,1530,1125,1563,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,67049dc1-b0ec-41bc-a547-f02a1dc25757,117.80068,37.06445797993575,755,1531,684,1625,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,d09c8651-b01c-47bb-842d-f1dd9b4b2651,81.596565,19.32317958110167,785,1541,812,1618,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,0f761d06-1064-4c39-b8cc-acd59094e995,37.48333,43.91907190642047,1120,1541,1094,1568,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,6695b94e-d1e8-4eb5-8a6f-7f1372105365,130.69812,9.246109724961627,967,1548,988,1677,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,dab09391-d95d-4c17-bb0d-79502929504a,13.453624,48.01278676660263,1130,1553,1120,1562,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,77d6ab3f-45a3-4a3c-b116-592b983a9f3c,23.259407,25.463354353912393,847,1554,837,1575,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,272d7747-9598-4a32-9f1a-4aa9d4f73361,109.77249,6.80131044695662,903,1563,890,1672,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,2d7a756e-3ed6-4042-91b1-6d567819da5f,19.79899,45.00000398408835,1124,1565,1110,1579,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,e5250731-84d3-43a2-b4ec-08c0041cc363,33.24154,21.161265449022153,1061,1571,1073,1602,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,22e6c37b-6ec9-4151-85f5-14b2594d74fd,28.653097,29.24883643723024,1088,1577,1074,1602,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,6bd9feea-72ea-48ca-8a7d-07e47e153260,53.450912,17.41796524752766,1060,1583,1044,1634,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,6f0de71a-9147-4017-841a-421a3259b4c7,34.132095,5.042454773408281,914,1588,911,1622,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,7ed59571-7a12-432e-ac9e-9ed1e6c4d6c6,35.77709,26.56503791276947,1074,1603,1090,1635,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,ab70009b-9983-4ced-bd04-60a0b5e85065,58.0,46.39717518681846,1049,1621,1091,1661,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,b0586269-41f1-4ec8-bb1e-fc46dfc46454,35.608986,38.15723497211508,1173,1625,1195,1653,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,29c01f31-4dce-4e94-aa77-a0aea6c9ce77,22.472204,20.85445198501452,909,1628,901,1649,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,24f7e8d8-4b71-4ae6-ac76-6988bf0e5751,25.632011,20.556056047045672,1123,1629,1132,1653,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,06065403-e668-4a75-b6fd-69bb5bc44c06,27.513634,19.093492613201846,1048,1634,1039,1660,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,eba3716c-a927-438d-8541-e57c0357b478,17.464249,23.62936659949395,888,1674,881,1690,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,3a4c86df-b29f-4796-aa5b-f3509a9e8235,34.132095,31.827452781454156,732,1675,750,1704,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,03e84dae-94aa-4e9b-9883-23969c2b9ad4,28.460499,18.434953094185886,890,1676,881,1703,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,a49bf924-781b-4f21-a919-325e00af66df,34.43835,25.820984425344932,1003,1684,1018,1715,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,e5502c0f-102a-45dc-8843-9d7b103d8bd9,27.202942,17.10273835695324,822,1693,814,1719,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,2c7fff6a-1c1d-4a97-87b7-a3a2d38260fa,49.648766,9.272610858941277,889,1695,897,1744,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,1e6ea263-02ac-42b4-a4bc-0a7d66d5740f,32.55764,47.48956832191362,1321,1703,1345,1725,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,79f36ddc-be41-48b6-9cb1-a3e546113a94,22.847319,23.198600228919588,813,1714,804,1735,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,c42f8e86-e81c-4642-a674-578e60334fac,143.12582,55.53271712625059,1028,1716,1146,1797,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,c2823a0c-9242-4c74-b7b5-8c5e1de0a65d,35.0,36.869906871617104,991,1731,970,1759,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,619501f2-71c5-40e3-85ef-241df7848cde,50.24938,47.41951790178598,1200,1747,1237,1781,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,35ec638f-3901-4fd4-a461-6b7322b459d5,24.41311,34.99201602770444,1147,1750,1161,1770,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,eca7ecf9-d9c0-4dc3-8402-c8afa54505bf,68.942,23.962489952184455,1073,1771,1101,1834,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,64f43f77-75be-4ee1-b642-a8ffb098bcb2,61.0,10.388853648127451,885,1772,874,1832,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,387e46e9-43b0-4bd8-b749-51ff8f301bd3,77.62087,21.938486335056268,916,1782,945,1854,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,f611cb32-fb3c-469b-b9db-15a4cd0290be,20.615528,67.16635977347988,1157,1805,1176,1813,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,b7b1cb11-e171-43cb-b81e-11e04b58c830,42.201897,53.673184464336316,1156,1807,1190,1832,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,7304e078-3559-4d4f-bf66-f0ec743199bf,57.45433,58.52316519017893,1027,1817,1076,1847,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,4558eae0-f794-4792-80ea-d24b0dc537d8,20.808653,35.21760351561164,1185,1819,1197,1836,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,989e7215-8ee0-4ecc-bc39-3d7bc61384d8,48.60041,53.36588059319905,973,1830,1012,1859,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,1c0f4a50-2df9-432d-ad0c-78b5ced45316,42.426407,44.99999169020066,1203,1836,1233,1866,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,07aa9764-eb16-4bfe-a66f-cc1abe4c7fa9,85.42248,27.16497304221602,849,1845,810,1921,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,4998893b-6ff0-40a6-a420-8aa4cca13c50,152.20053,60.908813663481,1082,1848,1215,1922,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,af8cae0e-f715-4f80-945d-b8e10a16bdb7,29.529646,28.30075290540975,1294,1885,1308,1911,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,60becaea-59bb-4fdc-99f6-f356708595b0,36.23534,39.40065588364689,816,1901,793,1929,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,f528777f-7022-4fe9-a6ec-e53aed019280,59.405388,53.901722593964905,1062,1901,1110,1936,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,691532e4-e953-4dc6-968e-8d5881fafbb6,49.648766,55.6697853625144,1111,1930,1152,1958,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,bcd8afbd-a212-4aac-9c92-43c9785d7a97,32.984844,75.96376500137069,822,1955,790,1963,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,7e189ddd-26ee-451d-b7ad-22eb1a3b2dac,33.526108,72.64597465777098,962,1970,994,1980,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,53f47164-0b4f-4e77-a807-7d234882dc6f,49.40648,54.05788667265742,890,1982,850,2011,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,f50d7e6f-c886-46e4-8635-25a1b792e8bc,70.66116,63.07231569772691,886,2014,823,2046,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,6c8a0f95-43dc-476a-86df-a52aadf88fc7,33.970577,47.38593932533553,895,2022,870,2045,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,a2e74165-42ce-4996-98c0-f9c3466c44ef,57.45433,58.52316382368829,894,2051,845,2081,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,656e31a0-aa6e-41b1-ab37-7fde8cd1d3f0,99.80982,37.673601570874155,911,2063,850,2142,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,a6412f48-1b25-461c-91f7-c3eb3ebdfd64,73.97973,9.335010100707848,962,2123,950,2196,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,02752d23-757e-4b40-b261-9d70889dd263,20.248457,57.09475270218519,900,2161,883,2172,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,07ab2d4d-907e-4ffa-a2bd-ef855a43333d,18.35756,60.64224367406308,888,2189,872,2198,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,9f5fbbb1-18dd-45a3-ad81-42691ce84cd5,35.0,53.13010109655957,943,2229,915,2250,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,f0b420db-436d-4f54-b80e-fc7ce73756db,31.622776,71.56505624048145,954,2264,984,2274,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,25da2f26-2117-46e2-9b3a-a79fb5d50bd0,31.112698,44.99999169020066,937,2295,959,2317,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,43d3cf37-23fc-4d9f-9472-022f9b7034ee,26.41969,60.52410872217854,912,2326,889,2339,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,c787ebe8-4b7d-47b0-b778-6f18ecae035e,21.023796,64.6538337061557,889,2412,908,2421,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1,bc4b80d1-7e3e-4e07-96f3-9548530d7c0e,23.537205,77.73523057061755,906,2422,929,2427,-1,-1,-1,-1,-1,-1
