"","experiment","das","genotype","light","plant","aq","x","y","angle","count"
"848","32","20","col","dark","15","1.tif",0,14.350649,16,0
"849","32","20","col","dark","15","1.tif",0,14.350649,14,0.683159589767456
"850","32","20","col","dark","15","1.tif",0,14.350649,12,0.111187107861042
"851","32","20","col","dark","15","1.tif",0,14.350649,10,3.0959677696228
"852","32","20","col","dark","15","1.tif",0,14.350649,8,0
"853","32","20","col","dark","15","1.tif",0,14.350649,6,4.1236629486084
"854","32","20","col","dark","15","1.tif",0,14.350649,4,0.990560293197632
"855","32","20","col","dark","15","1.tif",0,14.350649,2,3.34093618392944
"856","32","20","col","dark","15","1.tif",0,14.350649,1.27222193825778e-13,12.6589279174805
"857","32","20","col","dark","15","1.tif",0,14.350649,2,5.46596717834473
"858","32","20","col","dark","15","1.tif",0,14.350649,4,3.24263453483582
"859","32","20","col","dark","15","1.tif",0,14.350649,6,0.933496475219727
"860","32","20","col","dark","15","1.tif",0,14.350649,8,4.91928958892822
"861","32","20","col","dark","15","1.tif",0,14.350649,10,3.27744579315186
"862","32","20","col","dark","15","1.tif",0,14.350649,12,0
"863","32","20","col","dark","15","1.tif",0,14.350649,14,1.31114423274994
"864","32","20","col","dark","15","1.tif",0,14.350649,16,3.89235258102417
"865","32","20","col","dark","15","1.tif",0,14.350649,18,0
"866","32","20","col","dark","15","1.tif",0,14.350649,20,3.37181949615479
"867","32","20","col","dark","15","1.tif",0,14.350649,22,0.710134148597717
"868","32","20","col","dark","15","1.tif",0,14.350649,24,2.05078649520874
"869","32","20","col","dark","15","1.tif",0,14.350649,26,0
"870","32","20","col","dark","15","1.tif",0,14.350649,28,0.0452790111303329
"871","32","20","col","dark","15","1.tif",0,14.350649,30,0.354529023170471
"872","32","20","col","dark","15","1.tif",0,14.350649,32,4.63409519195557
"873","32","20","col","dark","15","1.tif",0,14.350649,34,1.3697338104248
"874","32","20","col","dark","15","1.tif",0,14.350649,36,0.00277268677018583
"875","32","20","col","dark","15","1.tif",0,14.350649,38,0
"876","32","20","col","dark","15","1.tif",0,14.350649,40,0.571083784103394
"877","32","20","col","dark","15","1.tif",0,14.350649,42,2.27811861038208
"878","32","20","col","dark","15","1.tif",0,14.350649,44,0.00347789959050715
"879","32","20","col","dark","15","1.tif",0,14.350649,46,0.156832203269005
"880","32","20","col","dark","15","1.tif",0,14.350649,48,2.28437662124634
"881","32","20","col","dark","15","1.tif",0,14.350649,50,1.22241282463074
"882","32","20","col","dark","15","1.tif",0,14.350649,52,0.0227628815919161
"883","32","20","col","dark","15","1.tif",0,14.350649,54,0
"884","32","20","col","dark","15","1.tif",0,14.350649,56,0.414703220129013
"885","32","20","col","dark","15","1.tif",0,14.350649,58,2.50201416015625
"886","32","20","col","dark","15","1.tif",0,14.350649,60,0
"887","32","20","col","dark","15","1.tif",0,14.350649,62,0.0670953169465065
"888","32","20","col","dark","15","1.tif",0,14.350649,64,0
"889","32","20","col","dark","15","1.tif",0,14.350649,66,1.75319063663483
"890","32","20","col","dark","15","1.tif",0,14.350649,68,0
"891","32","20","col","dark","15","1.tif",0,14.350649,70,0.698041319847107
"892","32","20","col","dark","15","1.tif",0,14.350649,72,0
"893","32","20","col","dark","15","1.tif",0,14.350649,74,0.125109672546387
"894","32","20","col","dark","15","1.tif",0,14.350649,76,0
"895","32","20","col","dark","15","1.tif",0,14.350649,78,0.00851754751056433
"896","32","20","col","dark","15","1.tif",0,14.350649,80,0
"897","32","20","col","dark","15","1.tif",0,14.350649,82,0
"898","32","20","col","dark","15","1.tif",0,14.350649,84,0
"899","32","20","col","dark","15","1.tif",0,14.350649,86,4.94599485397339
"900","32","20","col","dark","15","1.tif",0,14.350649,88,1.45840394496918
"901","32","20","col","dark","15","1.tif",0,19.1342,90,NA
"902","32","20","col","dark","15","1.tif",0,19.1342,88,NA
"903","32","20","col","dark","15","1.tif",0,19.1342,86,NA
"904","32","20","col","dark","15","1.tif",0,19.1342,84,NA
"905","32","20","col","dark","15","1.tif",0,19.1342,82,NA
"906","32","20","col","dark","15","1.tif",0,19.1342,80,NA
"907","32","20","col","dark","15","1.tif",0,19.1342,78,NA
"908","32","20","col","dark","15","1.tif",0,19.1342,76,NA
"909","32","20","col","dark","15","1.tif",0,19.1342,74,NA
"910","32","20","col","dark","15","1.tif",0,19.1342,72,NA
"911","32","20","col","dark","15","1.tif",0,19.1342,70,NA
"912","32","20","col","dark","15","1.tif",0,19.1342,68,NA
"913","32","20","col","dark","15","1.tif",0,19.1342,66,NA
"914","32","20","col","dark","15","1.tif",0,19.1342,64,NA
"915","32","20","col","dark","15","1.tif",0,19.1342,62,NA
"916","32","20","col","dark","15","1.tif",0,19.1342,60,NA
"917","32","20","col","dark","15","1.tif",0,19.1342,58,NA
"918","32","20","col","dark","15","1.tif",0,19.1342,56,NA
"919","32","20","col","dark","15","1.tif",0,19.1342,54,NA
"920","32","20","col","dark","15","1.tif",0,19.1342,52,NA
"921","32","20","col","dark","15","1.tif",0,19.1342,50,NA
"922","32","20","col","dark","15","1.tif",0,19.1342,48,NA
"923","32","20","col","dark","15","1.tif",0,19.1342,46,NA
"924","32","20","col","dark","15","1.tif",0,19.1342,44,NA
"925","32","20","col","dark","15","1.tif",0,19.1342,42,NA
"926","32","20","col","dark","15","1.tif",0,19.1342,40,NA
"927","32","20","col","dark","15","1.tif",0,19.1342,38,NA
"928","32","20","col","dark","15","1.tif",0,19.1342,36,NA
"929","32","20","col","dark","15","1.tif",0,19.1342,34,NA
"930","32","20","col","dark","15","1.tif",0,19.1342,32,NA
"931","32","20","col","dark","15","1.tif",0,19.1342,30,NA
"932","32","20","col","dark","15","1.tif",0,19.1342,28,NA
"933","32","20","col","dark","15","1.tif",0,19.1342,26,NA
"934","32","20","col","dark","15","1.tif",0,19.1342,24,NA
"935","32","20","col","dark","15","1.tif",0,19.1342,22,NA
"936","32","20","col","dark","15","1.tif",0,19.1342,20,NA
"937","32","20","col","dark","15","1.tif",0,19.1342,18,NA
"938","32","20","col","dark","15","1.tif",0,19.1342,16,NA
"939","32","20","col","dark","15","1.tif",0,19.1342,14,NA
"940","32","20","col","dark","15","1.tif",0,19.1342,12,NA
"941","32","20","col","dark","15","1.tif",0,19.1342,10,NA
"942","32","20","col","dark","15","1.tif",0,19.1342,8,NA
"943","32","20","col","dark","15","1.tif",0,19.1342,6,NA
"944","32","20","col","dark","15","1.tif",0,19.1342,4,NA
"945","32","20","col","dark","15","1.tif",0,19.1342,2,NA
"946","32","20","col","dark","15","1.tif",0,19.1342,1.27222193825778e-13,NA
"947","32","20","col","dark","15","1.tif",0,19.1342,2,NA
"948","32","20","col","dark","15","1.tif",0,19.1342,4,NA
"949","32","20","col","dark","15","1.tif",0,19.1342,6,NA
"950","32","20","col","dark","15","1.tif",0,19.1342,8,NA
"951","32","20","col","dark","15","1.tif",0,19.1342,10,NA
"952","32","20","col","dark","15","1.tif",0,19.1342,12,NA
"953","32","20","col","dark","15","1.tif",0,19.1342,14,NA
"954","32","20","col","dark","15","1.tif",0,19.1342,16,NA
"955","32","20","col","dark","15","1.tif",0,19.1342,18,NA
"956","32","20","col","dark","15","1.tif",0,19.1342,20,NA
"957","32","20","col","dark","15","1.tif",0,19.1342,22,NA
"958","32","20","col","dark","15","1.tif",0,19.1342,24,NA
"959","32","20","col","dark","15","1.tif",0,19.1342,26,NA
"960","32","20","col","dark","15","1.tif",0,19.1342,28,NA
"961","32","20","col","dark","15","1.tif",0,19.1342,30,NA
"962","32","20","col","dark","15","1.tif",0,19.1342,32,NA
"963","32","20","col","dark","15","1.tif",0,19.1342,34,NA
"964","32","20","col","dark","15","1.tif",0,19.1342,36,NA
"965","32","20","col","dark","15","1.tif",0,19.1342,38,NA
"966","32","20","col","dark","15","1.tif",0,19.1342,40,NA
"967","32","20","col","dark","15","1.tif",0,19.1342,42,NA
"968","32","20","col","dark","15","1.tif",0,19.1342,44,NA
"969","32","20","col","dark","15","1.tif",0,19.1342,46,NA
"970","32","20","col","dark","15","1.tif",0,19.1342,48,NA
"971","32","20","col","dark","15","1.tif",0,19.1342,50,NA
"972","32","20","col","dark","15","1.tif",0,19.1342,52,NA
"973","32","20","col","dark","15","1.tif",0,19.1342,54,NA
"974","32","20","col","dark","15","1.tif",0,19.1342,56,NA
"975","32","20","col","dark","15","1.tif",0,19.1342,58,NA
"976","32","20","col","dark","15","1.tif",0,19.1342,60,NA
"977","32","20","col","dark","15","1.tif",0,19.1342,62,NA
"978","32","20","col","dark","15","1.tif",0,19.1342,64,NA
"979","32","20","col","dark","15","1.tif",0,19.1342,66,NA
"980","32","20","col","dark","15","1.tif",0,19.1342,68,NA
"981","32","20","col","dark","15","1.tif",0,19.1342,70,NA
"982","32","20","col","dark","15","1.tif",0,19.1342,72,NA
"983","32","20","col","dark","15","1.tif",0,19.1342,74,NA
"984","32","20","col","dark","15","1.tif",0,19.1342,76,NA
"985","32","20","col","dark","15","1.tif",0,19.1342,78,NA
"986","32","20","col","dark","15","1.tif",0,19.1342,80,NA
"987","32","20","col","dark","15","1.tif",0,19.1342,82,NA
"988","32","20","col","dark","15","1.tif",0,19.1342,84,NA
"989","32","20","col","dark","15","1.tif",0,19.1342,86,NA
"990","32","20","col","dark","15","1.tif",0,19.1342,88,NA
"991","32","20","col","dark","15","1.tif",0,23.917747,90,NA
"992","32","20","col","dark","15","1.tif",0,23.917747,88,NA
"993","32","20","col","dark","15","1.tif",0,23.917747,86,NA
"994","32","20","col","dark","15","1.tif",0,23.917747,84,NA
"995","32","20","col","dark","15","1.tif",0,23.917747,82,NA
"996","32","20","col","dark","15","1.tif",0,23.917747,80,NA
"997","32","20","col","dark","15","1.tif",0,23.917747,78,NA
"998","32","20","col","dark","15","1.tif",0,23.917747,76,NA
"999","32","20","col","dark","15","1.tif",0,23.917747,74,NA
"1000","32","20","col","dark","15","1.tif",0,23.917747,72,NA
"1001","32","20","col","dark","15","1.tif",0,23.917747,70,NA
"1002","32","20","col","dark","15","1.tif",0,23.917747,68,NA
"1003","32","20","col","dark","15","1.tif",0,23.917747,66,NA
"1004","32","20","col","dark","15","1.tif",0,23.917747,64,NA
"1005","32","20","col","dark","15","1.tif",0,23.917747,62,NA
"1006","32","20","col","dark","15","1.tif",0,23.917747,60,NA
"1007","32","20","col","dark","15","1.tif",0,23.917747,58,NA
"1008","32","20","col","dark","15","1.tif",0,23.917747,56,NA
"1009","32","20","col","dark","15","1.tif",0,23.917747,54,NA
"1010","32","20","col","dark","15","1.tif",0,23.917747,52,NA
"1011","32","20","col","dark","15","1.tif",0,23.917747,50,NA
"1012","32","20","col","dark","15","1.tif",0,23.917747,48,NA
"1013","32","20","col","dark","15","1.tif",0,23.917747,46,NA
"1014","32","20","col","dark","15","1.tif",0,23.917747,44,NA
"1015","32","20","col","dark","15","1.tif",0,23.917747,42,NA
"1016","32","20","col","dark","15","1.tif",0,23.917747,40,NA
"1017","32","20","col","dark","15","1.tif",0,23.917747,38,NA
"1018","32","20","col","dark","15","1.tif",0,23.917747,36,NA
"1019","32","20","col","dark","15","1.tif",0,23.917747,34,NA
"1020","32","20","col","dark","15","1.tif",0,23.917747,32,NA
"1021","32","20","col","dark","15","1.tif",0,23.917747,30,NA
"1022","32","20","col","dark","15","1.tif",0,23.917747,28,NA
"1023","32","20","col","dark","15","1.tif",0,23.917747,26,NA
"1024","32","20","col","dark","15","1.tif",0,23.917747,24,NA
"1025","32","20","col","dark","15","1.tif",0,23.917747,22,NA
"1026","32","20","col","dark","15","1.tif",0,23.917747,20,NA
"1027","32","20","col","dark","15","1.tif",0,23.917747,18,NA
"1028","32","20","col","dark","15","1.tif",0,23.917747,16,NA
"1029","32","20","col","dark","15","1.tif",0,23.917747,14,NA
"1030","32","20","col","dark","15","1.tif",0,23.917747,12,NA
"1031","32","20","col","dark","15","1.tif",0,23.917747,10,NA
"1032","32","20","col","dark","15","1.tif",0,23.917747,8,NA
"1033","32","20","col","dark","15","1.tif",0,23.917747,6,NA
"1034","32","20","col","dark","15","1.tif",0,23.917747,4,NA
"1035","32","20","col","dark","15","1.tif",0,23.917747,2,NA
"1036","32","20","col","dark","15","1.tif",0,23.917747,1.27222193825778e-13,NA
"1037","32","20","col","dark","15","1.tif",0,23.917747,2,NA
"1038","32","20","col","dark","15","1.tif",0,23.917747,4,NA
"1039","32","20","col","dark","15","1.tif",0,23.917747,6,NA
"1040","32","20","col","dark","15","1.tif",0,23.917747,8,NA
"1041","32","20","col","dark","15","1.tif",0,23.917747,10,NA
"1042","32","20","col","dark","15","1.tif",0,23.917747,12,NA
"1043","32","20","col","dark","15","1.tif",0,23.917747,14,NA
"1044","32","20","col","dark","15","1.tif",0,23.917747,16,NA
"1045","32","20","col","dark","15","1.tif",0,23.917747,18,NA
"1046","32","20","col","dark","15","1.tif",0,23.917747,20,NA
"1047","32","20","col","dark","15","1.tif",0,23.917747,22,NA
"1048","32","20","col","dark","15","1.tif",0,23.917747,24,NA
"1049","32","20","col","dark","15","1.tif",0,23.917747,26,NA
"1050","32","20","col","dark","15","1.tif",0,23.917747,28,NA
"1051","32","20","col","dark","15","1.tif",0,23.917747,30,NA
"1052","32","20","col","dark","15","1.tif",0,23.917747,32,NA
"1053","32","20","col","dark","15","1.tif",0,23.917747,34,NA
"1054","32","20","col","dark","15","1.tif",0,23.917747,36,NA
"1055","32","20","col","dark","15","1.tif",0,23.917747,38,NA
"1056","32","20","col","dark","15","1.tif",0,23.917747,40,NA
"1057","32","20","col","dark","15","1.tif",0,23.917747,42,NA
"1058","32","20","col","dark","15","1.tif",0,23.917747,44,NA
"1059","32","20","col","dark","15","1.tif",0,23.917747,46,NA
"1060","32","20","col","dark","15","1.tif",0,23.917747,48,NA
"1061","32","20","col","dark","15","1.tif",0,23.917747,50,NA
"1062","32","20","col","dark","15","1.tif",0,23.917747,52,NA
"1063","32","20","col","dark","15","1.tif",0,23.917747,54,NA
"1064","32","20","col","dark","15","1.tif",0,23.917747,56,NA
"1065","32","20","col","dark","15","1.tif",0,23.917747,58,NA
"1066","32","20","col","dark","15","1.tif",0,23.917747,60,NA
"1067","32","20","col","dark","15","1.tif",0,23.917747,62,NA
"1068","32","20","col","dark","15","1.tif",0,23.917747,64,NA
"1069","32","20","col","dark","15","1.tif",0,23.917747,66,NA
"1070","32","20","col","dark","15","1.tif",0,23.917747,68,NA
"1071","32","20","col","dark","15","1.tif",0,23.917747,70,NA
"1072","32","20","col","dark","15","1.tif",0,23.917747,72,NA
"1073","32","20","col","dark","15","1.tif",0,23.917747,74,NA
"1074","32","20","col","dark","15","1.tif",0,23.917747,76,NA
"1075","32","20","col","dark","15","1.tif",0,23.917747,78,NA
"1076","32","20","col","dark","15","1.tif",0,23.917747,80,NA
"1077","32","20","col","dark","15","1.tif",0,23.917747,82,NA
"1078","32","20","col","dark","15","1.tif",0,23.917747,84,NA
"1079","32","20","col","dark","15","1.tif",0,23.917747,86,NA
"1080","32","20","col","dark","15","1.tif",0,23.917747,88,NA
"1081","32","20","col","dark","16","1.tif",0,0,90,1.12138533592224
"1082","32","20","col","dark","16","1.tif",0,0,88,0.617888391017914
"1083","32","20","col","dark","16","1.tif",0,0,86,0.607801973819733
"1084","32","20","col","dark","16","1.tif",0,0,84,0.638980269432068
"1085","32","20","col","dark","16","1.tif",0,0,82,0.89008629322052
"1086","32","20","col","dark","16","1.tif",0,0,80,0.712959766387939
"1087","32","20","col","dark","16","1.tif",0,0,78,0.739854514598846
"1088","32","20","col","dark","16","1.tif",0,0,76,0.668051421642303
"1089","32","20","col","dark","16","1.tif",0,0,74,0.684543490409851
"1090","32","20","col","dark","16","1.tif",0,0,72,0.670571506023407
"1091","32","20","col","dark","16","1.tif",0,0,70,1.00110948085785
"1092","32","20","col","dark","16","1.tif",0,0,68,0.664192080497742
"1093","32","20","col","dark","16","1.tif",0,0,66,0.872062921524048
"1094","32","20","col","dark","16","1.tif",0,0,64,0.602242052555084
"1095","32","20","col","dark","16","1.tif",0,0,62,0.681183934211731
"1096","32","20","col","dark","16","1.tif",0,0,60,0.75384908914566
"1097","32","20","col","dark","16","1.tif",0,0,58,0.557455003261566
"1098","32","20","col","dark","16","1.tif",0,0,56,0.587744235992432
"1099","32","20","col","dark","16","1.tif",0,0,54,0.54629111289978
"1100","32","20","col","dark","16","1.tif",0,0,52,0.618779122829437
"1101","32","20","col","dark","16","1.tif",0,0,50,0.665162920951843
"1102","32","20","col","dark","16","1.tif",0,0,48,0.622192323207855
"1103","32","20","col","dark","16","1.tif",0,0,46,0.836303651332855
"1104","32","20","col","dark","16","1.tif",0,0,44,0.521443247795105
"1105","32","20","col","dark","16","1.tif",0,0,42,0.491134911775589
"1106","32","20","col","dark","16","1.tif",0,0,40,0.473250895738602
"1107","32","20","col","dark","16","1.tif",0,0,38,0.523715615272522
"1108","32","20","col","dark","16","1.tif",0,0,36,0.661131739616394
"1109","32","20","col","dark","16","1.tif",0,0,34,0.548562824726105
"1110","32","20","col","dark","16","1.tif",0,0,32,0.635351955890656
"1111","32","20","col","dark","16","1.tif",0,0,30,0.529496610164642
"1112","32","20","col","dark","16","1.tif",0,0,28,0.533576250076294
"1113","32","20","col","dark","16","1.tif",0,0,26,0.863921940326691
"1114","32","20","col","dark","16","1.tif",0,0,24,0.787015616893768
"1115","32","20","col","dark","16","1.tif",0,0,22,0.768464744091034
"1116","32","20","col","dark","16","1.tif",0,0,20,0.714055061340332
"1117","32","20","col","dark","16","1.tif",0,0,18,1.12321591377258
"1118","32","20","col","dark","16","1.tif",0,0,16,1.09156858921051
"1119","32","20","col","dark","16","1.tif",0,0,14,1.22669053077698
"1120","32","20","col","dark","16","1.tif",0,0,12,1.08782613277435
"1121","32","20","col","dark","16","1.tif",0,0,10,1.00821459293365
"1122","32","20","col","dark","16","1.tif",0,0,8,0.867693424224854
"1123","32","20","col","dark","16","1.tif",0,0,6,0.883142411708832
"1124","32","20","col","dark","16","1.tif",0,0,4,0.742690742015839
"1125","32","20","col","dark","16","1.tif",0,0,2,0.971289873123169
"1126","32","20","col","dark","16","1.tif",0,0,1.27222193825778e-13,1.71467566490173
"1127","32","20","col","dark","16","1.tif",0,0,2,1.01880466938019
"1128","32","20","col","dark","16","1.tif",0,0,4,1.22665309906006
"1129","32","20","col","dark","16","1.tif",0,0,6,1.13088071346283
"1130","32","20","col","dark","16","1.tif",0,0,8,1.4734081029892
"1131","32","20","col","dark","16","1.tif",0,0,10,1.41880905628204
"1132","32","20","col","dark","16","1.tif",0,0,12,1.97109687328339
"1133","32","20","col","dark","16","1.tif",0,0,14,1.9812490940094
"1134","32","20","col","dark","16","1.tif",0,0,16,1.72012567520142
"1135","32","20","col","dark","16","1.tif",0,0,18,1.47286081314087
"1136","32","20","col","dark","16","1.tif",0,0,20,1.52028942108154
"1137","32","20","col","dark","16","1.tif",0,0,22,1.77084112167358
"1138","32","20","col","dark","16","1.tif",0,0,24,2.523118019104
"1139","32","20","col","dark","16","1.tif",0,0,26,1.94489824771881
"1140","32","20","col","dark","16","1.tif",0,0,28,1.87557709217072
"1141","32","20","col","dark","16","1.tif",0,0,30,1.97196304798126
"1142","32","20","col","dark","16","1.tif",0,0,32,2.5292820930481
"1143","32","20","col","dark","16","1.tif",0,0,34,1.88856995105743
"1144","32","20","col","dark","16","1.tif",0,0,36,2.03645753860474
"1145","32","20","col","dark","16","1.tif",0,0,38,2.07332944869995
"1146","32","20","col","dark","16","1.tif",0,0,40,1.86960470676422
"1147","32","20","col","dark","16","1.tif",0,0,42,1.70651543140411
"1148","32","20","col","dark","16","1.tif",0,0,44,2.18070149421692
"1149","32","20","col","dark","16","1.tif",0,0,46,1.32750463485718
"1150","32","20","col","dark","16","1.tif",0,0,48,1.41025769710541
"1151","32","20","col","dark","16","1.tif",0,0,50,1.56610059738159
"1152","32","20","col","dark","16","1.tif",0,0,52,1.93352961540222
"1153","32","20","col","dark","16","1.tif",0,0,54,1.74178850650787
"1154","32","20","col","dark","16","1.tif",0,0,56,1.82038748264313
"1155","32","20","col","dark","16","1.tif",0,0,58,1.51151585578918
"1156","32","20","col","dark","16","1.tif",0,0,60,1.51852035522461
"1157","32","20","col","dark","16","1.tif",0,0,62,1.13777840137482
"1158","32","20","col","dark","16","1.tif",0,0,64,1.53631603717804
"1159","32","20","col","dark","16","1.tif",0,0,66,1.03970777988434
"1160","32","20","col","dark","16","1.tif",0,0,68,1.06331157684326
"1161","32","20","col","dark","16","1.tif",0,0,70,1.02633512020111
"1162","32","20","col","dark","16","1.tif",0,0,72,0.906888067722321
"1163","32","20","col","dark","16","1.tif",0,0,74,1.07668399810791
"1164","32","20","col","dark","16","1.tif",0,0,76,0.760104835033417
"1165","32","20","col","dark","16","1.tif",0,0,78,0.79200553894043
"1166","32","20","col","dark","16","1.tif",0,0,80,0.661992847919464
"1167","32","20","col","dark","16","1.tif",0,0,82,0.583078742027283
"1168","32","20","col","dark","16","1.tif",0,0,84,0.732845723628998
"1169","32","20","col","dark","16","1.tif",0,0,86,0.815260648727417
"1170","32","20","col","dark","16","1.tif",0,0,88,0.604229509830475
"1171","32","20","col","dark","16","1.tif",0,4.78355,90,0.180795431137085
"1172","32","20","col","dark","16","1.tif",0,4.78355,88,0.157276809215546
"1173","32","20","col","dark","16","1.tif",0,4.78355,86,0.223001912236214
"1174","32","20","col","dark","16","1.tif",0,4.78355,84,0.205992043018341
"1175","32","20","col","dark","16","1.tif",0,4.78355,82,0.300056487321854
"1176","32","20","col","dark","16","1.tif",0,4.78355,80,0.289174407720566
"1177","32","20","col","dark","16","1.tif",0,4.78355,78,0.452019542455673
"1178","32","20","col","dark","16","1.tif",0,4.78355,76,0.40747281908989
"1179","32","20","col","dark","16","1.tif",0,4.78355,74,0.388142973184586
"1180","32","20","col","dark","16","1.tif",0,4.78355,72,0.731629371643066
"1181","32","20","col","dark","16","1.tif",0,4.78355,70,0.709354996681213
"1182","32","20","col","dark","16","1.tif",0,4.78355,68,0.813012599945068
"1183","32","20","col","dark","16","1.tif",0,4.78355,66,1.10232210159302
"1184","32","20","col","dark","16","1.tif",0,4.78355,64,1.2509640455246
"1185","32","20","col","dark","16","1.tif",0,4.78355,62,1.31666243076324
"1186","32","20","col","dark","16","1.tif",0,4.78355,60,1.54659450054169
"1187","32","20","col","dark","16","1.tif",0,4.78355,58,1.52276206016541
"1188","32","20","col","dark","16","1.tif",0,4.78355,56,1.39733529090881
"1189","32","20","col","dark","16","1.tif",0,4.78355,54,1.20176517963409
"1190","32","20","col","dark","16","1.tif",0,4.78355,52,1.0070573091507
"1191","32","20","col","dark","16","1.tif",0,4.78355,50,1.26033675670624
"1192","32","20","col","dark","16","1.tif",0,4.78355,48,1.20077955722809
"1193","32","20","col","dark","16","1.tif",0,4.78355,46,1.64321899414062
"1194","32","20","col","dark","16","1.tif",0,4.78355,44,1.28064870834351
"1195","32","20","col","dark","16","1.tif",0,4.78355,42,1.18978273868561
"1196","32","20","col","dark","16","1.tif",0,4.78355,40,1.05741405487061
"1197","32","20","col","dark","16","1.tif",0,4.78355,38,1.0247551202774
"1198","32","20","col","dark","16","1.tif",0,4.78355,36,1.01553106307983
"1199","32","20","col","dark","16","1.tif",0,4.78355,34,0.962295830249786
"1200","32","20","col","dark","16","1.tif",0,4.78355,32,1.14479029178619
"1201","32","20","col","dark","16","1.tif",0,4.78355,30,0.834247648715973
"1202","32","20","col","dark","16","1.tif",0,4.78355,28,0.901673018932343
"1203","32","20","col","dark","16","1.tif",0,4.78355,26,0.845163404941559
"1204","32","20","col","dark","16","1.tif",0,4.78355,24,0.934141099452972
"1205","32","20","col","dark","16","1.tif",0,4.78355,22,0.853415310382843
"1206","32","20","col","dark","16","1.tif",0,4.78355,20,0.917174160480499
"1207","32","20","col","dark","16","1.tif",0,4.78355,18,0.749260723590851
"1208","32","20","col","dark","16","1.tif",0,4.78355,16,0.828660488128662
"1209","32","20","col","dark","16","1.tif",0,4.78355,14,1.00984025001526
"1210","32","20","col","dark","16","1.tif",0,4.78355,12,0.693964064121246
"1211","32","20","col","dark","16","1.tif",0,4.78355,10,0.969597160816193
"1212","32","20","col","dark","16","1.tif",0,4.78355,8,0.81590610742569
"1213","32","20","col","dark","16","1.tif",0,4.78355,6,0.747717022895813
"1214","32","20","col","dark","16","1.tif",0,4.78355,4,0.859312355518341
"1215","32","20","col","dark","16","1.tif",0,4.78355,2,0.991195142269135
"1216","32","20","col","dark","16","1.tif",0,4.78355,1.27222193825778e-13,1.5281023979187
"1217","32","20","col","dark","16","1.tif",0,4.78355,2,1.18322682380676
"1218","32","20","col","dark","16","1.tif",0,4.78355,4,1.29487824440002
"1219","32","20","col","dark","16","1.tif",0,4.78355,6,1.22395217418671
"1220","32","20","col","dark","16","1.tif",0,4.78355,8,1.67736995220184
"1221","32","20","col","dark","16","1.tif",0,4.78355,10,1.31546175479889
"1222","32","20","col","dark","16","1.tif",0,4.78355,12,1.89489233493805
"1223","32","20","col","dark","16","1.tif",0,4.78355,14,1.4279283285141
"1224","32","20","col","dark","16","1.tif",0,4.78355,16,1.4823831319809
"1225","32","20","col","dark","16","1.tif",0,4.78355,18,1.72937881946564
"1226","32","20","col","dark","16","1.tif",0,4.78355,20,1.51245200634003
"1227","32","20","col","dark","16","1.tif",0,4.78355,22,1.7046434879303
"1228","32","20","col","dark","16","1.tif",0,4.78355,24,1.88125312328339
"1229","32","20","col","dark","16","1.tif",0,4.78355,26,1.97741162776947
"1230","32","20","col","dark","16","1.tif",0,4.78355,28,1.87739896774292
"1231","32","20","col","dark","16","1.tif",0,4.78355,30,1.79985427856445
"1232","32","20","col","dark","16","1.tif",0,4.78355,32,1.92229521274567
"1233","32","20","col","dark","16","1.tif",0,4.78355,34,2.29189538955688
"1234","32","20","col","dark","16","1.tif",0,4.78355,36,2.50050044059753
"1235","32","20","col","dark","16","1.tif",0,4.78355,38,1.9783046245575
"1236","32","20","col","dark","16","1.tif",0,4.78355,40,2.06355786323547
"1237","32","20","col","dark","16","1.tif",0,4.78355,42,2.06107878684998
"1238","32","20","col","dark","16","1.tif",0,4.78355,44,2.76579332351685
"1239","32","20","col","dark","16","1.tif",0,4.78355,46,1.53437101840973
"1240","32","20","col","dark","16","1.tif",0,4.78355,48,1.70559203624725
"1241","32","20","col","dark","16","1.tif",0,4.78355,50,1.52589702606201
"1242","32","20","col","dark","16","1.tif",0,4.78355,52,1.41170990467072
"1243","32","20","col","dark","16","1.tif",0,4.78355,54,1.58769071102142
"1244","32","20","col","dark","16","1.tif",0,4.78355,56,1.41982805728912
"1245","32","20","col","dark","16","1.tif",0,4.78355,58,1.22838187217712
"1246","32","20","col","dark","16","1.tif",0,4.78355,60,0.96129184961319
"1247","32","20","col","dark","16","1.tif",0,4.78355,62,0.902667999267578
"1248","32","20","col","dark","16","1.tif",0,4.78355,64,1.08029437065125
"1249","32","20","col","dark","16","1.tif",0,4.78355,66,0.872309684753418
"1250","32","20","col","dark","16","1.tif",0,4.78355,68,0.875877022743225
"1251","32","20","col","dark","16","1.tif",0,4.78355,70,0.732138395309448
"1252","32","20","col","dark","16","1.tif",0,4.78355,72,0.557208180427551
"1253","32","20","col","dark","16","1.tif",0,4.78355,74,0.480325877666473
"1254","32","20","col","dark","16","1.tif",0,4.78355,76,0.563164353370667
"1255","32","20","col","dark","16","1.tif",0,4.78355,78,0.350242286920547
"1256","32","20","col","dark","16","1.tif",0,4.78355,80,0.343232572078705
"1257","32","20","col","dark","16","1.tif",0,4.78355,82,0.296726912260056
"1258","32","20","col","dark","16","1.tif",0,4.78355,84,0.18940269947052
"1259","32","20","col","dark","16","1.tif",0,4.78355,86,0.206664592027664
"1260","32","20","col","dark","16","1.tif",0,4.78355,88,0.146755635738373
"1261","32","20","col","dark","16","1.tif",0,9.5671,90,0.885385990142822
