image, x, y, angle, count
42-21-bay-wd-1-1.tif,0.0,0.0,-90.0,0.2878156900405884
42-21-bay-wd-1-1.tif,0.0,0.0,-88.0,0.2567492127418518
42-21-bay-wd-1-1.tif,0.0,0.0,-86.0,0.24101275205612183
42-21-bay-wd-1-1.tif,0.0,0.0,-84.0,0.23764127492904663
42-21-bay-wd-1-1.tif,0.0,0.0,-82.0,0.2329668551683426
42-21-bay-wd-1-1.tif,0.0,0.0,-80.0,0.21357737481594086
42-21-bay-wd-1-1.tif,0.0,0.0,-78.0,0.2318863719701767
42-21-bay-wd-1-1.tif,0.0,0.0,-76.0,0.3063732981681824
42-21-bay-wd-1-1.tif,0.0,0.0,-74.0,0.32269567251205444
42-21-bay-wd-1-1.tif,0.0,0.0,-72.0,0.2878226041793823
42-21-bay-wd-1-1.tif,0.0,0.0,-70.0,0.35059452056884766
42-21-bay-wd-1-1.tif,0.0,0.0,-68.0,0.4277982711791992
42-21-bay-wd-1-1.tif,0.0,0.0,-66.0,0.3842144012451172
42-21-bay-wd-1-1.tif,0.0,0.0,-64.0,0.5088157653808594
42-21-bay-wd-1-1.tif,0.0,0.0,-62.0,0.4964165687561035
42-21-bay-wd-1-1.tif,0.0,0.0,-60.0,0.569212794303894
42-21-bay-wd-1-1.tif,0.0,0.0,-58.0,0.7551959753036499
42-21-bay-wd-1-1.tif,0.0,0.0,-56.0,0.7989742159843445
42-21-bay-wd-1-1.tif,0.0,0.0,-54.0,0.8077434301376343
42-21-bay-wd-1-1.tif,0.0,0.0,-52.0,0.7129514813423157
42-21-bay-wd-1-1.tif,0.0,0.0,-50.0,0.7397477626800537
42-21-bay-wd-1-1.tif,0.0,0.0,-48.0,0.9216705560684204
42-21-bay-wd-1-1.tif,0.0,0.0,-46.0,1.5966545343399048
42-21-bay-wd-1-1.tif,0.0,0.0,-44.0,1.1715627908706665
42-21-bay-wd-1-1.tif,0.0,0.0,-42.0,1.2533612251281738
42-21-bay-wd-1-1.tif,0.0,0.0,-40.0,1.2004693746566772
42-21-bay-wd-1-1.tif,0.0,0.0,-38.0,1.5518308877944946
42-21-bay-wd-1-1.tif,0.0,0.0,-36.0,1.8334053754806519
42-21-bay-wd-1-1.tif,0.0,0.0,-34.0,1.913008213043213
42-21-bay-wd-1-1.tif,0.0,0.0,-32.0,1.7249345779418945
42-21-bay-wd-1-1.tif,0.0,0.0,-30.0,1.5491511821746826
42-21-bay-wd-1-1.tif,0.0,0.0,-28.0,2.0725152492523193
42-21-bay-wd-1-1.tif,0.0,0.0,-26.0,2.158546209335327
42-21-bay-wd-1-1.tif,0.0,0.0,-24.0,1.8229167461395264
42-21-bay-wd-1-1.tif,0.0,0.0,-22.0,1.8394663333892822
42-21-bay-wd-1-1.tif,0.0,0.0,-20.0,2.103585958480835
42-21-bay-wd-1-1.tif,0.0,0.0,-18.0,2.2191412448883057
42-21-bay-wd-1-1.tif,0.0,0.0,-16.0,2.248596668243408
42-21-bay-wd-1-1.tif,0.0,0.0,-14.0,2.230712413787842
42-21-bay-wd-1-1.tif,0.0,0.0,-12.0,1.6935118436813354
42-21-bay-wd-1-1.tif,0.0,0.0,-10.0,1.916146993637085
42-21-bay-wd-1-1.tif,0.0,0.0,-8.0,1.6979987621307373
42-21-bay-wd-1-1.tif,0.0,0.0,-6.0,1.8882852792739868
42-21-bay-wd-1-1.tif,0.0,0.0,-4.0,2.1373939514160156
42-21-bay-wd-1-1.tif,0.0,0.0,-2.0,2.3706729412078857
42-21-bay-wd-1-1.tif,0.0,0.0,1.272221938257781E-13,3.8647871017456055
42-21-bay-wd-1-1.tif,0.0,0.0,2.0,2.2606399059295654
42-21-bay-wd-1-1.tif,0.0,0.0,4.0,1.781301736831665
42-21-bay-wd-1-1.tif,0.0,0.0,6.0,1.7491512298583984
42-21-bay-wd-1-1.tif,0.0,0.0,8.0,2.0272769927978516
42-21-bay-wd-1-1.tif,0.0,0.0,10.0,1.91051185131073
42-21-bay-wd-1-1.tif,0.0,0.0,12.0,2.6713147163391113
42-21-bay-wd-1-1.tif,0.0,0.0,14.0,2.314558744430542
42-21-bay-wd-1-1.tif,0.0,0.0,16.0,2.1879379749298096
42-21-bay-wd-1-1.tif,0.0,0.0,18.0,2.2690610885620117
42-21-bay-wd-1-1.tif,0.0,0.0,20.0,2.186741828918457
42-21-bay-wd-1-1.tif,0.0,0.0,22.0,2.222461462020874
42-21-bay-wd-1-1.tif,0.0,0.0,24.0,1.95110285282135
42-21-bay-wd-1-1.tif,0.0,0.0,26.0,1.7278375625610352
42-21-bay-wd-1-1.tif,0.0,0.0,28.0,1.7126610279083252
42-21-bay-wd-1-1.tif,0.0,0.0,30.0,1.3797317743301392
42-21-bay-wd-1-1.tif,0.0,0.0,32.0,1.2407833337783813
42-21-bay-wd-1-1.tif,0.0,0.0,34.0,1.1380902528762817
42-21-bay-wd-1-1.tif,0.0,0.0,36.0,0.9716966152191162
42-21-bay-wd-1-1.tif,0.0,0.0,38.0,0.7418514490127563
42-21-bay-wd-1-1.tif,0.0,0.0,40.0,0.8577730059623718
42-21-bay-wd-1-1.tif,0.0,0.0,42.0,0.7471367716789246
42-21-bay-wd-1-1.tif,0.0,0.0,44.0,0.5597825050354004
42-21-bay-wd-1-1.tif,0.0,0.0,46.0,0.4623076617717743
42-21-bay-wd-1-1.tif,0.0,0.0,48.0,0.4981434941291809
42-21-bay-wd-1-1.tif,0.0,0.0,50.0,0.44175171852111816
42-21-bay-wd-1-1.tif,0.0,0.0,52.0,0.4290115535259247
42-21-bay-wd-1-1.tif,0.0,0.0,54.0,0.31067442893981934
42-21-bay-wd-1-1.tif,0.0,0.0,56.0,0.3783012926578522
42-21-bay-wd-1-1.tif,0.0,0.0,58.0,0.32800766825675964
42-21-bay-wd-1-1.tif,0.0,0.0,60.0,0.3777276575565338
42-21-bay-wd-1-1.tif,0.0,0.0,62.0,0.3136821985244751
42-21-bay-wd-1-1.tif,0.0,0.0,64.0,0.2824162244796753
42-21-bay-wd-1-1.tif,0.0,0.0,66.0,0.3655160367488861
42-21-bay-wd-1-1.tif,0.0,0.0,68.0,0.3118568956851959
42-21-bay-wd-1-1.tif,0.0,0.0,70.0,0.28171178698539734
42-21-bay-wd-1-1.tif,0.0,0.0,72.0,0.2992604970932007
42-21-bay-wd-1-1.tif,0.0,0.0,74.0,0.3921962380409241
42-21-bay-wd-1-1.tif,0.0,0.0,76.0,0.23023559153079987
42-21-bay-wd-1-1.tif,0.0,0.0,78.0,0.2751060724258423
42-21-bay-wd-1-1.tif,0.0,0.0,80.0,0.29822036623954773
42-21-bay-wd-1-1.tif,0.0,0.0,82.0,0.21759453415870667
42-21-bay-wd-1-1.tif,0.0,0.0,84.0,0.2677980363368988
42-21-bay-wd-1-1.tif,0.0,0.0,86.0,0.26318052411079407
42-21-bay-wd-1-1.tif,0.0,0.0,88.0,0.21536213159561157
42-21-bay-wd-2-1.tif,0.0,0.0,-90.0,0.42102017998695374
42-21-bay-wd-2-1.tif,0.0,0.0,-88.0,0.3642733693122864
42-21-bay-wd-2-1.tif,0.0,0.0,-86.0,0.42914068698883057
42-21-bay-wd-2-1.tif,0.0,0.0,-84.0,0.48816490173339844
42-21-bay-wd-2-1.tif,0.0,0.0,-82.0,0.5870307087898254
42-21-bay-wd-2-1.tif,0.0,0.0,-80.0,0.5388627052307129
42-21-bay-wd-2-1.tif,0.0,0.0,-78.0,0.43138518929481506
42-21-bay-wd-2-1.tif,0.0,0.0,-76.0,0.4922293722629547
42-21-bay-wd-2-1.tif,0.0,0.0,-74.0,0.4546877145767212
42-21-bay-wd-2-1.tif,0.0,0.0,-72.0,0.6180768609046936
42-21-bay-wd-2-1.tif,0.0,0.0,-70.0,0.6416731476783752
42-21-bay-wd-2-1.tif,0.0,0.0,-68.0,0.746137261390686
42-21-bay-wd-2-1.tif,0.0,0.0,-66.0,0.8027864098548889
42-21-bay-wd-2-1.tif,0.0,0.0,-64.0,0.7591372728347778
42-21-bay-wd-2-1.tif,0.0,0.0,-62.0,0.6417487263679504
42-21-bay-wd-2-1.tif,0.0,0.0,-60.0,0.6958422064781189
42-21-bay-wd-2-1.tif,0.0,0.0,-58.0,0.7370520234107971
42-21-bay-wd-2-1.tif,0.0,0.0,-56.0,0.7912525534629822
42-21-bay-wd-2-1.tif,0.0,0.0,-54.0,0.8825157880783081
42-21-bay-wd-2-1.tif,0.0,0.0,-52.0,0.7394348978996277
