image,time_in_serie,segment_id,length,direction,start_x,start_y,end_x,end_y,environment,reporter_id,intensity,intensity_ratio,diameter,rep_x,rep_y
60-16-col-wd-2.tif,3,b2ee4c5c-3e56-47a5-b1f3-a577eb04c75d,61.188232,11.309945638838713,695,319,683,379,45.2736,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,869072f2-3781-480c-a16b-652edb6308e4,175.80103,25.253149818506756,981,336,1056,495,44.1328,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,da57edc5-efd2-4801-9347-d91cb930cda3,61.611687,35.7538812819937,963,367,927,417,41.8818,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,5a5322b8-5386-4d84-8494-c2e641b4e4b4,86.683334,11.309919684572662,964,376,981,461,40.4375,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,8991f058-a52e-4423-ac9a-b455946b669c,41.4367,19.746842554939235,912,380,926,419,41.8214,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,6d060b3e-cd67-4d78-94b9-6f4d6130e520,69.89278,56.082574675193314,1073,390,1131,429,43.2137,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,d5ff6dca-047e-4dfa-ae3e-ca987748613f,141.48145,55.074329470672694,1040,408,1156,489,43.1316,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,09466206-5928-4b5e-87d9-cb18ef58be73,44.28318,6.483079639638049,1164,414,1169,458,42.474,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,0f758b04-3936-477f-8ce5-b82e86bcefb5,56.61272,35.655336679139396,940,416,973,462,40.5224,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,5a30f2fc-d893-4baf-9e7d-06ed40e5f414,42.43819,34.43898927098684,1139,434,1163,469,42.5294,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,435641f0-deb0-4807-a9e8-6d28935095d4,149.91331,17.468018240256185,974,462,1019,605,42.7639,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,a37e15b5-38c1-4f06-8abe-c9a4321c0f71,98.65597,10.512618042378733,1164,471,1182,568,39.5821,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,11683593-a241-4548-aba5-7a8e70d77559,118.37652,8.746167198473358,957,474,975,591,41.7446,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,3d984400-0baf-4402-a060-d53e70967e2a,92.65527,55.10929867273251,919,534,843,587,45.0644,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,fa3dc26c-ef1d-4e78-86dd-f6a7d92e67f1,129.44884,43.434934437671615,802,553,713,647,45.2117,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,d74e710e-947d-4de0-8b57-2f895000e92d,84.20214,15.85193947462713,952,605,929,686,42.1998,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,3707b455-6455-4d7f-a051-92104d9eb2a3,131.57507,70.46334672735838,973,612,1097,656,46.8759,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,61d696aa-1d6e-4126-924f-25542562f622,65.21503,35.63981712285448,714,648,676,701,42.2726,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,d873ebe1-bf53-4752-96fd-a9fe9eb49556,45.96738,45.88139891534345,728,664,695,696,42.537,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,423819c3-103a-43f0-8ab1-a8e1edf388d7,122.80065,73.92644388185164,996,665,1114,699,42.6504,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,56708e73-f5ca-4b77-96a1-5d88ab5fd844,37.0,18.92465170340978,998,729,1010,764,41.7175,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,2561e0ed-eaec-4e8a-a62b-fdbf6ea4c033,76.05919,65.11962528679385,1014,758,1083,790,41.0159,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,852b4f80-c0be-4c68-9fe3-b3c047d67573,58.5235,19.98311245870832,1012,762,1032,817,40.8165,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,ca249058-afbb-44bf-8641-8aabeb297bbe,44.407207,54.162347585823596,1006,800,970,826,40.3344,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,ec4766f7-7422-4323-ac91-3b53e5135f6b,76.05919,61.750265648469906,1032,817,1099,853,42.4962,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,c97619a6-e98c-4e9b-bde9-fbd89524a9c2,119.331474,13.570437725789418,1031,895,1003,1011,40.9837,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,b9e0f1a0-1f72-45d0-832e-602253b67d32,30.413813,80.53768450783042,989,913,1019,918,41.4964,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,b3cd4e5a-7ed5-4b6f-a9f4-f61daa11978f,55.31727,77.47118775119253,1012,940,958,952,41.2385,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,8140ef59-bc83-401f-965e-03aebf19940e,29.410883,54.688791246291515,1019,1040,995,1057,40.296,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,978a8e16-1e4a-438e-a1ec-0894bfc0c1a7,139.43457,4.524781075834653,1008,1082,997,1221,41.3834,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,6c06e26d-5637-4334-b9fd-b1c772e21515,81.22192,4.23638316832006,1014,1277,1008,1358,42.0872,-1,-1,-1,-1,-1,-1
60-16-col-wd-2.tif,3,32978ff9-31c3-4d60-9c81-c8731b16248f,99.32774,16.975505593094226,1011,1378,982,1473,40.8663,-1,-1,-1,-1,-1,-1
60-16-col-ww-2.tif,4,0785f180-9616-46cc-8c3e-d34165636104,32.449963,56.30992298541568,893,10,866,28,38.686794,-1,-1,-1,-1,-1,-1
60-16-col-ww-2.tif,4,d8b8bdf0-0142-42c7-abae-f4b8392fe837,59.3043,84.193296007779,865,24,806,30,38.95975,-1,-1,-1,-1,-1,-1
60-16-col-ww-2.tif,4,3064d14e-7a84-4a61-9429-553b229e5cf4,83.761566,33.31064202010077,923,24,969,94,40.7268,-1,-1,-1,-1,-1,-1
60-16-col-ww-2.tif,4,b43da63c-f1a9-427a-98b5-522ce1cb5dbf,35.341194,64.885157186475,928,51,896,66,41.6384,-1,-1,-1,-1,-1,-1
