pixel, water
36.262135922330096, 76.6042780748663
40.12135922330097, 62.29946524064171
42.86407766990291, 49.73262032085562
43.398058252427184, 52.00534759358288
43.883495145631066, 38.63636363636363
45.46116504854369, 46.25668449197861
49.53883495145631, 36.76470588235294
51.91747572815534, 5.213903743315512
