image, x, y, angle, count
64-ct-wd-d13-23-1-C.tif,0,0,-90,0.9527204633
64-ct-wd-d13-23-1-C.tif,0,0,-88,0.8458288908
64-ct-wd-d13-23-1-C.tif,0,0,-86,0.8179332614
64-ct-wd-d13-23-1-C.tif,0,0,-84,0.6121495366
64-ct-wd-d13-23-1-C.tif,0,0,-82,0.7442407608
64-ct-wd-d13-23-1-C.tif,0,0,-80,0.8044909239
64-ct-wd-d13-23-1-C.tif,0,0,-78,0.7909527421
64-ct-wd-d13-23-1-C.tif,0,0,-76,0.7922057509
64-ct-wd-d13-23-1-C.tif,0,0,-74,0.8372687697
64-ct-wd-d13-23-1-C.tif,0,0,-72,0.8135005236
64-ct-wd-d13-23-1-C.tif,0,0,-70,0.8720331192
64-ct-wd-d13-23-1-C.tif,0,0,-68,0.8642916679
64-ct-wd-d13-23-1-C.tif,0,0,-66,0.8394398689
64-ct-wd-d13-23-1-C.tif,0,0,-64,0.7775219083
64-ct-wd-d13-23-1-C.tif,0,0,-62,0.9501404166
64-ct-wd-d13-23-1-C.tif,0,0,-60,0.8656052947
64-ct-wd-d13-23-1-C.tif,0,0,-58,0.899148643
64-ct-wd-d13-23-1-C.tif,0,0,-56,0.9902867675
64-ct-wd-d13-23-1-C.tif,0,0,-54,0.8559167385
64-ct-wd-d13-23-1-C.tif,0,0,-52,0.81189394
64-ct-wd-d13-23-1-C.tif,0,0,-50,1.0330865383
64-ct-wd-d13-23-1-C.tif,0,0,-48,0.7556064129
64-ct-wd-d13-23-1-C.tif,0,0,-46,0.8864925504
64-ct-wd-d13-23-1-C.tif,0,0,-44,0.712043345
64-ct-wd-d13-23-1-C.tif,0,0,-42,0.7931802273
64-ct-wd-d13-23-1-C.tif,0,0,-40,0.6904922128
64-ct-wd-d13-23-1-C.tif,0,0,-38,0.7743558884
64-ct-wd-d13-23-1-C.tif,0,0,-36,0.6817528605
64-ct-wd-d13-23-1-C.tif,0,0,-34,0.6462301612
64-ct-wd-d13-23-1-C.tif,0,0,-32,0.705373764
64-ct-wd-d13-23-1-C.tif,0,0,-30,0.7643184662
64-ct-wd-d13-23-1-C.tif,0,0,-28,0.7937605381
64-ct-wd-d13-23-1-C.tif,0,0,-26,0.7831705213
64-ct-wd-d13-23-1-C.tif,0,0,-24,0.7653510571
64-ct-wd-d13-23-1-C.tif,0,0,-22,0.7888959646
64-ct-wd-d13-23-1-C.tif,0,0,-20,0.774337709
64-ct-wd-d13-23-1-C.tif,0,0,-18,0.852648735
64-ct-wd-d13-23-1-C.tif,0,0,-16,0.8350919485
64-ct-wd-d13-23-1-C.tif,0,0,-14,1.071827054
64-ct-wd-d13-23-1-C.tif,0,0,-12,1.0193573236
64-ct-wd-d13-23-1-C.tif,0,0,-10,1.1830495596
64-ct-wd-d13-23-1-C.tif,0,0,-8,1.1051832438
64-ct-wd-d13-23-1-C.tif,0,0,-6,1.1652606726
64-ct-wd-d13-23-1-C.tif,0,0,-4,1.1330997944
64-ct-wd-d13-23-1-C.tif,0,0,-2,1.3550897837
64-ct-wd-d13-23-1-C.tif,0,0,1.27222193825778E-013,1.7762118578
64-ct-wd-d13-23-1-C.tif,0,0,2,1.4033038616
64-ct-wd-d13-23-1-C.tif,0,0,4,1.4481149912
64-ct-wd-d13-23-1-C.tif,0,0,6,1.2668516636
64-ct-wd-d13-23-1-C.tif,0,0,8,1.8320988417
64-ct-wd-d13-23-1-C.tif,0,0,10,1.3290643692
64-ct-wd-d13-23-1-C.tif,0,0,12,1.6286430359
