image, x, y, angle, count
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-90.0,0.3808107078075409
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-88.0,0.25904515385627747
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-86.0,0.29517191648483276
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-84.0,0.2714906930923462
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-82.0,0.26976001262664795
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-80.0,0.2653771638870239
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-78.0,0.3041025698184967
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-76.0,0.3419424593448639
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-74.0,0.32779940962791443
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-72.0,0.32093921303749084
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-70.0,0.3930957615375519
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-68.0,0.43442443013191223
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-66.0,0.45307424664497375
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-64.0,0.4494708180427551
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-62.0,0.5207472443580627
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-60.0,0.5787350535392761
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-58.0,0.7477863430976868
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-56.0,0.7872409224510193
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-54.0,0.7894931435585022
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-52.0,0.813182532787323
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-50.0,0.8812140226364136
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-48.0,1.0135247707366943
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-46.0,1.4837570190429688
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-44.0,1.1017967462539673
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-42.0,1.1848926544189453
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-40.0,1.1497368812561035
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-38.0,1.263514757156372
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-36.0,1.4644699096679688
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-34.0,1.5130678415298462
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-32.0,1.5135020017623901
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-30.0,1.4669978618621826
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-28.0,1.6692835092544556
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-26.0,1.9071168899536133
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-24.0,1.7578307390213013
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-22.0,1.5038902759552002
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-20.0,1.8098444938659668
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-18.0,1.9298924207687378
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-16.0,1.9477951526641846
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-14.0,1.9090995788574219
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-12.0,1.7028001546859741
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-10.0,1.814858078956604
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-8.0,1.7212673425674438
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-6.0,1.738884687423706
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-4.0,1.914698839187622
42-21-bay-wd-c-9d-1.tif,0.0,0.0,-2.0,2.426297187805176
42-21-bay-wd-c-9d-1.tif,0.0,0.0,1.272221938257781E-13,3.471985340118408
42-21-bay-wd-c-9d-1.tif,0.0,0.0,2.0,2.0184192657470703
42-21-bay-wd-c-9d-1.tif,0.0,0.0,4.0,1.8989752531051636
42-21-bay-wd-c-9d-1.tif,0.0,0.0,6.0,1.7543851137161255
42-21-bay-wd-c-9d-1.tif,0.0,0.0,8.0,1.979604721069336
42-21-bay-wd-c-9d-1.tif,0.0,0.0,10.0,1.8179630041122437
42-21-bay-wd-c-9d-1.tif,0.0,0.0,12.0,2.4084649085998535
42-21-bay-wd-c-9d-1.tif,0.0,0.0,14.0,1.9497554302215576
42-21-bay-wd-c-9d-1.tif,0.0,0.0,16.0,2.0043230056762695
42-21-bay-wd-c-9d-1.tif,0.0,0.0,18.0,2.0760247707366943
42-21-bay-wd-c-9d-1.tif,0.0,0.0,20.0,1.9121015071868896
42-21-bay-wd-c-9d-1.tif,0.0,0.0,22.0,2.09070086479187
42-21-bay-wd-c-9d-1.tif,0.0,0.0,24.0,1.99105966091156
42-21-bay-wd-c-9d-1.tif,0.0,0.0,26.0,1.7861577272415161
42-21-bay-wd-c-9d-1.tif,0.0,0.0,28.0,1.607749581336975
42-21-bay-wd-c-9d-1.tif,0.0,0.0,30.0,1.4928560256958008
42-21-bay-wd-c-9d-1.tif,0.0,0.0,32.0,1.4030952453613281
42-21-bay-wd-c-9d-1.tif,0.0,0.0,34.0,1.2622952461242676
42-21-bay-wd-c-9d-1.tif,0.0,0.0,36.0,1.182243824005127
42-21-bay-wd-c-9d-1.tif,0.0,0.0,38.0,1.1931724548339844
42-21-bay-wd-c-9d-1.tif,0.0,0.0,40.0,1.0900976657867432
42-21-bay-wd-c-9d-1.tif,0.0,0.0,42.0,1.0275664329528809
42-21-bay-wd-c-9d-1.tif,0.0,0.0,44.0,1.4377425909042358
42-21-bay-wd-c-9d-1.tif,0.0,0.0,46.0,0.829735279083252
42-21-bay-wd-c-9d-1.tif,0.0,0.0,48.0,0.8637822270393372
42-21-bay-wd-c-9d-1.tif,0.0,0.0,50.0,0.7968623042106628
