image, x, y, angle, count
59-bay-wd-h-22-1.tif,0,0,-90,0.6177674532
59-bay-wd-h-22-1.tif,0,0,-88,0.3257910013
59-bay-wd-h-22-1.tif,0,0,-86,0.2954001427
59-bay-wd-h-22-1.tif,0,0,-84,0.339487642
59-bay-wd-h-22-1.tif,0,0,-82,0.3406021297
59-bay-wd-h-22-1.tif,0,0,-80,0.3570505977
59-bay-wd-h-22-1.tif,0,0,-78,0.3986334205
59-bay-wd-h-22-1.tif,0,0,-76,0.4081127346
59-bay-wd-h-22-1.tif,0,0,-74,0.4864717424
59-bay-wd-h-22-1.tif,0,0,-72,0.5650222301
59-bay-wd-h-22-1.tif,0,0,-70,0.5470978022
59-bay-wd-h-22-1.tif,0,0,-68,0.5096879601
59-bay-wd-h-22-1.tif,0,0,-66,0.6237785816
59-bay-wd-h-22-1.tif,0,0,-64,0.7804505229
59-bay-wd-h-22-1.tif,0,0,-62,0.6307184696
59-bay-wd-h-22-1.tif,0,0,-60,0.7683307528
59-bay-wd-h-22-1.tif,0,0,-58,0.7500823736
59-bay-wd-h-22-1.tif,0,0,-56,0.8433786631
59-bay-wd-h-22-1.tif,0,0,-54,0.8655309677
59-bay-wd-h-22-1.tif,0,0,-52,0.9184603691
59-bay-wd-h-22-1.tif,0,0,-50,0.8788735867
59-bay-wd-h-22-1.tif,0,0,-48,1.0586817265
59-bay-wd-h-22-1.tif,0,0,-46,1.5940871239
59-bay-wd-h-22-1.tif,0,0,-44,1.052134037
59-bay-wd-h-22-1.tif,0,0,-42,1.1991575956
59-bay-wd-h-22-1.tif,0,0,-40,1.3385232687
59-bay-wd-h-22-1.tif,0,0,-38,1.2278398275
59-bay-wd-h-22-1.tif,0,0,-36,1.3567582369
59-bay-wd-h-22-1.tif,0,0,-34,1.378847003
59-bay-wd-h-22-1.tif,0,0,-32,1.412040472
59-bay-wd-h-22-1.tif,0,0,-30,1.6259623766
59-bay-wd-h-22-1.tif,0,0,-28,1.753259182
59-bay-wd-h-22-1.tif,0,0,-26,1.6506536007
59-bay-wd-h-22-1.tif,0,0,-24,1.6517670155
59-bay-wd-h-22-1.tif,0,0,-22,1.6848537922
