image,time_in_serie,segment_id,length,direction,start_x,start_y,end_x,end_y,environment,reporter_id,intensity,intensity_ratio,diameter,rep_x,rep_y
60-15-col-ww-2.tif,1,789906ab-6a07-45eb-93d1-0247f85f68a4,32.649654,27.349881289917278,1025,203,1040,232,42.8788,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,816a9a86-b98e-440c-a7b3-880bcc2c0c52,29.15476,30.963761700527698,960,212,975,237,41.6085,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,f7403e51-435f-40f9-9635-08515a4cdac9,104.89042,41.13454038558967,946,235,877,314,40.2375,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,70eba6db-41d6-48d1-a109-5fe13ca60f58,73.409805,24.12097766168546,1056,253,1086,320,43.3652,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,ed23f38d-8da0-4c44-b68b-ef670933701c,27.202942,72.89727097771407,1128,262,1154,270,40.9215,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,6311b50c-5a8e-470b-b65d-4ebe3bfddc2a,63.529522,28.178600435802593,1183,280,1153,336,43.2956,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,bbbf6013-60df-4576-9f9f-416b7ee3c069,99.764725,47.03090745876892,1042,292,1115,360,43.953,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,2bde4bb5-73be-4651-b775-536a8bab263c,28.635643,65.2248648415254,974,313,1000,325,39.5502,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,18243f99-70c8-4918-a461-feb47de19b60,61.81424,9.30993101256621,942,315,952,376,41.5279,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,bc541100-d688-4a58-9feb-85088eefd5c1,37.01351,51.581944465018466,1088,327,1117,350,44.6058,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,d6104481-37fe-4e19-a80e-fc6acbdbf884,130.80138,36.60708255884566,1011,334,1089,439,38.515,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,e77133ec-8cab-45d9-9f0c-28725ffc7176,26.0,67.38012966763227,883,344,859,354,41.6511,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,441a7c63-25a6-4044-a782-86248e7fc368,49.396355,21.370623040970713,802,345,784,391,42.1258,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,e7533eb5-4e6c-4ce3-ada4-aa6ff38baa0e,129.80756,68.77234078653433,727,355,606,402,41.9293,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,14d62e6c-3a66-4d89-b260-58295938e7aa,46.69047,46.735705316350305,783,363,749,395,41.7263,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,386a3834-dc94-4af5-ac75-6ee530548758,43.13931,45.939197342590774,1198,363,1229,393,40.0641,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,01c2eba5-457f-459a-aae5-db159da60882,32.202484,53.841808174565585,951,377,977,396,41.2653,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,4fa1986f-b1a6-4cb7-a22e-368196a58a6c,63.387695,6.3401920822013835,949,379,956,442,40.7569,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,d701017c-5ea4-4530-80fe-48e0f1ea67d7,99.985,30.66891609443661,1141,380,1192,466,42.196,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,a7a92d93-17a1-4ca0-88d5-b4086f208dcc,109.98637,49.794223045547,743,400,659,471,44.5311,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,1632b466-1327-4868-9aa8-690f260600bb,115.12167,57.41429763880569,984,400,1081,462,38.8648,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,91e9e02f-d540-44b4-922c-80d8de6bda36,70.45566,34.59228467022797,779,402,739,460,41.6767,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,31049ade-966d-4570-9f78-4946921f81c0,33.600594,53.471146102196656,930,442,903,462,38.3037,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,53b1b66c-bd32-40d5-99e2-71ad40ad1268,84.0238,51.76616832731207,955,443,1021,495,39.9651,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,cbf72a5d-8b48-49f1-87d2-e3cd7013eb9a,75.10659,3.0528753096969012,956,445,952,520,40.4626,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,2d1387c4-323c-493d-8e0e-d319b9eb7822,24.758837,43.363423723552216,1120,464,1137,482,38.5714,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,df12dac3-90ce-4d0d-ae67-01b3320bffea,92.76314,48.058699298203436,871,483,802,545,40.2075,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,f2542449-6733-4308-93c9-4f538390b4b2,48.8774,59.237275128282135,1146,489,1188,514,41.2782,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,cad3d5e6-acdb-483a-8984-9635117ad7fc,31.304953,63.43494546763185,1028,500,1056,514,39.4867,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,e612bcd1-66ac-4bb1-81c7-e86bb49ad4ac,116.41735,76.08311709341814,1064,516,1177,544,39.6004,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,da276ba6-7842-4194-abba-c545159610f1,181.5957,62.44719083062131,943,543,1104,627,41.3371,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,2b90ac7f-0676-47fc-87d4-28f1b765b28a,64.84597,17.037769597568087,955,574,936,636,40.2379,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,059a5b7a-145d-474a-85fc-24ba57dd1f67,144.91722,58.83283094027831,938,624,814,699,42.8565,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,5d966c9e-6074-486e-b14f-ebde3f6d4920,89.1852,59.69730202926081,912,718,989,763,40.2295,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,63f7b8fb-99af-4b20-8a4d-b1dcc38aa89d,36.619667,55.00796735269688,1054,781,1084,802,40.3135,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,d2279c81-05c2-4c15-9fab-11b794407b64,42.755116,79.21571368786215,894,793,852,801,41.7954,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,c8c09773-1883-4c94-8f9d-114465860551,38.470768,8.972628950594299,950,879,956,917,40.5028,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,b5b29ec4-19b8-46b3-a494-606f0c815855,37.215588,30.699732541481012,947,1050,928,1082,39.651,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,5444ba4d-67e5-402d-9f49-760f841876c0,85.146935,3.366462954870542,984,1171,979,1256,37.8611,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,6ea90f35-2b31-4481-990c-11def3322df9,108.52189,16.598096660316003,978,1275,947,1379,39.0241,-1,-1,-1,-1,-1,-1
60-15-col-ww-2.tif,1,2d29f8f1-6d09-4dc7-8883-7151da2ccf72,26.400757,24.62356893508101,904,1438,893,1462,38.8117,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,ea44e8b5-63dc-4fbe-9192-7a3606f42ca1,69.63476,54.94057933985485,787,30,730,70,41.7775,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,d41ab8d7-b6e6-4085-bac0-407875d3f9ef,35.510563,57.65256059132179,862,39,832,58,40.3833,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,98c819f0-6421-427d-8a3c-f477fbd863b5,23.345236,80.13418288593212,729,58,706,62,42.6405,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,ba6fcb2f-1437-49d4-8d21-1b200dde0779,57.201397,53.530761359763176,975,243,1021,277,39.4763,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,fb96405b-d705-4c99-abd5-b0db15e79c34,38.27532,56.72510423079473,1160,274,1192,295,39.7467,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,26c2e39f-7de6-4272-8948-1fb5c9a6afe0,122.87392,56.956593002144814,1202,304,1305,371,40.197,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,930e46bb-60c0-40f0-8ddf-4503b17097cb,102.7278,58.940599031493434,1234,396,1322,449,39.5213,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,b88d4384-930a-4630-8c26-53092ec0098c,44.553337,44.090618937614494,647,477,616,509,43.4297,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,d5c2681e-beff-464d-af38-a696dd761652,156.84706,49.913805997535604,744,491,624,592,41.1554,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,fbad5bbf-2d5c-4eb4-8f9d-7c0fec012d40,69.065186,55.61965177400651,1194,521,1251,560,40.2352,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,bf09dd50-3a4c-4b29-8244-340b6ac51cb5,77.87811,65.7387136331638,1260,541,1331,573,42.0114,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,d99208d1-2707-495e-a5ad-34610cab0bab,83.528435,58.21274675278022,1265,569,1336,613,41.7161,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,4081cbe1-f33c-4f0f-9d74-3cf312331108,39.623226,47.04541341407537,711,615,682,642,41.0903,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,85621c34-fa27-471d-9276-4e775c68504f,62.625874,38.516938688073964,515,625,476,674,42.0459,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,69f0dbe7-6896-48ab-a49f-cacdea8d4717,78.63841,82.69424843637029,1162,638,1240,648,40.1486,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,bf30fcd3-dfbf-4903-bd7f-e9e0f924e3f1,21.931713,65.7722484954979,742,733,722,742,40.6675,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,f55b1ba9-fe84-4f9b-be6d-401068a1524b,37.161808,66.19405365788123,721,740,687,755,40.8185,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,aee649fd-7c90-4a81-b0d4-5be9e05e2fd3,136.74063,55.7288528384567,1087,804,1200,881,39.6405,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,b3a1f4a0-4062-48ff-96e6-2c73fb7cfb14,64.07808,67.03621598254381,823,810,764,835,40.895,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,521e403f-9549-4efc-8542-d0273b0d1d1d,33.24154,6.911221851080427,949,879,945,912,40.9906,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,6b32e12e-c5bd-4d33-9186-9c6726e07eda,75.47185,57.99461646495601,896,1012,832,1052,39.0304,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,5174f493-2501-4792-b6ef-b9d0f9134a0f,93.40771,37.605982698091026,930,1087,873,1161,40.2693,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,21033e7b-173f-4593-b3bb-8c75a673b347,39.20459,37.746793878020014,967,1130,943,1161,43.1869,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,5c25435b-9561-4dbf-bb10-01d54b14f9b5,37.01351,38.41806486964887,973,1218,950,1247,38.4817,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,6bdf9ec1-6de8-4c11-81f8-430b2924b0fb,26.400757,52.69605760167428,1001,1240,1022,1256,38.4955,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,c18815a5-06de-4db1-acd0-d5c0508b8c15,25.059929,61.389534671154166,966,1268,944,1280,39.894,-1,-1,-1,-1,-1,-1
60-17-col-ww-2.tif,3,ec66f4e6-830c-45c0-89db-652afed0a575,144.25671,7.568395332262412,871,1697,852,1840,38.1935,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,8d941cfc-3c65-440d-9937-605a23234c52,46.09772,49.39871547795889,1105,20,1140,50,41.9823,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,5d671b58-d75c-42c6-9578-10014b6ec51c,26.24881,72.25532745189062,712,67,687,75,42.3931,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,c3d4b547-f3cd-4166-9798-fc5edb894718,17.804493,38.15723360562441,734,159,723,173,43.1837,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,20463985-b818-4bed-9c03-036c8f7cfcdd,14.035668,4.085628599450217,1020,173,1021,187,41.9759,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,2b9a53b9-b17e-4350-8d45-609841f7d303,72.8011,52.81528401733536,700,186,642,230,41.2112,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,b284ce98-7e71-4933-8757-0be411a81954,51.971146,11.093729170472784,1314,376,1304,427,38.7584,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,959524bc-d645-4961-9dce-1a52caba2575,26.627054,55.71311608260896,582,377,604,392,41.6836,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,574243af-9070-42fb-9835-8be4e8b1913e,43.046486,59.26451392269212,1347,581,1384,603,38.9751,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,0206bc18-6243-48d8-bbe1-5f2a10771fdb,15.811388,71.56505624048145,566,593,581,598,43.0511,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,f34edf50-a234-4743-854e-7d0dc84b2569,55.65968,72.21610987216707,1248,651,1301,668,37.0639,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,fb5017bc-7c28-4d58-b275-94ad7adde8ec,21.954498,30.06859574141515,474,679,463,698,41.4512,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,0386e610-06e0-4a6c-b202-10cefe3d3934,22.803509,52.12502646630452,977,684,995,698,40.9561,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,477f706e-0b43-4099-bc15-b0f621d0e97c,46.66905,45.00000398408835,740,853,707,886,40.8363,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,f201891d-fe58-4798-ab82-1cbedd3d6714,17.804493,51.8427757290429,1232,893,1246,904,38.7547,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,8790cfe0-347b-46cb-9629-574b3324363c,49.47727,75.96375134099236,795,908,747,920,39.4896,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,8183cb28-bcb2-4fc8-8e3f-842692eb3d56,14.142136,8.13011145609488,942,918,944,932,39.0824,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,8b7bec3f-3b33-4c0b-a2bb-8317c5a2d071,53.712196,61.04900875989401,829,1053,782,1079,39.3863,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,193f7eea-5d89-4123-8776-85db0c2e6866,25.0,53.130102463050264,1019,1163,1039,1178,39.0025,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,855df199-5975-4922-9368-1247952e19bd,32.06244,3.5763423741773863,947,1165,949,1197,40.4223,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,46310d99-7375-46e9-9227-1b199cf2968b,22.135944,71.56504121361246,949,1255,928,1262,38.812,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,afbfd915-d9fd-4dd9-832e-8e1201aa3e6d,29.732138,47.72630267854629,1036,1255,1058,1275,37.3775,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,076f6018-d561-4f8b-a1a8-d88680ee7a60,17.088007,69.44395328762167,936,1277,920,1283,38.3983,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,e45ad3a4-ff62-41c8-b89a-2a8ca0b98d6b,26.0,22.61986464016607,949,1400,939,1424,38.4768,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,effa7e01-c7e6-48b8-9b73-86e924ff7908,17.117243,83.29016878107552,892,1425,909,1427,37.8717,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,09e05010-4f0e-4ecb-84df-f246eca4b13b,19.924858,72.47443992046462,881,1477,862,1483,37.4333,-1,-1,-1,-1,-1,-1
60-18-col-ww-2.tif,4,77f598d3-0867-4fcc-877f-b3a9468ec9f2,22.090721,5.1944415093100815,858,1848,860,1870,38.1612,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,8815f5c5-d92a-4e70-bba6-e598c9effae3,22.203604,82.23482122554788,771,32,749,35,40.913647,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,b3bed503-888d-43c1-a0fc-a2cf7ed90c5b,41.773197,47.91082706916336,1147,46,1178,74,42.5726,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,73455355-aa22-4a91-b2fc-5fed0628b274,12.649111,71.56504121361246,817,62,805,66,40.0697,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,c8a00ac7-9ab2-41b8-bb62-581cf74916ee,23.086792,72.3498722968726,1190,73,1212,80,42.2703,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,ea6666f3-6da3-4a10-a09c-2c3370b96ad8,15.652476,26.565063867035462,801,100,794,114,39.9983,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,32b9c113-c37a-444a-a506-e4dc6902cc2f,24.33105,9.462324826836891,890,121,886,145,41.3942,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,3c1298fc-0b0e-4acc-a343-4b4ef9e9595b,17.804493,51.84277436255226,705,189,691,200,43.2374,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,676a9626-c63e-454e-b0fc-4447b311dd80,38.63936,10.437484595017963,881,200,874,238,41.661,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,e86d45b8-6590-4ed8-a891-56a06e7f6fe2,17.088007,20.556054680555008,834,251,828,267,40.6114,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,6559d942-4ccd-46b8-9c01-b378c139f9c8,34.713108,48.50353585846804,607,257,581,280,40.5516,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,1476ddae-1c4f-4986-b020-aaae5df59e30,21.095022,31.429580601922567,1064,289,1075,307,41.1623,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,ed646a90-7dee-4cbe-be3b-c722535c3957,41.62932,65.89776005168608,576,381,538,398,42.3371,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,4fda37fa-9c49-40c5-8082-cbc707105797,21.095022,31.429579235431902,770,407,759,425,41.3586,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,38b33815-5438-457e-8456-85a62f60cbf9,66.730804,70.75047285319673,542,504,479,526,41.7919,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,cb027803-d4ab-4a10-89bb-7c1d237658b0,23.43075,39.805578184892624,1559,583,1574,601,40.9364,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,cb3b4f5f-b5b1-4813-bc40-f83b18b86452,20.808653,54.7824058190557,489,610,472,622,42.0738,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,1d144f2f-93e9-4c66-a4f8-16c6d6fea351,14.866069,19.653815378443653,1405,627,1410,641,39.1397,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,09afb2e1-1f3c-4f16-935d-620fa4aa00f9,12.206555,55.00796735269688,1358,641,1368,648,39.4644,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,26c4e3cf-a241-4079-8d8d-fb9fe1915ba0,53.823788,54.83355164205142,1431,646,1475,677,38.624,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,b1ab6000-7aea-492f-a2d9-2f8c3b63fc71,37.202152,53.746158205428685,1369,648,1399,670,39.8423,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,317698ff-9ace-4408-be7f-a6eaca91f7c0,59.816387,51.788981159139894,1306,669,1353,706,38.5148,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,01e68f0f-7407-46e4-af96-ee89ee048068,29.529646,61.699257795748224,1005,705,1031,719,40.9447,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,3ecf6bfc-7bab-4d96-82a9-52c7eeb94e81,19.849434,40.91437606788347,556,713,543,728,41.5909,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,b4718380-0530-47f3-a96c-2c44815d7ea8,80.224686,4.289166870225927,423,743,417,823,41.8474,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,ce5d5aa4-8f66-4e9d-b944-dd66f541921d,18.027756,70.55996521686674,1104,780,1087,786,41.0266,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,c7c109d8-e71f-4657-970a-fcd523f90e16,20.615528,50.906136861290065,675,913,659,926,39.7289,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,e24005d3-a1ee-473f-9d97-96f637e57b89,42.72002,32.57404573275923,741,923,718,959,40.6484,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,49ba2785-e9b9-48f9-aa44-4a4705b70155,17.029387,49.7636374584437,717,953,704,964,40.5722,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,6a1bf641-9af8-4142-ac9c-25efea54eee5,22.472204,57.72436090636762,1321,961,1340,973,38.416,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,1ae73446-6c50-425c-b83a-b01069b5d27f,14.866069,42.27368070185503,1341,969,1351,980,38.0971,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,828b121a-a1f5-49a8-a4c4-94a6b54ee8f7,43.56604,9.246109724961627,885,1169,892,1212,39.8337,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,25835d5d-2301-46d4-897d-f50ca997731d,38.600517,16.557062250273248,869,1196,880,1233,39.9249,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,e9bbc2e2-b10b-4a60-8636-cf3c6e199f5a,26.476404,10.8855176838141,937,1214,932,1240,40.2899,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,2bc9d36d-75f6-4a6a-bd28-2773536a5b72,36.23534,62.02053486743662,922,1262,890,1279,40.1392,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,f1fa725e-0a74-4b3d-ae7c-d5019a8ddc96,23.537205,77.73522920412688,910,1287,887,1292,40.0402,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,44d3b1c4-05b5-436e-bbfd-a4d403a38de3,23.600847,36.38436375038992,1087,1293,1101,1312,37.7207,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,efb04453-54cb-463e-ba8c-99d3177ebfaf,25.495098,64.4400214643776,998,1310,1021,1321,38.1409,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,93e75f7b-9216-4692-9d91-84aee2aca2f1,23.769728,75.37914178955262,885,1424,862,1430,36.8531,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,0a89adfc-69d4-4686-82d2-068c2eb44e28,12.806249,38.65979892475397,884,1438,876,1448,37.9717,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,6a2652fc-253d-4b07-8eea-57cb91edd3bb,33.970577,42.61405498246279,854,1483,831,1508,38.0398,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,8fbe0b05-80bf-4a7e-a08e-646ee4df5b23,29.698484,44.99999169020066,904,1577,925,1598,38.2031,-1,-1,-1,-1,-1,-1
60-19-col-ww-2.tif,5,3618b0d9-5b51-40bd-8d78-e7ddc7f5ac28,33.24154,74.29136586233639,863,1611,831,1620,39.2199,-1,-1,-1,-1,-1,-1
60-20-col-ww-2.tif,6,5ffa6c60-e291-4a1d-958a-4d867784bb76,39.051247,50.19443251626541,1240,96,1270,121,41.79,-1,-1,-1,-1,-1,-1
60-20-col-ww-2.tif,6,eb1d8831-4578-4c5e-9727-4738e58f3204,23.345236,43.264304018317034,1271,121,1287,138,41.8106,-1,-1,-1,-1,-1,-1
60-20-col-ww-2.tif,6,afd643d0-2d20-4bbd-a1c3-217751e8f2b4,82.006096,37.568580582196034,574,285,524,350,41.5047,-1,-1,-1,-1,-1,-1
