image,time_in_serie,segment_id,length,direction,start_x,start_y,end_x,end_y,environment,reporter_id,intensity,intensity_ratio,diameter,rep_x,rep_y
60-18-col-ww-1.tif,2,6e2d6b39-3d8c-4cb2-92de-f226a97267cd,20.248457,20.22487246807944,838,256,831,275,38.87875,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,d8963d85-2717-4de0-8e4e-f10dd0316d9c,52.17279,12.17145242572144,942,325,953,376,36.45375,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,a0473be0-112d-4b8f-97ad-4d21a8d1bdf7,19.235384,27.89727860426811,816,345,807,362,40.580624,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,2a6695af-9d08-484e-95e5-d3f44fb7a3cb,24.758837,46.63658697760576,584,375,602,392,39.9475,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,4a57a212-e292-4c8b-88f1-46bc1a857299,63.560993,12.72436853292163,1316,376,1302,438,40.015625,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,66665072-6b15-43fe-ab13-d9f215b66d6c,24.083189,4.763646451488341,952,385,950,409,36.898125,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,ae0803d2-d083-4fac-9485-3aacac372c85,30.066593,3.814087598807191,954,457,956,487,36.5975,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,6f35b298-e6c1-4380-ba80-d62ccc8eadea,34.98571,59.03624900063028,1349,581,1379,599,38.165,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,970dbfc3-e173-4544-94cc-a6e61a4100ac,54.405884,72.89727097771407,1247,649,1299,665,40.181873,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,38254215-96e8-4386-9caa-83968ecc410b,26.925823,31.32868368101248,477,676,463,699,40.865623,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,ae214329-d040-46a0-96f3-3bb5cfe4ad99,54.451813,45.74405747151286,746,849,707,887,37.063126,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,0fea08c4-1f02-418d-b645-f233863e047f,45.88028,73.5399767517433,791,908,747,921,42.005627,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,913dcab2-4cbe-4f34-8710-5e59634ac3e7,16.27882,10.619660767051187,942,914,945,930,38.136875,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,1288aebd-d18c-40ef-a94e-3aa55c67eabe,51.47815,60.945394790184935,827,1057,782,1082,36.909374,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,1fdeab2f-1675-4d03-a62f-336e969568aa,34.132095,5.042454773408281,949,1165,946,1199,36.5025,-1,-1,-1,-1,-1,-1
