image, x, y, angle, count
60-15-col-wd-3-1.tif,0.0,0.0,-90.0,0.6823439598083496
60-15-col-wd-3-1.tif,0.0,0.0,-88.0,0.4666065573692322
60-15-col-wd-3-1.tif,0.0,0.0,-86.0,0.5158897042274475
60-15-col-wd-3-1.tif,0.0,0.0,-84.0,0.3831128478050232
60-15-col-wd-3-1.tif,0.0,0.0,-82.0,0.339820921421051
60-15-col-wd-3-1.tif,0.0,0.0,-80.0,0.6003150939941406
60-15-col-wd-3-1.tif,0.0,0.0,-78.0,0.5472443699836731
60-15-col-wd-3-1.tif,0.0,0.0,-76.0,0.6309796571731567
60-15-col-wd-3-1.tif,0.0,0.0,-74.0,0.4617825746536255
60-15-col-wd-3-1.tif,0.0,0.0,-72.0,0.6446216106414795
60-15-col-wd-3-1.tif,0.0,0.0,-70.0,0.7060136198997498
60-15-col-wd-3-1.tif,0.0,0.0,-68.0,0.6038144826889038
60-15-col-wd-3-1.tif,0.0,0.0,-66.0,0.8471670150756836
60-15-col-wd-3-1.tif,0.0,0.0,-64.0,0.8002774119377136
60-15-col-wd-3-1.tif,0.0,0.0,-62.0,0.6910902261734009
60-15-col-wd-3-1.tif,0.0,0.0,-60.0,0.6244620680809021
60-15-col-wd-3-1.tif,0.0,0.0,-58.0,0.6297916173934937
60-15-col-wd-3-1.tif,0.0,0.0,-56.0,0.7388627529144287
60-15-col-wd-3-1.tif,0.0,0.0,-54.0,0.7422552108764648
60-15-col-wd-3-1.tif,0.0,0.0,-52.0,0.7586429119110107
60-15-col-wd-3-1.tif,0.0,0.0,-50.0,0.7056185603141785
60-15-col-wd-3-1.tif,0.0,0.0,-48.0,0.997829020023346
60-15-col-wd-3-1.tif,0.0,0.0,-46.0,1.5296237468719482
60-15-col-wd-3-1.tif,0.0,0.0,-44.0,0.7367289066314697
60-15-col-wd-3-1.tif,0.0,0.0,-42.0,0.5668764710426331
60-15-col-wd-3-1.tif,0.0,0.0,-40.0,0.6678712368011475
60-15-col-wd-3-1.tif,0.0,0.0,-38.0,0.6034165620803833
